Time,1,2,3,4,5,6
Tue Feb  6 15:31:09 2024,14.997,15.072,14.995,14.998,14.991,14.991
Tue Feb  6 15:31:28 2024,14.967,14.991,14.999,15.001,15.003,14.997
Tue Feb  6 15:31:48 2024,15.316,15.006,14.999,14.995,15.001,15.002
Tue Feb  6 15:32:07 2024,14.998,14.988,14.999,15.008,15.002,15.0
Tue Feb  6 15:32:26 2024,14.981,14.997,14.998,14.993,14.995,14.995
Tue Feb  6 15:32:46 2024,15.014,14.995,15.002,15.002,15.004,15.004
Tue Feb  6 15:33:05 2024,15.002,14.997,15.0,15.0,14.998,15.002
Tue Feb  6 15:33:25 2024,15.003,15.004,14.998,14.999,14.988,15.001
Tue Feb  6 15:33:44 2024,14.998,15.009,15.001,15.003,14.997,14.995
Tue Feb  6 15:34:04 2024,14.992,14.995,14.999,14.997,15.002,15.001
Tue Feb  6 15:34:23 2024,14.991,15.0,14.998,15.005,14.996,15.001
Tue Feb  6 15:34:42 2024,15.005,15.021,14.998,14.991,14.995,15.002
Tue Feb  6 15:36:08 2024,15.003,15.001,15.0,15.001,15.006,15.001
Tue Feb  6 15:36:27 2024,15.002,15.009,14.998,15.003,15.001,14.998
Tue Feb  6 15:36:46 2024,15.0,15.0,15.002,15.006,14.997,14.998
Tue Feb  6 15:37:05 2024,14.989,14.988,15.001,14.999,15.003,15.003
Tue Feb  6 15:37:24 2024,15.003,15.006,15.0,14.995,14.998,15.0
Tue Feb  6 15:37:44 2024,14.995,14.995,14.999,15.005,15.001,14.999
Tue Feb  6 15:38:03 2024,15.002,14.997,15.0,15.005,15.0,14.996
Tue Feb  6 15:38:22 2024,15.0,14.998,15.002,15.0,14.999,15.003
Tue Feb  6 15:38:41 2024,15.002,14.987,15.051,14.993,14.992,14.999
Tue Feb  6 15:39:00 2024,15.002,14.99,15.002,14.998,15.002,15.005
Tue Feb  6 15:39:19 2024,14.997,14.995,15.0,15.002,15.0,15.0
Tue Feb  6 15:39:38 2024,15.005,15.012,14.997,15.006,14.998,14.996
Tue Feb  6 15:39:57 2024,14.995,15.002,15.002,15.0,15.0,14.995
Tue Feb  6 15:40:17 2024,15.003,14.998,14.998,14.997,15.001,15.001
Tue Feb  6 15:41:42 2024,15.0,14.999,14.997,14.998,15.005,15.003
Tue Feb  6 15:42:01 2024,15.0,15.024,14.998,14.998,14.996,15.001
Tue Feb  6 15:42:20 2024,14.998,15.005,15.0,15.002,14.999,15.002
Tue Feb  6 15:42:39 2024,14.998,14.937,14.999,14.995,14.998,14.997
Tue Feb  6 15:42:59 2024,14.998,15.004,14.998,15.005,14.996,14.997
Tue Feb  6 15:43:18 2024,15.0,15.035,14.99,14.995,15.0,15.003
Tue Feb  6 15:43:38 2024,15.0,15.024,14.996,14.995,14.992,14.998
Tue Feb  6 15:43:57 2024,14.995,14.991,15.0,15.005,15.001,14.999
Tue Feb  6 15:44:17 2024,15.003,15.003,15.001,14.998,15.003,14.998
Tue Feb  6 15:44:36 2024,15.003,14.998,14.996,15.002,15.005,15.001
Tue Feb  6 15:44:56 2024,14.998,15.0,14.999,15.003,14.998,15.002
Tue Feb  6 15:45:15 2024,14.995,15.002,15.0,14.995,14.999,15.002
Tue Feb  6 15:45:30 2024,15.002,15.002,15.004,14.998,15.002,15.002
Tue Feb  6 15:45:45 2024,15.002,15.003,14.998,15.002,15.004,15.0
Tue Feb  6 15:46:00 2024,15.0,15.001,15.0,15.006,14.998,14.999
Tue Feb  6 15:47:33 2024,0.013,-0.037,-0.075,-0.071,-0.065,-0.08
Tue Feb  6 15:47:48 2024,0.002,0.0,0.0,0.008,0.0,0.0
Tue Feb  6 15:48:03 2024,0.0,0.0,0.0,0.0,-0.001,0.0
Tue Feb  6 15:48:18 2024,0.0,0.0,0.0,0.0,0.0,0.0
Tue Feb  6 15:48:33 2024,0.0,0.0,0.0,0.0,0.0,0.0
Tue Feb  6 15:48:48 2024,0.002,0.0,0.0,0.0,0.0,0.0
Tue Feb  6 15:49:03 2024,0.0,0.0,0.0,0.0,0.0,0.0
Tue Feb  6 15:49:18 2024,-0.002,0.0,0.0,0.0,0.0,0.0
Tue Feb  6 15:49:33 2024,-0.002,0.0,0.0,0.0,0.0,0.0
Tue Feb  6 15:49:48 2024,0.0,0.0,0.0,0.0,0.0,0.0
Tue Feb  6 15:50:03 2024,0.0,0.0,0.0,0.0,0.0,0.0
Tue Feb  6 15:50:18 2024,0.0,0.0,0.0,0.0,0.0,0.0
Tue Feb  6 15:50:33 2024,0.0,0.0,-0.001,0.0,0.0,0.0
Tue Feb  6 15:50:48 2024,0.0,0.0,0.0,0.0,0.0,0.0
Tue Feb  6 15:51:03 2024,0.0,0.0,0.0,0.0,0.0,0.0
Tue Feb  6 15:51:18 2024,0.0,0.0,0.0,0.0,0.0,0.0
Tue Feb  6 15:51:33 2024,0.0,0.0,0.0,0.0,0.0,-0.001
Tue Feb  6 15:51:48 2024,0.0,0.0,0.0,0.0,0.0,-0.001
Tue Feb  6 15:52:03 2024,0.0,0.0,0.0,0.0,0.0,0.0
Tue Feb  6 15:52:18 2024,0.0,0.0,0.0,0.0,0.0,0.0
Tue Feb  6 15:52:41 2024,14.833,14.976,14.91,14.955,14.968,14.893
Tue Feb  6 15:53:00 2024,15.048,15.002,15.002,15.009,14.998,14.99
Tue Feb  6 15:53:19 2024,15.005,14.849,15.002,15.021,15.018,14.998
Tue Feb  6 15:53:38 2024,14.959,14.722,15.03,15.013,15.009,15.009
Tue Feb  6 15:53:57 2024,14.986,14.995,14.998,15.017,14.983,15.023
