Time,1,2,3,4,5,6
Wed Jul 17 12:52:01 2024,15.005,15.005,14.996,14.998,15.002,14.997
Wed Jul 17 12:52:20 2024,15.002,15.0,14.99,15.007,14.999,14.998
Wed Jul 17 12:52:39 2024,15.002,15.002,14.981,15.012,15.001,15.004
Wed Jul 17 12:52:58 2024,15.0,14.995,15.009,15.009,14.998,15.002
Wed Jul 17 12:53:17 2024,14.998,14.97,14.987,15.0,15.004,15.004
Wed Jul 17 12:53:36 2024,15.0,15.012,15.0,14.995,15.0,15.003
Wed Jul 17 12:53:55 2024,15.002,14.998,15.015,14.996,15.0,15.002
Wed Jul 17 12:54:14 2024,14.998,15.011,15.001,15.003,15.001,15.003
Wed Jul 17 12:55:39 2024,15.002,15.009,15.016,14.995,14.998,14.998
Wed Jul 17 12:55:54 2024,15.0,15.001,15.005,15.022,14.998,14.999
Wed Jul 17 12:56:09 2024,15.003,14.996,14.989,14.994,15.005,15.002
Wed Jul 17 12:56:29 2024,15.0,15.005,14.989,15.005,15.005,15.007
Wed Jul 17 12:56:47 2024,15.003,15.011,14.994,14.991,15.0,15.005
Wed Jul 17 12:57:06 2024,15.002,15.003,14.984,14.991,15.002,15.005
Wed Jul 17 12:57:25 2024,15.003,15.0,14.99,14.989,15.003,15.004
Wed Jul 17 12:57:44 2024,15.0,14.999,15.016,14.993,14.998,14.997
Wed Jul 17 12:58:03 2024,15.0,14.977,14.993,15.012,15.0,14.997
Wed Jul 17 12:58:22 2024,14.998,15.005,15.016,15.019,14.995,14.999
Wed Jul 17 12:58:42 2024,14.998,15.003,15.001,14.992,15.001,14.998
Wed Jul 17 12:59:00 2024,15.0,15.016,15.021,14.991,14.996,14.995
Wed Jul 17 12:59:19 2024,15.0,14.997,15.013,14.99,15.001,14.996
Wed Jul 17 12:59:38 2024,15.002,14.999,15.005,14.99,14.999,14.996
Wed Jul 17 13:01:12 2024,15.002,15.006,15.016,14.998,14.998,14.996
Wed Jul 17 13:01:32 2024,14.998,15.002,15.009,14.994,14.999,15.0
Wed Jul 17 13:01:51 2024,15.0,15.0,15.006,14.998,15.0,14.995
Wed Jul 17 13:02:10 2024,15.0,15.034,14.992,15.013,15.005,14.996
Wed Jul 17 13:02:29 2024,14.997,15.005,15.0,15.009,14.997,14.998
Wed Jul 17 13:02:48 2024,15.0,14.991,15.016,15.012,14.998,14.995
Wed Jul 17 13:03:07 2024,15.002,15.009,14.997,14.999,15.0,14.999
Wed Jul 17 13:03:26 2024,14.998,14.998,14.987,14.991,15.001,15.005
Wed Jul 17 13:03:45 2024,15.0,15.0,15.005,14.994,15.0,14.998
Wed Jul 17 13:04:03 2024,15.003,14.998,14.984,15.001,15.001,15.005
Wed Jul 17 13:04:22 2024,15.002,14.977,15.016,14.991,15.001,15.0
Wed Jul 17 13:04:41 2024,14.994,15.005,15.017,14.986,14.998,15.0
Wed Jul 17 13:05:00 2024,15.0,15.002,15.005,14.992,15.001,14.997
Wed Jul 17 13:05:19 2024,15.002,15.009,15.001,14.989,14.999,14.997
Wed Jul 17 13:06:53 2024,15.0,15.004,14.998,14.991,14.999,14.998
Wed Jul 17 13:07:12 2024,14.998,14.986,15.007,15.011,15.0,14.995
Wed Jul 17 13:07:31 2024,15.002,15.012,14.994,14.995,15.0,14.999
Wed Jul 17 13:07:50 2024,15.002,14.999,15.001,15.0,15.001,14.998
Wed Jul 17 13:08:09 2024,14.998,15.002,14.993,15.001,15.002,15.002
Wed Jul 17 13:08:28 2024,15.002,14.998,14.977,15.002,15.001,15.001
Wed Jul 17 13:08:47 2024,14.998,15.028,15.01,15.004,14.998,14.999
Wed Jul 17 13:09:06 2024,15.002,15.003,15.005,15.004,14.996,14.998
Wed Jul 17 13:09:25 2024,15.002,14.97,15.004,15.003,15.0,14.999
Wed Jul 17 13:09:44 2024,14.997,15.009,14.996,15.014,14.997,14.998
Wed Jul 17 13:10:03 2024,15.003,15.003,14.983,15.004,15.003,15.003
Wed Jul 17 13:10:22 2024,15.0,14.999,15.002,15.0,14.998,14.998
Wed Jul 17 13:10:41 2024,15.0,15.0,14.987,15.001,14.998,15.003
Wed Jul 17 13:11:00 2024,14.997,15.024,14.998,15.0,15.0,14.999
Wed Jul 17 13:12:24 2024,15.002,14.971,15.009,15.002,14.998,14.999
Wed Jul 17 13:12:47 2024,15.003,15.016,14.978,14.955,15.007,15.006
Wed Jul 17 13:13:06 2024,15.0,15.002,14.994,14.988,15.0,15.002
Wed Jul 17 13:13:25 2024,15.0,14.998,15.005,15.006,15.002,15.001
Wed Jul 17 13:13:44 2024,14.997,14.996,15.002,15.0,15.0,15.001
Wed Jul 17 13:14:03 2024,15.003,14.993,14.999,14.998,14.998,14.998
Wed Jul 17 13:14:22 2024,15.0,14.964,14.996,14.998,15.002,14.999
Wed Jul 17 13:14:41 2024,15.002,15.009,14.989,15.007,14.996,14.995
Wed Jul 17 13:15:00 2024,15.003,14.987,15.008,14.999,15.005,15.002
Wed Jul 17 13:15:19 2024,14.998,15.008,15.001,14.995,14.998,14.998
Wed Jul 17 13:15:38 2024,15.0,15.007,14.997,14.997,15.001,15.001
Wed Jul 17 13:15:57 2024,15.003,14.999,14.998,15.0,15.0,15.0
Wed Jul 17 13:16:16 2024,15.002,14.997,14.995,15.002,15.004,14.998
Wed Jul 17 13:16:35 2024,15.0,14.998,15.012,15.002,14.999,15.002
Wed Jul 17 13:18:00 2024,15.0,14.998,14.989,14.995,14.999,15.002
Wed Jul 17 13:18:19 2024,15.002,14.998,14.995,14.997,15.0,14.999
Wed Jul 17 13:18:38 2024,15.002,14.999,14.995,14.999,14.998,15.002
Wed Jul 17 13:18:57 2024,15.003,15.011,15.03,14.997,14.999,15.001
Wed Jul 17 13:19:16 2024,15.002,15.0,14.997,15.0,14.998,15.002
Wed Jul 17 13:19:35 2024,15.002,14.996,14.999,15.001,14.999,15.0
Wed Jul 17 13:19:55 2024,15.002,15.004,14.994,15.002,15.001,15.002
Wed Jul 17 13:20:14 2024,14.998,15.007,14.994,15.002,14.998,15.002
Wed Jul 17 13:20:33 2024,15.003,15.004,15.013,15.006,14.998,15.002
Wed Jul 17 13:20:52 2024,15.002,15.001,14.987,15.0,15.005,15.005
Wed Jul 17 13:21:11 2024,15.002,14.997,14.991,14.995,15.002,14.998
Wed Jul 17 13:21:30 2024,14.997,14.998,14.991,14.995,15.0,14.998
Wed Jul 17 13:21:49 2024,15.002,14.998,15.027,14.996,14.999,15.0
Wed Jul 17 13:22:08 2024,15.002,15.041,14.988,14.998,15.001,14.998
Wed Jul 17 13:23:33 2024,15.003,15.002,15.002,14.999,14.999,14.998
Wed Jul 17 13:23:53 2024,14.998,14.991,15.005,15.002,14.999,14.999
Wed Jul 17 13:24:12 2024,15.0,14.977,15.019,14.998,15.0,15.0
Wed Jul 17 13:24:31 2024,14.995,15.004,15.01,15.01,14.998,15.0
Wed Jul 17 13:24:50 2024,15.0,14.982,15.003,15.005,14.998,15.003
Wed Jul 17 13:25:09 2024,15.003,15.002,15.01,15.002,15.001,14.999
Wed Jul 17 13:25:28 2024,15.0,15.009,15.034,14.994,14.998,14.998
Wed Jul 17 13:25:48 2024,14.997,15.005,15.006,14.998,15.001,14.998
Wed Jul 17 13:26:07 2024,15.0,15.002,14.984,14.998,14.999,14.999
Wed Jul 17 13:26:26 2024,14.998,14.998,14.998,15.002,14.999,15.002
Wed Jul 17 13:26:45 2024,15.0,14.999,15.006,15.002,14.998,15.001
Wed Jul 17 13:27:04 2024,15.0,14.998,14.992,15.001,15.0,14.997
Wed Jul 17 13:27:22 2024,14.998,14.997,14.991,14.998,15.0,14.998
Wed Jul 17 13:27:41 2024,14.995,14.964,14.999,14.999,14.999,14.999
Wed Jul 17 13:29:06 2024,15.002,14.999,14.991,15.006,15.001,14.998
Wed Jul 17 13:29:22 2024,15.148,15.037,15.029,15.102,15.029,15.002
Wed Jul 17 13:29:37 2024,15.028,15.015,15.022,15.02,15.015,15.015
Wed Jul 17 13:29:52 2024,15.009,15.005,15.009,15.016,15.006,15.003
Wed Jul 17 13:30:07 2024,15.005,15.003,15.003,15.001,15.002,15.007
Wed Jul 17 13:30:22 2024,15.008,15.001,14.999,14.995,15.0,15.005
Wed Jul 17 13:30:37 2024,15.002,15.002,14.997,15.002,15.001,15.0
Wed Jul 17 13:30:52 2024,15.002,15.001,15.002,15.0,14.999,15.0
Wed Jul 17 13:31:07 2024,14.998,15.0,15.002,14.983,15.001,15.003
Wed Jul 17 13:31:22 2024,15.0,15.002,14.995,15.0,14.999,14.998
Wed Jul 17 13:31:37 2024,14.998,14.999,15.0,15.0,15.002,14.998
Wed Jul 17 13:31:52 2024,15.002,14.998,15.0,15.0,15.002,15.0
Wed Jul 17 13:32:06 2024,15.0,15.002,15.001,15.001,14.999,15.002
Wed Jul 17 13:32:21 2024,15.0,15.001,14.999,15.0,15.0,15.002
Wed Jul 17 13:32:36 2024,14.998,15.0,14.999,14.998,14.999,14.999
Wed Jul 17 13:32:51 2024,14.998,15.004,14.998,15.0,14.999,14.998
Wed Jul 17 13:33:06 2024,15.002,14.998,15.0,15.002,14.999,14.998
Wed Jul 17 13:33:21 2024,15.0,15.003,15.002,15.0,15.0,14.999
Wed Jul 17 13:33:36 2024,14.998,15.002,14.999,14.998,15.0,14.998
Wed Jul 17 13:33:51 2024,15.0,14.999,14.998,14.998,14.999,15.001
Wed Jul 17 13:34:06 2024,15.0,15.0,14.999,15.0,14.999,14.998
Wed Jul 17 13:34:26 2024,15.0,15.0,15.002,14.998,15.0,14.999
