Time,Reaction Name,iC4H10 SP,O2 SP,N2 SP,N2O SP,H2 SP,Furnace Temp SP,Reactor Temp SP,Ramp Rate SP,Number of Samples SP,Delay Time SP,Injection Offset SP,gc_stream SP,Bulk SP SP,iC4H10 PV,O2 PV,N2 PV,N2O PV,H2 PV,Furnace Temp PV,Reactor Temp PV,Ramp Rate PV,Number of Samples PV,Delay Time PV,Injection Offset PV,gc_stream PV,Bulk SP PV
Thu May 30 15:44:52 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.10000000000001,51.572059631347656,24.47711181640625,0.0,0,0,0,1,15.001333333333335
Thu May 30 15:44:59 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0825,0.0,74.0925,51.577171325683594,24.53570556640625,0.0,0,0,0,1,15.001333333333335
Thu May 30 15:45:06 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.06375,0.0,74.08875,51.57372283935547,24.494232177734375,0.0,0,0,0,1,15.007166666666668
Thu May 30 15:45:14 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.0925,51.57501983642578,24.51617431640625,0.0,0,0,0,1,15.007166666666668
Thu May 30 15:45:21 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.0925,51.5772705078125,24.455596923828125,0.0,0,0,0,1,14.999166666666667
Thu May 30 15:45:29 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.06375,0.0,74.0925,51.57439422607422,24.394134521484375,0.0,0,0,0,1,14.999166666666667
Thu May 30 15:45:36 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.08624999999999,0.0,74.09625,51.57640075683594,24.461517333984375,0.0,0,0,0,1,14.999833333333335
Thu May 30 15:45:44 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.06375,0.0,74.0925,51.57904052734375,24.39215087890625,0.0,0,0,0,1,14.999833333333335
Thu May 30 15:45:51 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.09625,51.582462310791016,24.435638427734375,0.0,0,0,0,1,15.001666666666667
Thu May 30 15:45:59 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.0925,51.58250427246094,24.455169677734375,0.0,0,0,0,1,15.001666666666667
Thu May 30 15:46:06 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0825,0.0,74.0925,51.578521728515625,24.3677978515625,0.0,0,0,0,1,15.001
Thu May 30 15:46:13 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.08875,51.58222961425781,24.4390869140625,0.0,0,0,0,1,15.001
Thu May 30 15:46:20 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.09625,51.57140350341797,24.522064208984375,0.0,0,0,0,1,14.998166666666664
Thu May 30 15:46:28 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.08875,51.582393646240234,24.550384521484375,0.0,0,0,0,1,14.998166666666664
Thu May 30 15:46:35 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08875,51.587371826171875,24.50933837890625,0.0,0,0,0,1,15.001333333333333
Thu May 30 15:46:43 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.08875,51.57863998413086,24.552825927734375,0.0,0,0,0,1,15.001333333333333
Thu May 30 15:46:50 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.0925,51.58137512207031,24.47906494140625,0.0,0,0,0,1,14.999166666666666
Thu May 30 15:46:58 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.09625,51.58725357055664,24.49859619140625,0.0,0,0,0,1,14.999166666666666
Thu May 30 15:47:05 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.08875,51.58771514892578,24.46832275390625,0.0,0,0,0,1,14.999166666666667
Thu May 30 15:47:13 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.09625,51.58709716796875,24.40338134765625,0.0,0,0,0,1,14.999166666666667
Thu May 30 15:47:20 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.08500000000001,51.59429168701172,24.505401611328125,0.0,0,0,0,1,15.000333333333336
Thu May 30 15:47:27 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.09625,51.58401870727539,24.49029541015625,0.0,0,0,0,1,15.000333333333336
Thu May 30 15:47:35 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.10000000000001,51.58539581298828,24.397003173828125,0.0,0,0,0,1,15.000833333333333
Thu May 30 15:47:42 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.09625,51.59307861328125,24.48785400390625,0.0,0,0,0,1,15.000833333333333
Thu May 30 15:47:49 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.10000000000001,51.589595794677734,24.494232177734375,0.0,0,0,0,1,15.000166666666665
Thu May 30 15:47:57 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.0925,51.58404541015625,24.500579833984375,0.0,0,0,0,1,15.000166666666665
Thu May 30 15:48:04 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.0925,51.590354919433594,24.54840087890625,0.0,0,0,0,1,15.0005
Thu May 30 15:48:12 2024,24-038,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.10374999999999,51.585601806640625,24.52935791015625,0.0,0,0,0,1,15.0005
