Time,1,2,3,4,5,6
Thu Feb  8 13:08:24 2024,15.006,14.985,14.999,15.004,15.001,14.999
Thu Feb  8 13:08:39 2024,15.056,15.077,15.002,15.002,15.002,15.002
Thu Feb  8 13:08:54 2024,14.961,14.937,15.001,15.0,14.999,14.998
Thu Feb  8 13:09:09 2024,15.128,15.093,14.998,14.998,14.999,14.998
Thu Feb  8 13:09:24 2024,14.936,14.963,14.998,15.0,14.998,14.998
Thu Feb  8 13:09:39 2024,15.005,15.091,14.998,15.001,15.002,15.001
Thu Feb  8 13:09:54 2024,15.092,14.959,15.0,15.003,14.999,14.998
Thu Feb  8 13:10:09 2024,14.963,15.077,15.002,15.0,14.998,14.999
Thu Feb  8 13:10:24 2024,15.127,14.923,15.002,14.998,15.002,15.002
Thu Feb  8 13:10:39 2024,14.941,15.088,14.998,14.999,14.998,14.998
Thu Feb  8 13:10:54 2024,15.006,14.934,14.995,15.003,15.002,15.0
Thu Feb  8 13:11:09 2024,14.998,15.087,15.0,15.002,15.002,15.001
Thu Feb  8 13:11:24 2024,15.092,14.951,15.0,15.001,15.001,15.0
Thu Feb  8 13:11:39 2024,14.95,15.092,15.0,14.996,15.001,15.002
Thu Feb  8 13:11:54 2024,14.952,14.965,14.998,15.001,15.0,14.998
Thu Feb  8 13:12:09 2024,14.98,15.08,15.001,14.999,15.001,15.0
Thu Feb  8 13:12:24 2024,14.972,14.964,14.999,14.999,15.0,15.0
Thu Feb  8 13:12:39 2024,15.02,15.088,14.999,14.999,14.999,15.0
Thu Feb  8 13:12:54 2024,15.027,14.991,15.0,15.0,14.999,15.002
Thu Feb  8 13:13:09 2024,14.97,15.087,14.999,14.998,14.998,14.999
Thu Feb  8 13:13:24 2024,14.967,15.006,15.0,15.002,15.0,14.996
Thu Feb  8 13:13:39 2024,15.012,14.973,15.001,15.001,15.001,15.002
Thu Feb  8 13:13:54 2024,15.002,15.013,15.0,15.001,15.001,15.002
Thu Feb  8 13:14:09 2024,15.017,14.877,15.0,14.998,14.998,14.998
Thu Feb  8 13:14:24 2024,15.009,14.928,15.0,15.001,15.0,14.999
Thu Feb  8 13:14:39 2024,15.0,14.861,14.999,15.0,15.0,15.003
Thu Feb  8 13:14:54 2024,14.997,15.031,14.998,15.0,15.001,14.999
Thu Feb  8 13:15:09 2024,14.998,14.906,14.998,15.0,15.0,14.998
Thu Feb  8 13:15:24 2024,15.002,15.075,14.995,15.002,15.001,15.001
Thu Feb  8 13:15:39 2024,14.969,14.968,14.999,15.001,15.0,14.998
Thu Feb  8 13:15:54 2024,14.952,15.264,15.002,15.001,15.002,15.002
Thu Feb  8 13:16:09 2024,14.961,14.997,15.0,15.002,14.999,15.0
Thu Feb  8 13:16:24 2024,14.966,14.884,14.998,15.0,15.002,14.998
Thu Feb  8 13:16:38 2024,14.941,14.923,14.999,14.999,14.998,14.997
Thu Feb  8 13:16:53 2024,15.0,14.91,14.998,14.998,14.997,14.998
Thu Feb  8 13:17:08 2024,15.006,15.091,15.0,14.998,14.998,14.998
Thu Feb  8 13:17:23 2024,15.12,14.982,15.0,14.998,15.0,15.002
Thu Feb  8 13:17:38 2024,15.069,15.297,15.0,15.001,15.001,15.001
Thu Feb  8 13:17:53 2024,15.123,15.014,15.0,14.997,15.0,15.002
Thu Feb  8 13:18:08 2024,14.986,14.851,15.0,15.001,15.004,15.003
Thu Feb  8 13:18:23 2024,14.964,15.092,15.002,14.998,14.998,15.002
Thu Feb  8 13:18:38 2024,14.933,15.004,15.001,15.002,15.005,14.999
Thu Feb  8 13:18:53 2024,14.942,14.868,15.001,15.002,15.005,15.003
Thu Feb  8 13:19:08 2024,14.994,15.008,15.0,15.003,15.001,15.0
Thu Feb  8 13:19:23 2024,15.009,14.97,15.0,14.998,14.999,15.007
Thu Feb  8 13:19:38 2024,15.012,15.094,15.001,15.003,15.001,15.003
Thu Feb  8 13:19:53 2024,15.016,14.934,15.0,14.999,15.001,14.998
Thu Feb  8 13:20:08 2024,15.019,14.939,15.001,15.003,15.002,15.002
Thu Feb  8 13:20:23 2024,15.006,15.291,15.001,15.001,15.003,15.002
Thu Feb  8 13:20:38 2024,15.006,14.938,15.001,15.002,15.0,14.999
Thu Feb  8 13:20:53 2024,15.002,14.958,15.0,15.002,14.998,14.998
Thu Feb  8 13:21:08 2024,14.998,15.037,14.999,15.002,15.003,15.001
Thu Feb  8 13:21:23 2024,14.997,14.963,15.002,15.0,14.998,14.999
Thu Feb  8 13:21:38 2024,14.961,14.977,15.001,15.001,15.003,15.002
Thu Feb  8 13:21:53 2024,15.075,14.884,15.001,15.001,15.002,15.0
Thu Feb  8 13:22:08 2024,14.983,15.095,15.003,14.998,15.0,15.0
Thu Feb  8 13:22:23 2024,14.958,15.008,14.998,14.999,14.998,14.998
Thu Feb  8 13:22:38 2024,15.017,14.91,14.997,14.998,14.999,15.0
Thu Feb  8 13:22:53 2024,15.008,15.325,14.999,14.998,15.001,14.998
Thu Feb  8 13:23:08 2024,14.972,14.984,14.997,15.0,14.999,14.998
Thu Feb  8 13:23:23 2024,15.084,14.959,15.0,15.0,14.999,15.001
Thu Feb  8 13:23:38 2024,14.98,14.866,15.0,15.002,15.003,15.001
Thu Feb  8 13:23:53 2024,14.959,15.048,15.001,15.002,15.002,15.001
Thu Feb  8 13:24:08 2024,15.014,15.008,15.002,15.0,15.002,15.0
Thu Feb  8 13:24:23 2024,15.017,14.879,14.998,15.002,15.0,15.001
Thu Feb  8 13:24:38 2024,15.006,15.023,14.999,15.001,15.002,15.002
Thu Feb  8 13:24:53 2024,15.006,15.075,15.0,14.998,15.001,15.0
Thu Feb  8 13:25:08 2024,14.998,15.01,14.999,14.999,15.0,15.0
Thu Feb  8 13:25:23 2024,14.995,14.922,14.999,15.002,15.001,15.001
Thu Feb  8 13:25:38 2024,14.997,15.072,15.001,14.999,15.001,15.0
Thu Feb  8 13:25:53 2024,14.988,14.975,15.002,15.002,14.997,15.0
Thu Feb  8 13:26:08 2024,14.998,14.994,15.002,15.001,15.002,15.002
Thu Feb  8 13:26:23 2024,14.955,14.902,15.002,15.002,14.998,14.998
Thu Feb  8 13:26:46 2024,14.972,14.812,14.972,14.963,14.971,14.944
Thu Feb  8 13:28:11 2024,14.997,14.955,14.998,14.995,14.997,15.009
Thu Feb  8 13:28:30 2024,15.002,14.944,15.002,14.998,15.002,15.005
Thu Feb  8 13:28:49 2024,14.998,14.954,14.993,15.004,15.005,15.0
Thu Feb  8 13:29:09 2024,15.005,14.953,15.002,14.998,15.003,14.998
Thu Feb  8 13:29:28 2024,14.997,14.955,15.001,14.998,15.002,15.002
Thu Feb  8 13:29:48 2024,15.002,14.97,14.998,15.001,15.003,15.001
Thu Feb  8 13:30:07 2024,14.983,14.915,14.999,15.001,15.0,14.999
Thu Feb  8 13:30:27 2024,15.003,14.977,14.999,14.996,14.998,14.997
Thu Feb  8 13:30:46 2024,14.998,15.09,15.0,14.999,15.0,14.998
Thu Feb  8 13:31:06 2024,15.008,15.073,15.027,15.005,14.994,14.994
Thu Feb  8 13:31:25 2024,14.978,15.01,15.002,15.0,15.001,14.998
Thu Feb  8 13:31:45 2024,14.997,14.974,14.998,14.998,14.998,14.998
Thu Feb  8 13:32:04 2024,15.012,14.95,14.999,15.003,14.999,15.0
Thu Feb  8 13:32:23 2024,15.009,14.948,15.005,14.998,15.005,15.005
Thu Feb  8 13:33:48 2024,15.0,15.107,14.998,14.996,14.999,15.001
Thu Feb  8 13:34:08 2024,14.975,14.99,15.002,15.002,15.005,15.0
