Time,Reaction Name,iC4H10 SP,O2 SP,N2 SP,N2O SP,H2 SP,Furnace Temp SP,Reactor Temp SP,Ramp Rate SP,Number of Samples SP,Delay Time SP,Injection Offset SP,gc_stream SP,Bulk SP SP,iC4H10 PV,O2 PV,N2 PV,N2O PV,H2 PV,Furnace Temp PV,Reactor Temp PV,Ramp Rate PV,Number of Samples PV,Delay Time PV,Injection Offset PV,gc_stream PV,Bulk SP PV
Wed Apr  3 14:00:39 2024,24-023,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.1275,0.0,73.75875,49.69519805908203,24.987518310546875,0.0,0,0,0,1,15.552666666666667
Wed Apr  3 14:00:47 2024,24-023,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.04375,49.69635009765625,24.909423828125,0.0,0,0,0,1,15.552666666666667
Wed Apr  3 14:00:54 2024,24-023,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0825,0.0,74.10374999999999,49.69827651977539,24.987518310546875,0.0,0,0,0,1,15.030499999999998
Wed Apr  3 14:01:02 2024,24-023,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.06375,0.0,74.13,49.698326110839844,24.99432373046875,0.0,0,0,0,1,15.030499999999998
Wed Apr  3 14:01:09 2024,24-023,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.16375000000001,49.701812744140625,25.08026123046875,0.0,0,0,0,1,15.003333333333332
Wed Apr  3 14:01:17 2024,24-023,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.16375000000001,49.70195770263672,24.927947998046875,0.0,0,0,0,1,15.003333333333332
Wed Apr  3 14:01:24 2024,24-023,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.1375,49.70343780517578,25.132965087890625,0.0,0,0,0,1,14.999666666666664
Wed Apr  3 14:01:32 2024,24-023,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.0925,49.69969177246094,25.34283447265625,0.0,0,0,0,1,14.999666666666664
Wed Apr  3 14:01:39 2024,24-023,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08125,49.707618713378906,25.3994140625,0.0,0,0,0,1,14.998
Wed Apr  3 14:01:47 2024,24-023,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08875,49.70443344116211,25.693023681640625,0.0,0,0,0,1,14.998
