Reaction Name,inficon_gc,GC Run ID,GC Time Stamp,iC4H10,O2,N2,N2O,H2,Furnace Temp,Reactor Temp,Ramp Rate,Number of Samples,Delay Time,Injection Offset,gc_stream,Bulk SP
24-034,inficon_gc,ed3c5935-fb62-4f33-956d-3d30e0fafb8f,1716247978.1731112,0.0,0,75.075,0,74.0925,53.07529830932617,-1.0,20.0,7,8,0,1,15
24-034,inficon_gc,c27605ca-eb86-4e45-be82-86a00f006a6d,1716248462.0117676,0.0,0,75.075,0,74.0925,214.41822814941406,-1.0,20.0,7,8,0,1,15
24-034,inficon_gc,f4472026-c4ff-4b54-a33a-894dcbafe688,1716248944.7740014,0.0,0,75.075,0,74.0925,375.3156433105469,-1.0,20.0,7,8,0,1,15
24-034,inficon_gc,7b5a5f12-5c71-47e0-94a1-971967e34d8b,1716249428.6448681,0.0,0,75.075,0,74.0925,536.6193237304688,-1.0,20.0,7,8,0,1,15
24-034,inficon_gc,2766a943-4512-4d3d-a2ed-d0e23d250de3,1716249911.4958146,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-034,inficon_gc,2e1cb579-e442-4df3-b8c4-cecad9d4319f,1716250395.8369856,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-034,inficon_gc,88ee83a7-2634-4f46-9f67-0cb84ba050f9,1716250880.8857417,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-034,inficon_gc,58ff7918-db94-4673-9ff0-a67b27c305e3,1716253168.5416284,0.0,0,119.119,0,0.0,550.0,1.0,0.0,9,0,0,1,15
24-034,inficon_gc,e9215c18-f838-4f6e-ab18-e5d269c7ac68,1716253510.3173323,0.0,0,119.119,0,0.0,553.811279296875,1.0,0.0,9,0,0,1,15
24-034,inficon_gc,ee54e175-291f-440f-85b8-57566943488c,1716253843.0776694,0.0,0,119.119,0,0.0,553.811279296875,1.0,0.0,9,0,0,1,15
24-034,inficon_gc,be68fc0b-35b1-4095-992a-a892b2d41fce,1716254184.9623623,0.0,0,119.119,0,0.0,553.811279296875,1.0,0.0,9,0,0,1,15
24-034,inficon_gc,2471b476-36c1-4381-a345-5ff9fe1b06f2,1716254517.9736497,0.0,0,119.119,0,0.0,553.811279296875,1.0,0.0,9,0,0,1,15
24-034,inficon_gc,86c1b387-6b61-4523-82da-4c665f7269ac,1716254859.9785583,0.0,0,119.119,0,0.0,554.6231079101562,1.0,0.0,9,0,0,1,15
24-034,inficon_gc,b61c4a5d-132d-4d02-bfeb-558fa4800ccb,1716255202.2235804,0.0,0,119.119,0,0.0,554.6231079101562,1.0,0.0,9,0,0,1,15
24-034,inficon_gc,c50b9d2d-ed89-469a-a891-1ab7c534612a,1716255544.1704576,0.0,0,119.119,0,0.0,554.6231079101562,1.0,0.0,9,0,0,1,15
24-034,inficon_gc,f6cab0f2-18a8-4bab-b6ad-32e00b7f42aa,1716255887.725405,0.0,0,119.119,0,0.0,554.6231079101562,1.0,0.0,9,0,0,1,15
24-034,inficon_gc,4c8463aa-c4c0-4296-bbb1-bcdf0b15d391,1716256458.9189918,57.2025,0,75.075,0,0.0,554.6231079101562,-1.0,0.0,2,0,3,1,15
24-034,inficon_gc,8de1f4b2-1318-4da4-8d48-f4a31f633e08,1716256800.6424088,57.2025,0,75.075,0,0.0,554.6231079101562,-1.0,0.0,2,0,3,1,15
24-034,inficon_gc,16397928-94b4-466b-af1a-43949fb1a394,1716257142.5137606,57.2025,0,75.075,0,0.0,554.6231079101562,-1.0,0.0,1,0,3,2,15
24-034,inficon_gc,7bc293ad-8fc0-430d-bebf-9ce52661510d,1716257477.4691823,57.2025,0,75.075,0,0.0,554.6231079101562,-1.0,0.0,1,0,3,3,15
24-034,inficon_gc,202e2bf8-ef2c-45f9-9b71-bcba222b9801,1716257812.06998,57.2025,0,75.075,0,0.0,554.6231079101562,-1.0,0.0,1,0,3,4,15
24-034,inficon_gc,2cee4717-e766-450a-beb6-705a9d4bc00b,1716258146.5381887,57.2025,0,75.075,0,0.0,554.6231079101562,-1.0,0.0,1,0,3,5,15
24-034,inficon_gc,9015f1ea-7138-4679-82a7-c66d2f5d9c08,1716258481.045858,57.2025,0,75.075,0,0.0,554.6231079101562,-1.0,0.0,1,0,3,6,15
24-034,inficon_gc,2b83ee8c-0272-44b6-a001-22762fcaafb8,1716258815.3852668,57.2025,0,75.075,0,0.0,554.6231079101562,-1.0,0.0,1,0,3,1,15
24-034,inficon_gc,c2440c7e-da4c-48ae-b237-bce6d0f98ec0,1716259149.4456053,57.2025,0,75.075,0,0.0,554.6231079101562,-1.0,0.0,1,0,3,2,15
