Time,Reaction Name,iC4H10 SP,O2 SP,N2 SP,N2O SP,H2 SP,Furnace Temp SP,Reactor Temp SP,Ramp Rate SP,Number of Samples SP,Delay Time SP,Injection Offset SP,gc_stream SP,Bulk SP SP,iC4H10 PV,O2 PV,N2 PV,N2O PV,H2 PV,Furnace Temp PV,Reactor Temp PV,Ramp Rate PV,Number of Samples PV,Delay Time PV,Injection Offset PV,gc_stream PV,Bulk SP PV
Mon May 20 18:01:26 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.05999999999999,0.0,73.6725,51.64097595214844,24.528106689453125,0.0,0,0,0,1,14.962166666666668
Mon May 20 18:01:34 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.08624999999999,0.0,74.02875,51.63475799560547,24.42364501953125,0.0,0,0,0,1,14.962166666666668
Mon May 20 18:01:41 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0825,0.0,74.055,51.640724182128906,24.45196533203125,0.0,0,0,0,1,15.002166666666666
Mon May 20 18:01:49 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.07375,51.63917922973633,24.478302001953125,0.0,0,0,0,1,15.002166666666666
Mon May 20 18:01:56 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.07375,51.635772705078125,24.491485595703125,0.0,0,0,0,1,15.002833333333333
Mon May 20 18:02:04 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.07375,51.63349533081055,24.42608642578125,0.0,0,0,0,1,15.002833333333333
Mon May 20 18:02:11 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0825,0.0,74.08500000000001,51.6349983215332,24.39337158203125,0.0,0,0,0,1,15.003166666666665
Mon May 20 18:02:19 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.06375,0.0,74.08875,51.640342712402344,24.38702392578125,0.0,0,0,0,1,15.003166666666665
Mon May 20 18:02:26 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.0775,51.642852783203125,24.32159423828125,0.0,0,0,0,1,14.996
Mon May 20 18:02:34 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.08875,51.63979721069336,24.35430908203125,0.0,0,0,0,1,14.996
Mon May 20 18:02:41 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.08500000000001,51.63908004760742,24.46514892578125,0.0,0,0,0,1,14.979166666666666
Mon May 20 18:02:49 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.08875,51.63675308227539,24.30206298828125,0.0,0,0,0,1,14.979166666666666
Mon May 20 18:02:56 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08125,51.636985778808594,24.35430908203125,0.0,0,0,0,1,14.9775
Mon May 20 18:03:03 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08125,51.63997268676758,24.478302001953125,0.0,0,0,0,1,14.9775
Mon May 20 18:03:10 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.08875,51.64116287231445,24.46514892578125,0.0,0,0,0,1,14.996166666666666
Mon May 20 18:03:18 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.10000000000001,51.643314361572266,24.473907470703125,0.0,0,0,0,1,14.996166666666666
Mon May 20 18:03:25 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.09625,51.637611389160156,24.497833251953125,0.0,0,0,0,1,15.008833333333333
Mon May 20 18:03:33 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.08500000000001,51.63636779785156,24.40216064453125,0.0,0,0,0,1,15.008833333333333
Mon May 20 18:03:40 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08875,51.634002685546875,24.36065673828125,0.0,0,0,0,1,15.029333333333332
Mon May 20 18:03:48 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.0775,51.63240432739258,24.48468017578125,0.0,0,0,0,1,15.029333333333332
Mon May 20 18:03:55 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08125,51.63903045654297,24.43243408203125,0.0,0,0,0,1,14.9985
Mon May 20 18:04:03 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08500000000001,51.64120101928711,24.454376220703125,0.0,0,0,0,1,14.9985
Mon May 20 18:04:10 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08500000000001,51.63947296142578,24.414886474609375,0.0,0,0,0,1,15.01
Mon May 20 18:04:17 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08500000000001,51.640689849853516,24.37139892578125,0.0,0,0,0,1,15.01
Mon May 20 18:04:25 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.10000000000001,51.63783264160156,24.436370849609375,0.0,0,0,0,1,14.997166666666667
Mon May 20 18:04:32 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.07,51.642242431640625,24.325531005859375,0.0,0,0,0,1,14.997166666666667
Mon May 20 18:04:39 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.10000000000001,51.64096450805664,24.4276123046875,0.0,0,0,0,1,15.012666666666668
Mon May 20 18:04:47 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.06375,0.0,74.08500000000001,51.64849090576172,24.297210693359375,0.0,0,0,0,1,15.012666666666668
Mon May 20 18:04:54 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.09625,51.6468620300293,24.512542724609375,0.0,0,0,0,1,15.0085
Mon May 20 18:05:02 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08875,51.64714813232422,24.44757080078125,0.0,0,0,0,1,15.0085
Mon May 20 18:05:09 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.09625,51.6427116394043,24.475860595703125,0.0,0,0,0,1,15.007166666666665
Mon May 20 18:05:17 2024,24-034,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.09625,51.640419006347656,24.47784423828125,0.0,0,0,0,1,15.007166666666665
