Time,Current SP,R1,R2,R3,R4,R5,R6
Mon Jun 24 14:06:11 2024,25,24.38751221,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:06:18 2024,25,24.40310669,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:06:26 2024,25,24.35968018,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:06:33 2024,25,24.43338013,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:06:41 2024,25,24.40948486,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:06:48 2024,25,24.40066528,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:06:56 2024,25,24.3923645,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:07:03 2024,25,24.41827393,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:07:10 2024,25,24.32254028,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:07:18 2024,25,24.34451294,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:07:25 2024,25,24.28396606,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:07:32 2024,25,24.275177,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:07:40 2024,25,24.29031372,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:07:47 2024,25,24.22097778,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:07:55 2024,25,24.22732544,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:08:02 2024,25,24.24685669,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:08:10 2024,25,24.3772583,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:08:17 2024,25,24.7048645,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:08:24 2024,25,24.97186279,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:08:31 2024,25,25.11923218,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:08:39 2024,25,25.11679077,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:08:46 2024,25,25.34857178,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:08:54 2024,25,25.37051392,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:09:01 2024,25,25.509552,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:09:09 2024,25,25.43347168,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:09:16 2024,25,25.3963623,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:09:24 2024,25,25.19680786,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:09:31 2024,25,25.26367188,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:09:38 2024,25,25.20074463,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:09:45 2024,25,25.14459229,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:09:53 2024,25,25.14071655,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:10:00 2024,25,25.22317505,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:10:08 2024,25,25.10995483,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:10:15 2024,25,25.10168457,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:10:23 2024,25,25.15194702,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:10:30 2024,25,25.05239868,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:10:38 2024,25,25.03237915,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:10:45 2024,25,25.00405884,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:10:52 2024,25,24.91720581,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:11:00 2024,25,24.97381592,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:11:07 2024,25,24.99725342,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:11:15 2024,25,24.87814331,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:11:23 2024,27.56188409,24.97817993,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:11:29 2024,29.51102304,24.94354248,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:11:35 2024,31.43666124,24.91525269,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:11:40 2024,33.34577719,24.89376831,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:11:46 2024,35.26814946,25.04360962,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:11:52 2024,37.18059826,24.87423706,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:11:57 2024,39.09627938,24.95428467,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:12:03 2024,41.01857026,25.2729187,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:12:09 2024,42.93766173,25.52224731,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:12:15 2024,44.86000967,26.00796509,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:12:21 2024,46.79900161,26.59729004,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:12:26 2024,48.72142243,27.6557312,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:12:32 2024,50.64370203,28.55740356,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:12:38 2024,52.56606968,29.95736694,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:12:44 2024,54.46849783,31.35983276,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:12:49 2024,56.37747343,33.08352661,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:12:57 2024,58.9228727,35.61843872,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:13:03 2024,60.84519569,37.67153931,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:13:08 2024,62.70430867,39.85800171,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:13:16 2024,65.25959992,43.16256714,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:13:22 2024,67.19208241,45.53295898,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:13:27 2024,69.04121995,48.2088623,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:13:35 2024,71.58987443,51.97171021,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:13:41 2024,73.51883189,54.86264038,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:13:46 2024,75.37121495,57.61303711,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:13:54 2024,77.91652075,61.72741699,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:14:00 2024,79.84893854,64.82681274,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:14:05 2024,81.69471685,67.78656006,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:14:13 2024,84.24335615,72.16464233,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:14:19 2024,86.17899156,75.50198364,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:14:24 2024,88.03465835,78.85403442,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:14:32 2024,90.58007534,83.57385254,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:14:38 2024,92.50571736,87.13412476,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:14:43 2024,94.36147809,90.60049438,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:14:51 2024,96.91691764,95.56756592,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:14:57 2024,98.85272066,99.3097229,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:15:02 2024,100.7050854,102.7276306,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:15:10 2024,103.2571225,107.5266724,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:15:16 2024,105.1794532,111.1615601,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:15:21 2024,107.0220019,114.5925293,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:15:29 2024,109.5707271,119.3955688,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:15:35 2024,111.5498699,122.9954529,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:15:40 2024,113.4222554,126.4157715,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:15:48 2024,115.9441883,131.0836487,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:15:54 2024,117.866624,134.591095,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:15:59 2024,119.7156588,137.8841858,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:16:07 2024,122.2610164,142.375061,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:16:13 2024,124.2133459,145.8461609,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:16:18 2024,126.0190808,148.9836426,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:16:26 2024,128.5512594,153.1094971,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:16:32 2024,130.4805148,156.4916687,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:16:37 2024,132.3362214,159.6090698,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:16:45 2024,134.8750274,163.9708557,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:16:51 2024,136.7907655,167.0270386,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:16:56 2024,138.6663717,170.1094055,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:17:04 2024,141.2050322,174.3321533,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:17:10 2024,143.1409125,177.3876038,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:17:15 2024,144.983262,180.3586731,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:17:23 2024,147.5220543,184.4305115,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:17:29 2024,149.4577708,187.3891296,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:17:34 2024,151.2801588,189.977356,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:17:42 2024,153.8157495,193.9717102,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:17:47 2024,155.7416004,196.9352722,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:17:53 2024,157.5972775,199.76828,-9999,-9999,-9999,-9999,-9999
Mon Jun 24 14:18:01 2024,160.1326617,203.6581421,-9999,-9999,-9999,-9999,-9999
