Reaction Name,inficon_gc,GC Run ID,GC Time Stamp,iC4H10,O2,N2,N2O,H2,Furnace Temp,Reactor Temp,Ramp Rate,Number of Samples,Delay Time,Injection Offset,gc_stream,Bulk SP
24-051,inficon_gc,c9810e6f-8c27-4c09-8a21-596a8862c090,1719256360.453067,0.0,0,75.075,0,74.0925,53.0491943359375,-1.0,20.0,7,8,0,1,15
24-051,inficon_gc,36f87909-5da5-4cd7-9253-7db871355ed2,1719256843.6054518,0.0,0,75.075,0,74.0925,214.13316345214844,-1.0,20.0,7,8,0,1,15
24-051,inficon_gc,cd6dc76a-f8d9-44a9-bce5-5b57608130f2,1719257325.6161792,0.0,0,75.075,0,74.0925,374.8167724609375,-1.0,20.0,7,8,0,1,15
24-051,inficon_gc,8270f514-65d2-4987-9724-3315b3ee3a16,1719257808.9157355,0.0,0,75.075,0,74.0925,535.9703369140625,-1.0,20.0,7,8,0,1,15
24-051,inficon_gc,91653cc6-0ecf-4324-9a98-785025eca7d9,1719258294.247896,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-051,inficon_gc,e360fc74-c799-4289-9484-02730ccfad1d,1719258778.897311,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-051,inficon_gc,ad668ac3-3df3-46a4-8f96-f216172e60fb,1719259262.0002015,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-051,inficon_gc,99c2892d-a42a-4d5d-b3c4-0eea497b4b8e,1719261547.5561025,0.0,0,119.119,0,0.0,550.0,1.0,0.0,9,0,0,1,15
24-051,inficon_gc,a5f89b4e-c1b9-43a4-b7ad-6b1714bf7efd,1719261883.5353386,0.0,0,119.119,0,0.0,552.95947265625,1.0,0.0,9,0,0,1,15
24-051,inficon_gc,6d6c067e-1eef-4726-b188-555859252986,1719262219.3543477,0.0,0,119.119,0,0.0,552.95947265625,1.0,0.0,9,0,0,1,15
24-051,inficon_gc,0f260781-62d0-4a50-9884-2e0b5b973808,1719262554.7989416,0.0,0,119.119,0,0.0,552.95947265625,1.0,0.0,9,0,0,1,15
24-051,inficon_gc,ee72d90f-6867-40e7-b9be-05660ba0a078,1719262892.6093569,0.0,0,119.119,0,0.0,552.95947265625,1.0,0.0,9,0,0,1,15
24-051,inficon_gc,45e062e5-2cfe-42fd-ae90-636074bc9c12,1719263230.130487,0.0,0,119.119,0,0.0,552.95947265625,1.0,0.0,9,0,0,1,15
24-051,inficon_gc,71a0c4ae-2091-4628-a6eb-63e70079d9d8,1719263564.5777645,0.0,0,119.119,0,0.0,552.95947265625,1.0,0.0,9,0,0,1,15
24-051,inficon_gc,0d41d0c6-3521-4882-a624-04176f67d59f,1719263900.5197763,0.0,0,119.119,0,0.0,552.95947265625,1.0,0.0,9,0,0,1,15
24-051,inficon_gc,1c34047c-4245-4c80-a2ba-24b7ade191a5,1719264240.0069232,0.0,0,119.119,0,0.0,552.95947265625,1.0,0.0,9,0,0,1,15
24-051,inficon_gc,d3614333-fae2-49d2-a156-fb76dc3aaaf6,1719264835.594107,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,2,0,3,1,15
24-051,inficon_gc,5ed2b6a5-8c0f-4c9c-a6f9-76b6aa9582dd,1719265150.6726043,57.2025,0,75.075,0,0.0,552.95947265625,-1.0,0.0,2,0,3,1,15
24-051,inficon_gc,3e17d12d-e0b6-450d-ac61-142d131ae392,1719265484.4318588,57.2025,0,75.075,0,0.0,552.95947265625,-1.0,0.0,1,0,3,2,15
