Reaction Name,inficon_gc,GC Run ID,GC Time Stamp,iC4H10,O2,N2,N2O,H2,Furnace Temp,Reactor Temp,Ramp Rate,Number of Samples,Delay Time,Injection Offset,gc_stream,Bulk SP
24-064,inficon_gc,b2bbdd28-ff02-4b41-bec9-a0db085b11a4,1723567595.5078993,0.0,0,75.075,0,74.0925,53.35410690307617,-1.0,20.0,7,8,0,1,15
24-064,inficon_gc,e3ec1d95-04aa-4b5e-91fb-5cfa894a90d0,1723568077.4134786,0.0,0,75.075,0,74.0925,213.974853515625,-1.0,20.0,7,8,0,1,15
24-064,inficon_gc,4633d768-a5ef-4579-8835-097e281224f7,1723568558.4694157,0.0,0,75.075,0,74.0925,374.264892578125,-1.0,20.0,7,8,0,1,15
24-064,inficon_gc,26d9bb6a-9f35-4120-bbb6-fa09a9c96afe,1723569040.1088364,0.0,0,75.075,0,74.0925,534.8138427734375,-1.0,20.0,7,8,0,1,15
24-064,inficon_gc,604ad6ea-b51f-4889-ac21-57e25070d298,1723569522.0125647,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-064,inficon_gc,657dacaa-b985-4642-9f33-2a32fe0472d4,1723570003.0263574,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-064,inficon_gc,347e9603-a6a2-4c37-9216-0f8d7bb0a819,1723570484.327867,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-064,inficon_gc,c66463d9-bbdb-4b75-b2cb-476a2942ac15,1723572786.9835932,0.0,0,119.119,0,0.0,550.0,1.0,0.0,9,0,0,1,15
24-064,inficon_gc,93999264-310d-4ea3-a721-bdaa3bfc19a4,1723573124.157964,0.0,0,119.119,0,0.0,553.4864501953125,1.0,0.0,9,0,0,1,15
24-064,inficon_gc,b22292ef-164f-4ab0-aa08-2d037fd3f6ea,1723573461.3700411,0.0,0,119.119,0,0.0,553.4864501953125,1.0,0.0,9,0,0,1,15
24-064,inficon_gc,670e32df-de3d-4237-8b5f-c8963221cc06,1723573798.7477345,0.0,0,119.119,0,0.0,553.4864501953125,1.0,0.0,9,0,0,1,15
24-064,inficon_gc,e44b7666-8b1d-49a3-a463-4c1de83804f0,1723574136.3019125,0.0,0,119.119,0,0.0,553.4864501953125,1.0,0.0,9,0,0,1,15
24-064,inficon_gc,a93aefdf-62ef-4f6c-8f32-3f2245ddffb2,1723574473.8492641,0.0,0,119.119,0,0.0,553.4864501953125,1.0,0.0,9,0,0,1,15
24-064,inficon_gc,52695cc0-182b-477f-a9dc-35dd3176d873,1723574811.2709858,0.0,0,119.119,0,0.0,553.4864501953125,1.0,0.0,9,0,0,1,15
24-064,inficon_gc,6694424f-e5f2-41c9-9ab3-e494098de759,1723575148.8399937,0.0,0,119.119,0,0.0,554.4288330078125,1.0,0.0,9,0,0,1,15
24-064,inficon_gc,fbca3af8-d24c-463c-ba0b-952bbdb24752,1723575491.0368056,0.0,0,119.119,0,0.0,554.4288330078125,1.0,0.0,9,0,0,1,15
24-064,inficon_gc,9a1c4816-b13c-4a56-9c75-55848290a0ff,1723576065.3175354,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,2,0,3,1,15
24-064,inficon_gc,a78afd51-cbfc-4e97-b348-fb766a42b01a,1723576402.70502,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,2,0,3,1,15
24-064,inficon_gc,abefa5aa-c2a9-4822-b1d6-fb6ca94a4410,1723576741.3337324,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,2,15
24-064,inficon_gc,c435ed42-7486-4170-9a4a-fa8a446ca1e9,1723577079.745909,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,3,15
24-064,inficon_gc,9e320a1e-9bd1-45ce-937c-e6dc371f35c8,1723577409.0683763,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,4,15
24-064,inficon_gc,71219fff-34a7-4a37-944e-073cd3f269b6,1723577746.9688034,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,5,15
24-064,inficon_gc,88343ae7-6997-4a7f-8002-2071fa2516c3,1723578084.038172,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,6,15
24-064,inficon_gc,ff555dab-ec0b-416a-b1d1-235803687e66,1723578421.90161,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,1,15
24-064,inficon_gc,9efa33de-3348-42a1-b3a0-6ef75a71835d,1723578759.5832767,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,2,15
24-064,inficon_gc,604e96df-17b8-4998-a1b9-ceb4ba29b46f,1723579097.4850097,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,3,15
24-064,inficon_gc,b3276e1f-ebd0-4330-aa62-f54c1635c4c3,1723579435.3806746,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,4,15
24-064,inficon_gc,9089ad12-0afd-476d-afa8-59b33aa7cb03,1723579773.2063587,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,5,15
24-064,inficon_gc,9bc9d490-9ebf-4033-918b-b61817c4a0bd,1723580111.0823348,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,6,15
24-064,inficon_gc,c1f5a443-9074-40aa-b03d-b9d6a19c63fb,1723580448.7139328,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,1,15
24-064,inficon_gc,17806f84-cafa-4e5a-9ceb-8c00b22e4435,1723580786.4460776,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,2,15
24-064,inficon_gc,fdd37ddd-69dc-4bfa-a7b6-981ff886ec8b,1723581124.2128787,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,3,15
24-064,inficon_gc,3f959e3d-03be-43c1-9fd5-645dbb415d19,1723581462.1881952,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,4,15
24-064,inficon_gc,0c53dc3b-2260-4992-9922-3c5b763fb480,1723581799.6533968,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,5,15
24-064,inficon_gc,11a063b9-ffe4-4713-b4bc-82f70048c490,1723582137.4681077,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,6,15
24-064,inficon_gc,c377fcec-db10-486b-abdd-63ac34a01a9a,1723582475.008243,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,1,15
24-064,inficon_gc,2ba2db73-9239-4198-bfeb-078a978cf344,1723582812.8461177,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,2,15
24-064,inficon_gc,024e7ce4-4799-4a99-a9ad-572508f37f7b,1723583150.8432057,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,3,15
24-064,inficon_gc,05860062-6c5a-4b63-b4a2-3ee872744477,1723583488.4702709,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,4,15
24-064,inficon_gc,93e9a843-05aa-46c5-b2aa-c361ecfedd8e,1723583826.0562723,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,5,15
24-064,inficon_gc,ffd5fb43-0db3-4b76-8464-7d4f833f3811,1723584163.7935262,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,6,15
24-064,inficon_gc,f171c176-d4cd-49bf-945e-9ddb8d2856dd,1723584502.0504587,57.2025,0,75.075,0,0.0,554.4288330078125,-1.0,0.0,1,0,3,1,15
