Time,1,2,3,4,5,6
Tue Aug 13 11:15:01 2024,15.0,14.999,15.001,15.001,15.0,15.003
Tue Aug 13 11:15:17 2024,15.0,14.999,15.0,15.0,15.0,14.998
Tue Aug 13 11:15:32 2024,15.0,15.0,15.0,15.001,15.0,14.999
Tue Aug 13 11:15:47 2024,15.002,15.002,15.0,15.0,15.0,15.002
Tue Aug 13 11:16:02 2024,15.0,14.998,15.0,15.0,15.0,15.002
Tue Aug 13 11:16:18 2024,15.002,14.998,14.999,15.0,15.0,15.001
Tue Aug 13 11:16:33 2024,15.002,14.998,15.0,15.0,15.001,14.999
Tue Aug 13 11:16:48 2024,15.002,15.002,15.0,15.0,15.0,15.001
Tue Aug 13 11:17:03 2024,14.998,14.998,15.0,15.001,15.0,14.999
Tue Aug 13 11:17:18 2024,14.998,15.002,15.0,15.0,15.0,14.999
Tue Aug 13 11:17:34 2024,15.0,14.997,15.0,15.0,15.0,15.0
Tue Aug 13 11:17:49 2024,14.998,14.998,15.0,15.0,15.0,15.0
Tue Aug 13 11:18:04 2024,14.998,14.998,14.999,14.999,15.0,15.0
Tue Aug 13 11:18:19 2024,15.003,15.002,15.0,15.0,15.001,15.002
Tue Aug 13 11:18:35 2024,15.003,15.002,14.999,15.0,15.0,15.0
Tue Aug 13 11:18:50 2024,15.002,15.001,15.001,15.0,15.0,15.0
Tue Aug 13 11:19:05 2024,15.0,14.999,14.999,15.0,15.0,14.999
Tue Aug 13 11:19:20 2024,14.997,15.001,15.0,15.0,15.0,14.999
Tue Aug 13 11:19:35 2024,15.003,15.002,15.0,15.0,15.0,15.0
Tue Aug 13 11:19:51 2024,15.0,15.002,15.0,15.0,15.0,14.998
Tue Aug 13 11:20:06 2024,15.003,15.001,15.0,15.0,15.0,15.002
Tue Aug 13 11:20:21 2024,15.002,15.001,15.0,15.0,15.0,15.002
Tue Aug 13 11:20:37 2024,15.003,15.002,15.001,15.0,15.0,14.998
Tue Aug 13 11:20:52 2024,15.0,15.0,15.0,15.0,15.0,14.998
Tue Aug 13 11:21:07 2024,15.002,14.998,15.001,14.999,15.0,15.0
Tue Aug 13 11:21:22 2024,14.998,15.001,15.0,15.001,15.0,14.999
Tue Aug 13 11:21:38 2024,15.003,15.001,14.999,14.999,15.0,14.999
Tue Aug 13 11:21:53 2024,15.002,15.002,14.999,14.999,14.999,15.0
Tue Aug 13 11:22:08 2024,15.002,14.998,15.001,15.0,15.001,14.999
Tue Aug 13 11:22:23 2024,14.998,15.001,15.001,15.0,15.0,15.001
Tue Aug 13 11:22:39 2024,14.997,15.0,15.0,15.0,15.0,15.001
Tue Aug 13 11:22:54 2024,14.998,15.001,15.0,15.0,15.0,15.001
Tue Aug 13 11:23:09 2024,15.002,15.001,15.0,15.0,15.0,14.999
Tue Aug 13 11:23:24 2024,14.998,14.999,15.0,15.0,15.0,14.999
Tue Aug 13 11:23:40 2024,15.005,14.997,15.0,15.0,15.001,15.0
Tue Aug 13 11:23:55 2024,15.003,14.998,14.999,15.0,15.0,15.0
Tue Aug 13 11:24:10 2024,15.002,15.001,14.999,15.0,15.0,15.0
Tue Aug 13 11:24:25 2024,14.998,14.999,15.001,15.0,15.0,15.0
Tue Aug 13 11:24:41 2024,14.998,15.0,14.999,15.0,15.0,15.001
Tue Aug 13 11:24:56 2024,15.003,15.0,15.0,15.0,15.0,14.999
