Time,Current SP,R1,R2,R3,R4,R5,R6
Tue Jul  9 14:19:13 2024,25.0,24.650665283203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:19:20 2024,25.0,24.68731689453125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:19:28 2024,25.0,24.648712158203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:19:35 2024,25.0,24.813751220703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:19:42 2024,25.0,24.67706298828125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:19:50 2024,25.0,24.752716064453125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:19:57 2024,25.0,24.61846923828125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:20:04 2024,25.0,24.63800048828125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:20:12 2024,25.0,24.724884033203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:20:19 2024,25.0,24.66192626953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:20:27 2024,25.0,24.699005126953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:20:34 2024,25.0,24.54278564453125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:20:42 2024,25.0,24.718536376953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:20:49 2024,25.0,24.65509033203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:20:57 2024,25.0,24.661407470703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:21:04 2024,25.0,24.59600830078125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:21:11 2024,25.0,24.60675048828125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:21:19 2024,25.0,24.504669189453125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:21:26 2024,25.0,24.58087158203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:21:33 2024,25.0,24.58770751953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:21:41 2024,25.0,24.629180908203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:21:48 2024,25.0,24.713653564453125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:21:56 2024,25.0,24.57061767578125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:22:03 2024,25.0,24.65753173828125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:22:11 2024,25.0,24.698516845703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:22:18 2024,25.0,24.629180908203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:22:25 2024,25.0,24.65313720703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:22:33 2024,25.0,24.707305908203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:22:40 2024,25.0,24.61846923828125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:22:47 2024,25.0,24.711700439453125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:22:55 2024,25.0,24.659454345703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:23:02 2024,25.0,24.650665283203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:23:10 2024,25.0,24.718048095703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:23:17 2024,25.0,24.668243408203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:23:25 2024,25.0,24.71612548828125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:23:32 2024,25.0,24.65118408203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:23:40 2024,25.0,24.740020751953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:23:47 2024,25.0,24.65313720703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:23:54 2024,25.0,24.627227783203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:24:02 2024,25.0,24.742462158203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:24:09 2024,25.0,24.705352783203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:24:17 2024,25.0133269627889,24.67657470703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:24:25 2024,27.558715264002483,24.761505126953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:24:31 2024,29.51102574666341,24.809326171875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:24:36 2024,31.426689704259235,24.63165283203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:24:42 2024,33.339113076527916,24.790313720703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:24:48 2024,35.25292372703552,24.796630859375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:24:54 2024,37.17212049166361,24.727325439453125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:24:59 2024,39.09112469355265,24.785919189453125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:25:05 2024,41.016763289769486,25.028961181640625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:25:11 2024,42.93906728426616,25.34124755859375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:25:17 2024,44.86463785171509,25.807098388671875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:25:23 2024,46.79032063484192,26.39215087890625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:25:28 2024,48.70932213465373,27.22821044921875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:25:34 2024,50.63496947288513,28.2816162109375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Tue Jul  9 14:25:40 2024,52.56737597783406,29.5113525390625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
