Reaction Name,inficon_gc,GC Run ID,GC Time Stamp,iC4H10,O2,N2,N2O,H2,Furnace Temp,Reactor Temp,Ramp Rate,Number of Samples,Delay Time,Injection Offset,gc_stream,Bulk SP
24-055,inficon_gc,89d50c2e-26ce-4d9d-a849-131ef6d26606,1720553142.4467075,0.0,0,75.075,0,74.0925,53.067115783691406,-1.0,20.0,7,8,0,1,15
24-055,inficon_gc,302d4c55-fb09-44c8-9ec6-77638555b23a,1720553625.40978,0.0,0,75.075,0,74.0925,214.10472106933594,-1.0,20.0,7,8,0,1,15
24-055,inficon_gc,21127fae-75c2-4af8-b208-26b8886d0463,1720554108.9934096,0.0,0,75.075,0,74.0925,375.27264404296875,-1.0,20.0,7,8,0,1,15
24-055,inficon_gc,a286b86f-a6f4-49d4-a7d2-c7286dc0fd5e,1720554592.1204233,0.0,0,75.075,0,74.0925,536.3116455078125,-1.0,20.0,7,8,0,1,15
24-055,inficon_gc,fba43469-b82b-4848-9d8f-02456ba6cfe4,1720555074.2948828,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-055,inficon_gc,65fa81c5-f31d-419f-a954-8548b9111412,1720555559.4199045,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-055,inficon_gc,5e21a24e-11df-4a5c-834e-50b401244455,1720556041.7251775,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-055,inficon_gc,7f2262ea-c84a-476f-8e2b-6b4cb8f556c7,1720558324.936924,0.0,0,119.119,0,0.0,550.0,1.0,0.0,9,0,0,1,15
24-055,inficon_gc,5f3cb58c-d722-4976-806e-c60311a75381,1720558661.6716228,0.0,0,119.119,0,0.0,554.21923828125,1.0,0.0,9,0,0,1,15
24-055,inficon_gc,aa3d4a4f-0a71-4244-83a8-3c95354fd720,1720558997.0757434,0.0,0,119.119,0,0.0,554.21923828125,1.0,0.0,9,0,0,1,15
24-055,inficon_gc,78a1a5de-f293-4d01-8b78-c0cd276f7dee,1720559332.2988348,0.0,0,119.119,0,0.0,554.21923828125,1.0,0.0,9,0,0,1,15
24-055,inficon_gc,2d6a4ccd-79c2-41de-8d18-8ba17cce1746,1720559667.8687184,0.0,0,119.119,0,0.0,554.21923828125,1.0,0.0,9,0,0,1,15
24-055,inficon_gc,9c7f20f5-1099-49b2-8053-8ea617d7583e,1720560004.6977408,0.0,0,119.119,0,0.0,554.21923828125,1.0,0.0,9,0,0,1,15
24-055,inficon_gc,391c1d2b-7904-4127-81fd-3ea4bdd342cf,1720560336.6562908,0.0,0,119.119,0,0.0,554.21923828125,1.0,0.0,9,0,0,1,15
24-055,inficon_gc,c43a1c62-8fbd-44b0-bfc7-6ee142581dd3,1720560669.3155825,0.0,0,119.119,0,0.0,554.21923828125,1.0,0.0,9,0,0,1,15
24-055,inficon_gc,56867e0e-04a3-49e7-bbc8-5d905b62e037,1720561003.0187383,0.0,0,119.119,0,0.0,554.21923828125,1.0,0.0,9,0,0,1,15
24-055,inficon_gc,ce0b99a2-38fd-4cae-9d40-6b7e79691989,1720561576.921493,57.2025,0,75.075,0,0.0,554.21923828125,-1.0,0.0,2,0,3,1,15
24-055,inficon_gc,988ba1df-b53f-4c78-8018-c8bc052c2464,1720561911.0821917,57.2025,0,75.075,0,0.0,554.21923828125,-1.0,0.0,2,0,3,1,15
24-055,inficon_gc,15f7ddf5-c9e0-4082-992f-f92f2bf795c3,1720562242.5421019,57.2025,0,75.075,0,0.0,554.21923828125,-1.0,0.0,1,0,3,2,15
