Time,1,2,3,4,5,6
Thu Feb  1 01:01:12 2024,15.019,15.008,14.998,14.988,14.998,15.043
Thu Feb  1 01:01:31 2024,14.97,14.764,14.998,14.99,15.02,14.999
Thu Feb  1 01:01:50 2024,15.059,15.676,15.0,14.981,14.996,14.994
Thu Feb  1 01:03:15 2024,15.022,14.955,14.995,15.0,14.99,15.015
Thu Feb  1 01:03:34 2024,14.977,14.967,14.995,15.005,14.993,14.995
Thu Feb  1 01:03:53 2024,14.798,14.978,14.996,14.98,15.003,14.998
Thu Feb  1 01:04:12 2024,14.917,14.963,15.132,14.978,15.018,14.995
Thu Feb  1 01:04:31 2024,14.902,15.013,15.129,15.01,14.998,14.997
Thu Feb  1 01:04:50 2024,15.033,14.955,15.0,14.997,14.994,15.009
Thu Feb  1 01:05:09 2024,15.047,14.929,14.999,14.991,14.993,15.001
Thu Feb  1 01:05:28 2024,14.913,14.97,14.999,15.014,15.009,14.996
Thu Feb  1 01:05:47 2024,15.027,14.974,14.996,14.988,15.007,14.984
Thu Feb  1 01:06:07 2024,14.963,15.002,14.998,14.999,14.991,15.001
Thu Feb  1 01:06:26 2024,15.067,15.065,15.001,15.013,15.013,15.016
Thu Feb  1 01:06:45 2024,14.969,15.011,14.998,15.002,14.963,14.991
Thu Feb  1 01:07:04 2024,15.044,15.015,15.007,15.013,14.996,15.009
Thu Feb  1 01:07:23 2024,15.02,14.976,14.997,14.98,15.005,14.995
Thu Feb  1 01:08:48 2024,15.102,14.967,15.004,14.98,14.994,14.978
Thu Feb  1 01:09:07 2024,15.027,15.004,15.003,15.022,15.002,15.018
Thu Feb  1 01:09:26 2024,15.011,14.982,14.997,14.992,14.991,15.028
Thu Feb  1 01:09:45 2024,15.023,14.956,14.996,15.023,14.991,14.989
Thu Feb  1 01:10:04 2024,14.872,15.039,14.986,14.991,15.001,15.017
Thu Feb  1 01:10:23 2024,14.959,14.97,15.002,15.028,15.009,15.046
Thu Feb  1 01:10:42 2024,14.975,15.022,14.998,14.98,14.997,14.99
Thu Feb  1 01:11:01 2024,14.975,14.998,15.001,15.006,15.004,14.973
Thu Feb  1 01:11:21 2024,14.988,15.04,15.0,14.974,15.001,15.007
Thu Feb  1 01:11:40 2024,14.878,15.007,14.998,15.007,14.995,14.994
Thu Feb  1 01:11:59 2024,14.848,14.665,15.002,14.977,15.004,15.012
Thu Feb  1 01:12:18 2024,15.031,14.985,15.002,15.01,14.966,15.017
Thu Feb  1 01:12:37 2024,14.938,15.068,14.997,14.981,15.009,15.002
Thu Feb  1 01:12:56 2024,14.975,14.914,14.998,15.037,14.999,14.991
Thu Feb  1 01:14:21 2024,14.884,14.902,14.997,14.992,14.999,15.015
Thu Feb  1 01:14:36 2024,14.947,15.001,15.001,15.006,14.997,14.984
Thu Feb  1 01:14:51 2024,14.922,14.991,14.998,15.006,14.984,15.028
Thu Feb  1 01:15:06 2024,15.047,14.981,15.0,14.997,14.998,14.988
Thu Feb  1 01:15:21 2024,14.956,15.011,14.996,15.034,14.994,15.015
Thu Feb  1 01:15:37 2024,14.981,15.065,15.014,15.006,15.003,15.013
Thu Feb  1 01:15:56 2024,14.922,14.941,15.004,14.991,15.02,15.002
Thu Feb  1 01:16:15 2024,14.897,15.018,14.998,15.004,15.0,15.021
Thu Feb  1 01:16:34 2024,15.058,15.037,14.995,14.991,14.994,14.993
Thu Feb  1 01:16:53 2024,15.006,14.966,14.989,14.981,14.999,15.028
Thu Feb  1 01:17:12 2024,15.078,14.972,15.003,15.033,15.005,15.009
Thu Feb  1 01:17:32 2024,15.025,14.976,14.97,14.998,15.003,14.995
Thu Feb  1 01:17:51 2024,14.98,14.748,14.998,14.995,14.994,14.998
Thu Feb  1 01:18:10 2024,14.931,14.841,15.005,14.995,14.996,14.997
Thu Feb  1 01:18:28 2024,14.928,14.885,15.004,15.007,14.996,14.982
Thu Feb  1 01:19:53 2024,15.43,15.016,14.985,14.995,14.996,14.993
Thu Feb  1 01:20:13 2024,15.227,15.009,15.002,14.99,14.99,15.002
Thu Feb  1 01:20:32 2024,15.011,15.064,14.992,14.994,15.02,15.007
Thu Feb  1 01:20:51 2024,14.986,14.991,15.011,15.009,15.02,15.012
Thu Feb  1 01:21:10 2024,14.927,14.97,15.002,14.997,14.999,15.016
Thu Feb  1 01:21:29 2024,14.916,14.887,14.999,15.013,14.996,15.039
Thu Feb  1 01:21:48 2024,14.927,14.877,15.006,15.01,15.008,15.0
Thu Feb  1 01:22:07 2024,15.047,15.028,15.009,14.982,15.004,15.005
Thu Feb  1 01:22:26 2024,14.992,14.847,14.999,15.016,15.009,15.007
Thu Feb  1 01:22:45 2024,14.963,14.977,15.012,14.984,15.016,15.002
Thu Feb  1 01:23:04 2024,14.847,15.009,14.988,15.008,15.002,15.002
Thu Feb  1 01:23:23 2024,14.867,14.994,14.973,15.007,15.012,15.013
Thu Feb  1 01:23:42 2024,15.483,14.965,14.993,14.984,15.002,15.0
Thu Feb  1 01:24:01 2024,15.008,14.964,15.003,14.985,15.022,15.012
Thu Feb  1 01:25:26 2024,15.178,14.973,14.996,14.995,15.009,15.002
Thu Feb  1 01:25:45 2024,15.055,15.02,14.997,14.991,14.998,15.007
Thu Feb  1 01:26:04 2024,15.009,14.977,14.988,15.0,14.992,15.023
Thu Feb  1 01:26:23 2024,15.153,14.96,15.009,15.011,15.013,15.004
Thu Feb  1 01:26:42 2024,14.97,15.021,14.988,14.99,15.005,14.991
Thu Feb  1 01:27:01 2024,14.963,14.983,14.979,14.997,14.998,14.993
Thu Feb  1 01:27:21 2024,15.062,14.998,14.99,15.005,15.014,14.998
Thu Feb  1 01:27:40 2024,15.105,15.052,15.002,15.002,14.983,14.983
Thu Feb  1 01:27:59 2024,14.769,15.057,14.997,14.99,14.995,15.009
Thu Feb  1 01:28:18 2024,14.975,14.904,14.991,14.993,14.995,14.989
Thu Feb  1 01:28:37 2024,15.034,15.058,15.009,15.016,15.005,14.984
Thu Feb  1 01:28:56 2024,15.659,15.205,15.016,15.001,15.018,14.996
Thu Feb  1 01:29:15 2024,14.934,15.173,14.995,14.99,14.988,14.97
Thu Feb  1 01:29:34 2024,14.911,14.865,14.999,15.027,14.993,14.996
Thu Feb  1 01:30:59 2024,15.033,15.032,14.963,14.994,15.007,15.006
Thu Feb  1 01:31:14 2024,14.816,14.96,14.998,14.995,14.995,14.992
Thu Feb  1 01:31:29 2024,15.148,14.869,15.0,15.003,15.002,14.968
Thu Feb  1 01:31:44 2024,14.98,15.049,15.004,15.006,14.998,14.992
Thu Feb  1 01:31:59 2024,14.897,14.872,15.003,15.009,14.971,14.99
Thu Feb  1 01:32:15 2024,14.941,14.809,14.994,15.007,15.002,15.013
Thu Feb  1 01:32:34 2024,14.936,15.023,15.002,15.016,15.008,14.988
Thu Feb  1 01:32:53 2024,15.067,15.082,14.988,15.019,15.002,15.012
Thu Feb  1 01:33:12 2024,14.875,15.382,14.977,15.013,15.008,15.004
Thu Feb  1 01:33:31 2024,14.85,14.902,14.989,15.027,15.002,15.041
Thu Feb  1 01:33:51 2024,14.844,15.277,15.002,15.016,15.004,14.987
Thu Feb  1 01:34:10 2024,14.909,14.909,15.01,15.02,14.998,14.998
Thu Feb  1 01:34:29 2024,15.016,14.884,14.994,15.001,15.005,15.026
Thu Feb  1 01:34:48 2024,14.98,14.948,15.006,15.011,15.001,14.988
Thu Feb  1 01:35:07 2024,15.155,14.988,15.002,15.005,15.009,14.992
Thu Feb  1 01:36:32 2024,14.906,14.994,14.993,14.996,14.996,15.012
Thu Feb  1 01:36:51 2024,15.047,14.82,14.938,14.983,14.998,15.009
Thu Feb  1 01:37:10 2024,14.952,14.996,14.992,15.001,15.002,14.988
Thu Feb  1 01:37:29 2024,15.017,14.905,15.002,15.002,14.997,15.004
Thu Feb  1 01:37:48 2024,15.011,15.202,14.989,15.007,15.006,14.995
Thu Feb  1 01:38:07 2024,14.941,15.077,14.997,15.021,14.996,15.016
Thu Feb  1 01:38:27 2024,14.591,14.954,15.002,14.995,15.005,15.002
Thu Feb  1 01:38:46 2024,14.908,15.234,15.0,14.991,15.0,14.972
Thu Feb  1 01:39:05 2024,15.041,15.002,14.987,14.985,14.994,15.006
Thu Feb  1 01:39:24 2024,14.877,15.067,14.995,14.971,14.998,14.992
Thu Feb  1 01:39:43 2024,14.997,14.937,14.991,14.995,14.999,15.027
Thu Feb  1 01:40:02 2024,14.922,14.999,14.985,15.002,14.998,14.987
Thu Feb  1 01:40:21 2024,15.231,14.991,14.998,14.997,15.002,14.998
Thu Feb  1 01:40:40 2024,14.913,15.023,14.995,14.997,15.003,15.02
Thu Feb  1 01:42:05 2024,15.014,15.084,14.991,15.005,15.011,14.995
Thu Feb  1 01:42:24 2024,14.92,15.009,15.145,14.987,14.991,14.984
Thu Feb  1 01:42:43 2024,14.892,15.098,14.98,14.98,14.994,15.005
Thu Feb  1 01:43:03 2024,15.016,15.129,14.985,14.985,14.981,14.987
Thu Feb  1 01:43:22 2024,14.908,14.852,15.009,15.005,15.0,14.995
Thu Feb  1 01:43:41 2024,15.081,14.892,15.007,14.996,15.0,15.012
Thu Feb  1 01:44:00 2024,14.78,15.089,15.001,14.989,14.997,15.0
Thu Feb  1 01:44:19 2024,14.977,14.993,15.005,14.995,15.011,15.002
Thu Feb  1 01:44:38 2024,15.075,14.855,14.987,15.003,15.023,15.016
Thu Feb  1 01:44:57 2024,14.998,14.985,14.988,14.994,15.039,15.014
Thu Feb  1 01:45:16 2024,14.972,14.975,14.99,15.009,15.003,15.004
Thu Feb  1 01:45:35 2024,15.02,14.911,14.999,14.992,15.0,14.999
Thu Feb  1 01:45:54 2024,15.139,14.855,15.003,15.01,15.002,15.039
Thu Feb  1 01:46:13 2024,15.023,14.872,15.001,14.994,15.001,14.998
Thu Feb  1 01:47:38 2024,15.048,14.979,14.996,15.013,14.995,14.995
Thu Feb  1 01:47:53 2024,14.783,14.895,15.004,14.996,15.0,14.986
Thu Feb  1 01:48:08 2024,15.033,14.995,14.98,14.991,15.003,15.009
Thu Feb  1 01:48:23 2024,14.894,14.839,14.995,14.992,15.002,15.015
Thu Feb  1 01:48:38 2024,14.939,14.823,14.999,15.018,15.003,15.007
Thu Feb  1 01:48:54 2024,15.041,15.027,15.135,14.971,14.954,15.009
Thu Feb  1 01:49:13 2024,14.891,14.982,14.991,14.998,15.006,15.0
Thu Feb  1 01:49:32 2024,15.006,14.966,15.002,14.996,14.978,14.998
Thu Feb  1 01:49:51 2024,14.956,14.989,14.993,14.995,14.998,14.998
Thu Feb  1 01:50:10 2024,14.869,14.984,14.992,15.012,15.012,14.997
Thu Feb  1 01:50:30 2024,15.027,14.988,14.999,14.981,15.016,15.02
Thu Feb  1 01:50:49 2024,14.933,14.933,15.123,15.01,14.973,15.004
Thu Feb  1 01:51:08 2024,15.114,14.989,15.006,14.995,15.006,15.007
Thu Feb  1 01:51:27 2024,14.895,15.099,14.989,15.018,15.009,14.998
Thu Feb  1 01:51:46 2024,15.081,15.095,14.996,14.992,15.005,15.014
Thu Feb  1 01:53:11 2024,14.777,14.998,15.002,14.995,15.001,15.008
Thu Feb  1 01:53:30 2024,14.959,14.987,15.0,14.998,14.999,14.993
Thu Feb  1 01:53:49 2024,14.919,14.984,15.005,15.001,14.995,14.998
Thu Feb  1 01:54:08 2024,15.002,15.03,14.997,15.005,15.002,14.989
Thu Feb  1 01:54:27 2024,14.887,14.976,15.007,14.987,15.006,15.002
Thu Feb  1 01:54:47 2024,14.816,15.002,14.952,15.016,15.007,14.984
Thu Feb  1 01:55:06 2024,15.067,14.989,14.994,14.996,15.011,14.997
Thu Feb  1 01:55:25 2024,15.045,15.078,14.989,14.986,14.991,14.987
Thu Feb  1 01:55:44 2024,15.022,15.423,14.995,15.018,14.991,15.001
Thu Feb  1 01:56:03 2024,14.998,14.961,14.998,15.009,15.008,14.995
Thu Feb  1 01:56:22 2024,15.0,14.955,15.002,14.977,14.988,14.993
Thu Feb  1 01:56:41 2024,14.989,15.028,14.989,15.001,14.996,15.014
Thu Feb  1 01:57:00 2024,15.038,14.984,14.995,15.009,15.004,15.004
Thu Feb  1 01:57:19 2024,14.906,14.932,14.998,14.993,15.004,14.995
Thu Feb  1 01:58:44 2024,15.003,14.841,15.009,14.992,15.0,14.981
Thu Feb  1 01:59:03 2024,14.952,15.031,14.997,14.988,14.998,15.077
Thu Feb  1 01:59:23 2024,15.644,15.095,14.996,14.988,14.997,14.998
