Reaction Name,inficon_gc,GC Run ID,GC Time Stamp,iC4H10,O2,N2,N2O,H2,Furnace Temp,Reactor Temp,Ramp Rate,Number of Samples,Delay Time,Injection Offset,gc_stream,Bulk SP
24-003-02 rxn bp,inficon_gc,31eb08b8-dff3-4de6-b80f-7113285749cb,1706744515,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,4,15
24-003-02 rxn bp,inficon_gc,8c54d3c5-09a2-4e92-850c-4e5373ec9ac5,1706744846,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,5,15
24-003-02 rxn bp,inficon_gc,3af50ea5-8453-4d10-b871-26aa67fa753d,1706745184,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,6,15
24-003-02 rxn bp,inficon_gc,7db2f586-223a-4cbc-97e1-e050f23f25b8,1706745523,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,1,15
24-003-02 rxn bp,inficon_gc,b9fb0e42-7c5b-4841-8748-102004da8aed,1706745863,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,2,15
24-003-02 rxn bp,inficon_gc,94d9934f-fa64-49cb-821f-9b4519a48fcc,1706746195,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,3,15
24-003-02 rxn bp,inficon_gc,859dc936-fcab-4b5e-a568-6ff6bb8c26af,1706746533,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,4,15
24-003-02 rxn bp,inficon_gc,53a2212c-c829-4836-8071-de990a73b762,1706746871,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,5,15
24-003-02 rxn bp,inficon_gc,ee87f865-6a29-41e8-bab8-83948d7eb88e,1706747209,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,6,15
24-003-02 rxn bp,inficon_gc,3a91cc44-1bf4-47f7-ab34-b841f9bec327,1706747549,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,1,15
24-003-02 rxn bp,inficon_gc,9fcef147-6edd-4ca3-bc12-19f36904d961,1706747888,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,2,15
24-003-02 rxn bp,inficon_gc,3b7dbc99-015d-4849-b3c7-f88e47a201b7,1706748227,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,3,15
24-003-02 rxn bp,inficon_gc,b03e7d6c-fe42-4ef7-b797-66ebcc7e1706,1706748567,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,4,15
24-003-02 rxn bp,inficon_gc,ddb17cab-b74c-45f1-8f80-ea53e05c592f,1706748906,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,5,15
24-003-02 rxn bp,inficon_gc,605eec76-4a70-4339-9be4-992998d30819,1706749246,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,6,15
24-003-02 rxn bp,inficon_gc,52c9df09-f36d-49b8-9265-42af52033d6b,1706749585,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,1,15
24-003-02 rxn bp,inficon_gc,6b3413cf-f28d-42da-84e7-c7a54ff1c662,1706749925,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,2,15
24-003-02 rxn bp,inficon_gc,6c2b487a-5b32-4123-ba46-12277cf765de,1706750265,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,3,15
24-003-02 rxn bp,inficon_gc,d8b79f5d-0a4f-4419-bbe2-ab8a7df5921c,1706750604,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,4,15
24-003-02 rxn bp,inficon_gc,1ef66c35-c0d6-4b56-8c78-b163a31cca62,1706750943,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,5,15
24-003-02 rxn bp,inficon_gc,2720549c-9010-402c-9d1a-6c6982241cd0,1706751283,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,6,15
24-003-02 rxn bp,inficon_gc,153b6be5-47e6-48d3-bcdc-e73012ab443d,1706751623,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,1,15
24-003-02 rxn bp,inficon_gc,4340aba9-fd3e-44b3-a9e1-bc5feb37c28b,1706751962,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,2,15
24-003-02 rxn bp,inficon_gc,18115304-bc8f-44b4-9d98-fe0c96b8304b,1706752300,57.2025,0,75.075,0,0,554.8286133,-1,0,3,0,3,3,15
24-003-02 rxn bp,inficon_gc,8b1b6d0c-d333-4adc-87a5-6195e46452a8,1706752634,57.2025,0,75.075,0,0,554.8286133,-1,0,3,0,3,3,15
24-003-02 rxn bp,inficon_gc,85ec1515-b90f-4a96-aaab-fc9757f8a9fa,1706752965,57.2025,0,75.075,0,0,554.8286133,-1,0,3,0,3,3,15
24-003-02 rxn bp,inficon_gc,e83dae59-548b-4158-a92a-94b7adb38693,1706753297,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,4,15
24-003-02 rxn bp,inficon_gc,bf589f9a-1e03-4b26-8020-36411ce89a12,1706753636,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,5,15
24-003-02 rxn bp,inficon_gc,60528cad-badd-4f77-b3d0-99392f27c2ca,1706753974,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,6,15
24-003-02 rxn bp,inficon_gc,e45fdc19-99e6-42d2-abd7-f1ad026afc60,1706754313,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,1,15
24-003-02 rxn bp,inficon_gc,3349cf03-5c4d-4b6a-a0ad-d910e0bd68aa,1706754652,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,2,15
24-003-02 rxn bp,inficon_gc,eb98b1df-2959-4373-a67b-c9daa90a931f,1706754990,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,3,15
24-003-02 rxn bp,inficon_gc,aa1f2ac4-4ecc-4248-ad85-8196f14d5954,1706755329,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,4,15
24-003-02 rxn bp,inficon_gc,c7f795f0-63fb-484f-8092-12476b0b518d,1706755667,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,5,15
24-003-02 rxn bp,inficon_gc,83a5cabe-964f-4976-9ead-aaed3f69a642,1706756006,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,6,15
24-003-02 rxn bp,inficon_gc,397acbdf-6b0f-43d0-992c-5e84a004e62f,1706756344,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,1,15
24-003-02 rxn bp,inficon_gc,a0180221-243f-4cc4-8708-0b6bd1b93077,1706756682,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,2,15
24-003-02 rxn bp,inficon_gc,5ffe206f-dc3e-4e3b-a410-ee0cdd596bc6,1706757021,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,3,15
24-003-02 rxn bp,inficon_gc,0f2c82eb-d627-4fc4-b63c-758703d2132e,1706757363,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,4,15
24-003-02 rxn bp,inficon_gc,ff41fbbf-5306-4bb2-bc46-80edcdd91eee,1706757703,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,5,15
24-003-02 rxn bp,inficon_gc,cec045fe-b8ca-4b3f-aaf2-83d5a98e96fc,1706758040,57.2025,0,75.075,0,0,554.8286133,-1,0,1,0,3,6,15
