,Date,Reaction,Tube,Catalyst,Mass Catalyst,Mass Diluent,Time,Time Since Start,Conversion,Selectivity,Carbon Balance,Yield
81,2024-05-20,24-034,4,Pt1Sn3.5Fe1.5Ca2.5,20.0,119.9,2024-05-21 02:30:46,345.466666655615,0.21396859425447165,0.9986589866091259,1.0048736385441994,0.2136816595043499
81,2024-05-20,24-034,4,Pt1Sn3.5Fe1.5Ca2.5,20.0,119.9,2024-05-21 03:04:37,379.3166666580364,0.20853311419327178,0.9986531829804817,1.0093102441159907,0.20825225824594312
82,2024-05-20,24-034,5,Pt1Sn3.5Fe1.5Ca3,20.1,119.9,2024-05-20 21:22:26,37.13333331956528,0.29514746467305036,0.9985227598598362,1.0055064359525163,0.29471146099096773
82,2024-05-20,24-034,5,Pt1Sn3.5Fe1.5Ca3,20.1,119.9,2024-05-20 21:55:52,70.56666666269302,0.2774584146535501,0.9989602968532548,1.0022008097756772,0.27716994026674385
82,2024-05-20,24-034,5,Pt1Sn3.5Fe1.5Ca3,20.1,119.9,2024-05-20 22:29:18,103.99999999534339,0.26463874139386173,0.9990519892154649,1.0036480833824406,0.26438786101301454
82,2024-05-20,24-034,5,Pt1Sn3.5Fe1.5Ca3,20.1,119.9,2024-05-20 23:02:45,137.44999998807907,0.25391949312685635,0.9990998161951041,1.0020435834774417,0.25369091891139617
82,2024-05-20,24-034,5,Pt1Sn3.5Fe1.5Ca3,20.1,119.9,2024-05-20 23:47:38,182.3333333255723,0.24170717991558385,0.9987422555015417,1.0012831307740726,0.24140317403980716
82,2024-05-20,24-034,5,Pt1Sn3.5Fe1.5Ca3,20.1,119.9,2024-05-21 00:21:11,215.8833333312068,0.23397426472803542,0.9987417562090932,1.0017579639179601,0.2336798680622094
82,2024-05-20,24-034,5,Pt1Sn3.5Fe1.5Ca3,20.1,119.9,2024-05-21 00:54:50,249.53333332878537,0.22760359122101398,0.9987724868549311,1.0048973702655661,0.2273242048209253
82,2024-05-20,24-034,5,Pt1Sn3.5Fe1.5Ca3,20.1,119.9,2024-05-21 01:28:42,283.39999999129213,0.21986681418841839,0.9987464844080051,1.0034269239027658,0.21959120770867094
82,2024-05-20,24-034,5,Pt1Sn3.5Fe1.5Ca3,20.1,119.9,2024-05-21 02:02:32,317.2333333231509,0.21369959581034859,0.9987506501195391,1.0060008474615918,0.21343261024586838
82,2024-05-20,24-034,5,Pt1Sn3.5Fe1.5Ca3,20.1,119.9,2024-05-21 02:36:24,351.09999998565763,0.20676399659078362,0.9987375938117969,1.0034566795845759,0.2065029764419898
82,2024-05-20,24-034,5,Pt1Sn3.5Fe1.5Ca3,20.1,119.9,2024-05-21 03:10:16,384.96666665864177,0.2011370454724596,0.9987240179091431,1.0028428146460207,0.20088039820462888
83,2024-05-20,24-034,6,Pt1Sn4Fe2Ca2.5,19.9,120.0,2024-05-20 21:28:01,42.7166666588746,0.2825119049236029,0.9987695882686849,1.0033984469220518,0.2821642989615487
83,2024-05-20,24-034,6,Pt1Sn4Fe2Ca2.5,19.9,120.0,2024-05-20 22:01:26,76.13333331048489,0.27095174050806925,0.9991416184498942,1.0030444832097012,0.27071916053304806
83,2024-05-20,24-034,6,Pt1Sn4Fe2Ca2.5,19.9,120.0,2024-05-20 22:34:53,109.58333332417533,0.2619356701659637,0.9991838111308017,1.0032524465670738,0.26172188118752826
83,2024-05-20,24-034,6,Pt1Sn4Fe2Ca2.5,19.9,120.0,2024-05-20 23:08:20,143.0333333273884,0.2540643777250163,0.9991997621840316,1.0008731986645252,0.25386106580227025
83,2024-05-20,24-034,6,Pt1Sn4Fe2Ca2.5,19.9,120.0,2024-05-20 23:53:18,187.999999986263,0.24671880256010395,0.9988526505132028,1.0034782874703954,0.2464357298686034
83,2024-05-20,24-034,6,Pt1Sn4Fe2Ca2.5,19.9,120.0,2024-05-21 00:26:44,221.43333332939073,0.2417606606322518,0.9988526585575583,1.0061626205934568,0.24148327860715635
83,2024-05-20,24-034,6,Pt1Sn4Fe2Ca2.5,19.9,120.0,2024-05-21 01:00:29,255.18333332939073,0.2366795730389957,0.9988401792294219,1.0041242853288799,0.23640506715421353
83,2024-05-20,24-034,6,Pt1Sn4Fe2Ca2.5,19.9,120.0,2024-05-21 01:34:20,289.0333333213348,0.23105640014143136,0.9988415714928498,1.002519643415545,0.23078873782074802
83,2024-05-20,24-034,6,Pt1Sn4Fe2Ca2.5,19.9,120.0,2024-05-21 02:08:11,322.88333332375623,0.22739647209224753,0.9988430771590412,1.0053848320587926,0.22713339191973056
83,2024-05-20,24-034,6,Pt1Sn4Fe2Ca2.5,19.9,120.0,2024-05-21 02:42:03,356.749999986263,0.2234362746215472,0.9988393820026298,1.0064300250112865,0.22317695045995606
83,2024-05-20,24-034,6,Pt1Sn4Fe2Ca2.5,19.9,120.0,2024-05-21 03:15:54,390.59999997820705,0.21954176847715584,0.9988326664066461,1.0072999415711474,0.21928548999566813
84,2024-05-26,24-035,1,Pt1Sn3Cu2Ca3.5,20.1,119.8,2024-05-26 14:35:18,9,0.1997113772144361,0.996649795547494,0.608716389322109,0.1990423032692762
84,2024-05-26,24-035,1,Pt1Sn3Cu2Ca3.5,20.1,119.8,2024-05-26 14:41:00,14.700000012293458,0.3224141796419475,0.9962491916299763,1.0021954264270703,0.3212048658383322
84,2024-05-26,24-035,1,Pt1Sn3Cu2Ca3.5,20.1,119.8,2024-05-26 15:14:42,48.40000000060536,0.3047632154650555,0.998217339161647,1.0047183721597517,0.30421992601587544
84,2024-05-26,24-035,1,Pt1Sn3Cu2Ca3.5,20.1,119.8,2024-05-26 15:48:08,81.8333333437331,0.29247266493821883,0.998675243733957,1.0036147184534896,0.2920852099426956
84,2024-05-26,24-035,1,Pt1Sn3Cu2Ca3.5,20.1,119.8,2024-05-26 16:21:34,115.26666666590609,0.2837322617430472,0.9987864996332719,1.009298209355361,0.28338795253936944
84,2024-05-26,24-035,1,Pt1Sn3Cu2Ca3.5,20.1,119.8,2024-05-26 16:55:02,148.73333333968185,0.27437562424782275,0.9988658013587828,1.0076687675440599,0.27406442778761775
84,2024-05-26,24-035,1,Pt1Sn3Cu2Ca3.5,20.1,119.8,2024-05-26 17:40:07,193.8166666715406,0.26294163684584776,0.9989396331205073,1.0082372254279417,0.26266282224289683
84,2024-05-26,24-035,1,Pt1Sn3Cu2Ca3.5,20.1,119.8,2024-05-26 18:13:54,227.6000000021886,0.2539140254463071,0.9989771525927809,1.0047982437127172,0.25365431014372275
84,2024-05-26,24-035,1,Pt1Sn3Cu2Ca3.5,20.1,119.8,2024-05-26 18:47:29,261.18333333847113,0.2459739054670263,0.9990254528965445,1.0053046706458917,0.24573419230992777
84,2024-05-26,24-035,1,Pt1Sn3Cu2Ca3.5,20.1,119.8,2024-05-26 19:21:06,294.80000000540167,0.23912634133011335,0.9990506355679308,1.0066971320026679,0.2388993232868837
84,2024-05-26,24-035,1,Pt1Sn3Cu2Ca3.5,20.1,119.8,2024-05-26 19:54:41,328.3833333312068,0.23211805023562654,0.9990693987141595,1.0084489701167736,0.23190204087961047
84,2024-05-26,24-035,1,Pt1Sn3Cu2Ca3.5,20.1,119.8,2024-05-26 20:28:18,361.99999999813735,0.2248414722409817,0.9990814809839228,1.0066618162279428,0.22463495107312556
85,2024-05-26,24-035,2,Pt1Sn3Ga0.5Fe0.5Cu2.5Ca3.5,20.0,119.9,2024-05-26 14:46:43,20.41666666371748,0.3082951245412572,0.9975581772380687,1.0011206275695157,0.3075423224887599
85,2024-05-26,24-035,2,Pt1Sn3Ga0.5Fe0.5Cu2.5Ca3.5,20.0,119.9,2024-05-26 15:20:16,53.96666667982936,0.29349718312565537,0.998700624187154,1.0079055900177933,0.29311581998476344
85,2024-05-26,24-035,2,Pt1Sn3Ga0.5Fe0.5Cu2.5Ca3.5,20.0,119.9,2024-05-26 15:53:42,87.40000000200234,0.2816448609817306,0.9991408596881302,1.0028977848851113,0.2814028885280302
85,2024-05-26,24-035,2,Pt1Sn3Ga0.5Fe0.5Cu2.5Ca3.5,20.0,119.9,2024-05-26 16:27:09,120.85000001569279,0.2746632037599478,0.9991739127405657,1.0061219345799624,0.2744363079866863
85,2024-05-26,24-035,2,Pt1Sn3Ga0.5Fe0.5Cu2.5Ca3.5,20.0,119.9,2024-05-26 17:00:36,154.2999999979511,0.26846480094847897,0.9992053971767277,1.0072659111175106,0.26825147805969607
85,2024-05-26,24-035,2,Pt1Sn3Ga0.5Fe0.5Cu2.5Ca3.5,20.0,119.9,2024-05-26 17:45:42,199.39999998989515,0.23419404394761092,0.9993522344077603,1.0157156002381695,0.23404234110403419
85,2024-05-26,24-035,2,Pt1Sn3Ga0.5Fe0.5Cu2.5Ca3.5,20.0,119.9,2024-05-26 18:19:33,233.25000000279397,0.25459181792573105,0.9992720124081694,1.0049417509029244,0.2544064782412995
85,2024-05-26,24-035,2,Pt1Sn3Ga0.5Fe0.5Cu2.5Ca3.5,20.0,119.9,2024-05-26 18:53:05,266.78333333786577,0.2503773427383267,0.9992801355620756,1.007298734390385,0.25019710499322734
85,2024-05-26,24-035,2,Pt1Sn3Ga0.5Fe0.5Cu2.5Ca3.5,20.0,119.9,2024-05-26 19:26:42,300.4000000152737,0.2463343274064998,0.9992886544763017,1.00836796467326,0.24615909858536594
85,2024-05-26,24-035,2,Pt1Sn3Ga0.5Fe0.5Cu2.5Ca3.5,20.0,119.9,2024-05-26 20:00:17,333.98333333060145,0.2427892141786087,0.9993065414598672,1.0105439749141438,0.2426208499245844
85,2024-05-26,24-035,2,Pt1Sn3Ga0.5Fe0.5Cu2.5Ca3.5,20.0,119.9,2024-05-26 20:33:54,367.599999997532,0.2363995896212069,0.9993241865325545,1.0025941909544513,0.2362398275948423
86,2024-05-26,24-035,3,Pt1Sn2.5Fe0.5Cu1.5Ca3,20.2,120.1,2024-05-26 14:52:19,26.01666666311212,0.32606446988204607,0.9981148053794401,0.9978240045898185,0.32544977489746874
86,2024-05-26,24-035,3,Pt1Sn2.5Fe0.5Cu1.5Ca3,20.2,120.1,2024-05-26 15:25:51,59.54999999818392,0.3151408430643652,0.9983526969657709,1.0021402514649516,0.31462171059737576
86,2024-05-26,24-035,3,Pt1Sn2.5Fe0.5Cu1.5Ca3,20.2,120.1,2024-05-26 15:59:17,92.98333333083428,0.30364191414659825,0.9988106150643288,0.9972202175842004,0.3032807670280739
86,2024-05-26,24-035,3,Pt1Sn2.5Fe0.5Cu1.5Ca3,20.2,120.1,2024-05-26 16:32:43,126.41666666348465,0.29736605881574707,0.998891286518468,1.002899411525578,0.297036365057388
86,2024-05-26,24-035,3,Pt1Sn2.5Fe0.5Cu1.5Ca3,20.2,120.1,2024-05-26 17:06:10,159.8666666666977,0.2879438919076195,0.998962654363319,1.0009390831589284,0.2876451945677402
86,2024-05-26,24-035,3,Pt1Sn2.5Fe0.5Cu1.5Ca3,20.2,120.1,2024-05-26 17:11:51,165.5499999979511,0.2875035677672643,0.9989689233380735,1.003038651082987,0.2872071295483189
86,2024-05-26,24-035,3,Pt1Sn2.5Fe0.5Cu1.5Ca3,20.2,120.1,2024-05-26 17:17:31,171.21666667959653,0.2871872977719487,0.9989689565710357,1.0060139442646066,0.2868911951956989
86,2024-05-26,24-035,3,Pt1Sn2.5Fe0.5Cu1.5Ca3,20.2,120.1,2024-05-26 17:51:20,205.0333333304152,0.2783583742118035,0.9990052942987734,1.0005297317579365,0.27808148954999085
86,2024-05-26,24-035,3,Pt1Sn2.5Fe0.5Cu1.5Ca3,20.2,120.1,2024-05-26 18:25:11,238.88333332235925,0.27017450303394647,0.9990641376136961,1.0014286291308216,0.26992165687881864
86,2024-05-26,24-035,3,Pt1Sn2.5Fe0.5Cu1.5Ca3,20.2,120.1,2024-05-26 18:58:41,272.3833333372604,0.262482546615414,0.9990733605502397,1.0022453817475616,0.2622393199328466
86,2024-05-26,24-035,3,Pt1Sn2.5Fe0.5Cu1.5Ca3,20.2,120.1,2024-05-26 19:32:18,305.9999999937136,0.2567619539540467,0.9991076742586644,1.0060407005798595,0.2565328386531379
86,2024-05-26,24-035,3,Pt1Sn2.5Fe0.5Cu1.5Ca3,20.2,120.1,2024-05-26 20:05:54,339.6000000110362,0.24934292016121845,0.9991375722885498,1.0045892011594695,0.24912787991721752
86,2024-05-26,24-035,3,Pt1Sn2.5Fe0.5Cu1.5Ca3,20.2,120.1,2024-05-26 20:39:31,373.21666666748933,0.24267783586703617,0.9991455157154726,1.0040732204262184,0.2424704714700847
87,2024-05-26,24-035,4,Pt1Sn3Ga0.5Fe0.5Cu3Ca3.5,20.1,120.1,2024-05-26 14:57:55,31.61666666250676,0.3120509426187634,0.9986374304747704,1.0027489280770352,0.31162575151403193
