Time,1,2,3,4,5,6
Fri May  3 12:38:23 2024,15.253,14.962,14.977,14.963,14.988,14.945
Fri May  3 12:38:38 2024,14.925,15.049,14.998,15.005,15.001,15.001
Fri May  3 12:38:53 2024,14.981,14.996,14.998,14.995,14.999,14.998
Fri May  3 12:39:08 2024,14.997,15.002,14.999,15.002,15.001,15.023
Fri May  3 12:39:23 2024,15.033,14.918,15.005,15.004,15.004,15.005
Fri May  3 12:39:38 2024,15.009,14.955,15.0,14.998,14.998,15.0
Fri May  3 12:39:52 2024,14.997,14.996,14.997,15.009,15.002,15.009
Fri May  3 12:40:07 2024,14.995,14.994,14.998,15.005,14.999,14.997
Fri May  3 12:40:22 2024,15.006,15.105,15.001,15.011,15.005,15.012
Fri May  3 12:40:37 2024,14.995,14.997,14.999,15.004,14.997,14.997
Fri May  3 12:40:52 2024,15.005,15.102,14.998,14.994,15.005,14.998
Fri May  3 12:41:07 2024,14.998,15.0,15.0,14.997,15.001,15.001
Fri May  3 12:41:21 2024,14.997,14.984,15.0,14.998,14.999,14.998
Fri May  3 12:41:36 2024,14.997,15.33,14.997,14.995,14.998,15.004
Fri May  3 12:41:51 2024,15.0,15.0,15.001,15.003,15.001,14.998
Fri May  3 12:42:06 2024,14.994,15.002,14.999,14.999,14.998,14.998
Fri May  3 12:42:21 2024,15.0,15.0,14.998,15.002,15.001,15.002
Fri May  3 12:42:36 2024,14.998,14.908,15.0,15.001,14.999,14.999
Fri May  3 12:42:51 2024,15.002,15.318,14.999,15.001,15.0,15.0
Fri May  3 12:43:05 2024,14.998,14.978,15.0,15.0,14.998,14.997
Fri May  3 12:43:20 2024,15.0,15.0,15.0,15.001,14.998,15.001
Fri May  3 12:43:36 2024,15.0,15.001,14.998,15.002,14.988,14.999
Fri May  3 12:45:01 2024,14.995,15.005,14.998,15.0,14.998,14.999
Fri May  3 12:45:20 2024,14.998,15.001,15.001,14.999,15.002,15.002
Fri May  3 12:45:39 2024,15.0,14.999,15.0,15.001,15.002,14.996
Fri May  3 12:45:58 2024,15.002,15.326,15.0,15.002,14.991,15.001
Fri May  3 12:46:17 2024,15.003,14.959,15.0,15.0,15.002,14.997
Fri May  3 12:46:36 2024,14.998,15.066,15.0,15.002,14.999,15.003
Fri May  3 12:46:55 2024,15.0,14.991,15.0,15.0,14.998,14.999
Fri May  3 12:47:14 2024,14.998,14.934,15.001,15.0,14.998,15.002
Fri May  3 12:47:33 2024,14.998,15.063,15.002,14.999,15.0,15.0
Fri May  3 12:47:52 2024,15.003,15.003,14.999,14.999,14.998,15.002
Fri May  3 12:48:12 2024,15.005,14.963,15.0,14.998,14.999,15.002
Fri May  3 12:48:30 2024,14.997,14.921,15.0,14.997,14.999,14.998
Fri May  3 12:48:49 2024,14.997,15.086,14.998,15.002,15.001,15.005
Fri May  3 12:49:08 2024,15.0,14.83,14.999,15.001,15.002,14.997
Fri May  3 12:49:27 2024,15.0,15.002,15.0,14.999,14.998,15.002
Fri May  3 12:49:46 2024,14.998,14.983,15.002,14.999,15.002,14.995
Fri May  3 12:50:05 2024,15.0,14.988,14.999,14.998,15.001,15.002
Fri May  3 12:50:24 2024,14.998,14.998,15.0,14.996,14.999,14.998
Fri May  3 12:50:43 2024,14.995,15.006,15.0,15.003,14.999,15.0
Fri May  3 12:51:02 2024,14.998,15.007,15.001,15.0,15.0,15.002
Fri May  3 12:51:20 2024,14.998,14.999,14.999,15.005,15.002,14.995
Fri May  3 12:51:39 2024,15.0,14.974,15.0,15.0,15.001,15.002
Fri May  3 12:53:04 2024,14.997,14.958,14.998,15.0,14.999,15.001
Fri May  3 12:53:23 2024,15.002,14.955,15.0,15.0,15.002,14.998
Fri May  3 12:53:42 2024,15.0,14.901,15.002,15.001,15.0,15.002
Fri May  3 12:54:01 2024,14.997,14.843,15.001,15.0,15.001,14.996
Fri May  3 12:54:20 2024,15.0,14.897,14.997,15.002,14.999,15.002
Fri May  3 12:54:39 2024,14.998,15.065,15.0,14.995,15.0,15.002
Fri May  3 12:54:58 2024,14.997,15.051,15.0,15.004,14.999,14.999
Fri May  3 12:55:17 2024,14.997,15.01,15.0,15.001,14.999,14.998
Fri May  3 12:55:37 2024,14.997,14.948,15.001,14.995,15.001,14.996
Fri May  3 12:55:56 2024,15.0,14.989,15.0,15.0,15.0,15.002
Fri May  3 12:56:15 2024,15.003,14.873,15.0,14.998,15.001,14.998
Fri May  3 12:56:34 2024,15.0,15.074,15.0,15.0,14.999,15.001
Fri May  3 12:56:53 2024,15.002,15.005,14.999,15.002,14.999,15.004
Fri May  3 12:57:12 2024,15.002,14.827,15.0,14.998,15.004,14.999
Fri May  3 12:57:31 2024,15.0,15.027,15.001,15.001,15.0,15.004
Fri May  3 12:57:50 2024,14.997,14.918,15.0,15.0,15.002,15.002
Fri May  3 12:58:09 2024,15.0,15.088,14.998,14.999,15.001,14.998
Fri May  3 12:58:27 2024,15.002,14.958,15.0,15.005,15.001,14.999
Fri May  3 12:58:46 2024,14.998,15.061,14.999,14.997,14.998,15.002
Fri May  3 12:59:05 2024,15.0,15.008,14.999,15.004,14.999,15.001
Fri May  3 12:59:24 2024,15.0,15.174,15.0,15.001,15.002,14.998
Fri May  3 12:59:43 2024,14.998,15.009,15.0,15.005,14.998,15.001
Fri May  3 13:01:08 2024,14.998,14.982,14.997,15.002,15.002,14.998
Fri May  3 13:01:27 2024,15.0,14.825,15.0,14.998,15.002,15.0
Fri May  3 13:01:46 2024,15.0,14.986,14.999,15.001,14.999,15.001
Fri May  3 13:02:05 2024,15.002,14.854,15.001,15.0,15.001,15.001
Fri May  3 13:02:24 2024,15.002,15.084,15.0,14.998,15.0,14.998
Fri May  3 13:02:44 2024,14.998,14.965,15.0,15.002,14.998,15.001
Fri May  3 13:03:03 2024,14.995,15.078,14.999,14.998,15.0,15.002
Fri May  3 13:03:22 2024,15.002,14.992,14.999,15.0,14.999,14.998
Fri May  3 13:03:41 2024,15.002,15.062,15.0,15.001,14.998,15.002
Fri May  3 13:04:00 2024,15.0,15.058,14.998,14.997,14.999,14.998
Fri May  3 13:04:20 2024,15.002,14.987,15.0,15.001,15.002,15.0
Fri May  3 13:04:38 2024,14.998,15.089,15.0,15.003,14.998,14.999
Fri May  3 13:04:57 2024,14.994,14.936,14.998,14.998,15.001,15.0
Fri May  3 13:05:16 2024,15.0,15.065,15.001,14.999,15.0,15.0
Fri May  3 13:05:35 2024,15.003,14.858,15.0,14.999,15.001,15.002
Fri May  3 13:05:54 2024,14.998,15.012,14.999,14.999,14.998,15.0
Fri May  3 13:06:13 2024,14.998,14.858,15.0,15.001,15.001,15.002
Fri May  3 13:06:32 2024,15.0,14.994,15.001,14.996,14.999,14.999
Fri May  3 13:06:51 2024,15.0,15.187,15.0,15.001,15.001,15.002
Fri May  3 13:07:09 2024,14.995,15.003,15.0,15.0,14.998,14.998
Fri May  3 13:07:28 2024,15.0,15.359,15.002,15.001,14.998,15.002
Fri May  3 13:07:47 2024,14.995,14.998,14.999,14.999,15.002,14.999
Fri May  3 13:09:12 2024,14.997,14.992,15.0,15.0,15.002,15.0
Fri May  3 13:09:31 2024,14.998,15.058,15.0,14.998,15.0,15.0
Fri May  3 13:09:50 2024,14.998,15.001,15.002,15.0,15.0,14.998
Fri May  3 13:10:09 2024,15.0,15.358,15.001,15.0,15.0,15.001
Fri May  3 13:10:29 2024,15.0,14.995,15.0,15.002,14.999,14.998
Fri May  3 13:10:48 2024,15.002,14.887,15.0,15.0,15.002,15.0
Fri May  3 13:11:07 2024,15.0,14.931,14.999,14.999,15.0,15.002
Fri May  3 13:11:26 2024,15.0,14.874,14.998,14.999,15.0,15.001
Fri May  3 13:11:45 2024,15.002,14.916,15.0,14.998,14.999,14.999
Fri May  3 13:12:04 2024,15.0,14.884,15.001,15.002,14.999,14.999
Fri May  3 13:12:23 2024,14.998,15.091,15.0,15.0,14.998,15.001
Fri May  3 13:12:42 2024,15.0,14.857,15.001,15.003,15.002,15.0
Fri May  3 13:13:01 2024,15.0,14.965,15.002,14.999,15.0,15.0
Fri May  3 13:13:20 2024,15.0,14.936,14.999,15.0,15.002,15.0
Fri May  3 13:13:39 2024,14.998,14.952,15.0,14.999,14.998,15.0
Fri May  3 13:13:58 2024,15.002,15.009,15.0,15.001,15.002,15.002
Fri May  3 13:14:17 2024,15.0,15.0,15.0,15.0,15.0,14.999
Fri May  3 13:14:36 2024,14.998,15.048,14.998,15.0,15.0,15.0
Fri May  3 13:14:55 2024,14.997,14.987,15.0,15.0,15.0,14.999
Fri May  3 13:15:14 2024,15.0,15.084,15.0,15.003,15.002,15.0
Fri May  3 13:15:33 2024,15.002,14.863,15.0,15.004,15.001,15.0
Fri May  3 13:15:52 2024,14.998,14.998,15.0,14.999,14.999,15.0
Fri May  3 13:17:17 2024,15.0,15.088,14.999,14.999,15.001,14.999
Fri May  3 13:17:36 2024,15.0,14.841,15.0,15.002,15.002,14.999
Fri May  3 13:17:55 2024,15.0,14.996,14.999,15.001,15.0,14.998
Fri May  3 13:18:14 2024,15.0,15.081,15.001,14.998,14.999,14.999
Fri May  3 13:18:33 2024,15.002,15.303,14.999,15.0,15.0,15.001
Fri May  3 13:18:52 2024,15.0,14.898,15.0,15.0,15.0,15.0
Fri May  3 13:19:11 2024,15.0,14.995,14.999,15.0,14.999,15.001
Fri May  3 13:19:30 2024,15.005,15.019,15.0,14.996,14.999,14.997
Fri May  3 13:19:49 2024,14.998,15.066,14.998,15.001,14.999,15.001
Fri May  3 13:20:09 2024,15.002,14.952,14.999,15.001,15.001,15.0
Fri May  3 13:20:28 2024,15.0,14.998,14.999,15.002,15.001,14.999
Fri May  3 13:20:47 2024,15.003,14.975,15.0,14.999,15.0,14.999
Fri May  3 13:21:05 2024,15.002,14.998,15.0,14.999,14.997,14.996
Fri May  3 13:21:24 2024,15.0,14.998,14.999,15.0,14.998,14.999
Fri May  3 13:21:43 2024,15.0,14.998,14.999,15.001,15.0,14.999
Fri May  3 13:22:02 2024,15.0,14.996,14.999,15.0,15.0,15.0
Fri May  3 13:22:21 2024,15.003,14.983,14.998,15.001,15.0,14.998
Fri May  3 13:22:40 2024,15.002,14.833,15.001,15.004,15.002,15.002
Fri May  3 13:22:59 2024,15.002,15.063,15.0,14.999,15.0,15.001
Fri May  3 13:23:17 2024,14.994,14.955,15.0,15.0,15.002,15.0
Fri May  3 13:23:36 2024,15.0,14.941,15.0,15.0,15.0,15.0
Fri May  3 13:23:55 2024,15.0,15.034,15.0,14.999,15.0,14.999
Fri May  3 13:25:20 2024,15.0,14.991,15.001,15.001,14.999,15.0
Fri May  3 13:25:39 2024,15.002,14.877,15.0,15.002,14.998,15.0
Fri May  3 13:25:58 2024,14.998,14.838,15.0,15.0,14.998,15.003
Fri May  3 13:26:17 2024,15.0,15.007,15.001,15.003,15.001,15.001
Fri May  3 13:26:36 2024,15.0,15.054,15.002,15.0,15.001,15.001
Fri May  3 13:26:55 2024,14.998,14.827,15.0,15.001,15.0,15.0
Fri May  3 13:27:14 2024,15.0,14.981,15.0,15.001,15.0,15.0
Fri May  3 13:27:33 2024,14.997,14.957,15.0,15.0,14.999,14.998
Fri May  3 13:27:52 2024,15.003,15.07,15.0,14.998,14.998,15.002
Fri May  3 13:28:12 2024,14.998,14.99,15.002,15.0,15.0,15.0
Fri May  3 13:28:31 2024,15.0,15.045,14.998,14.998,15.0,15.001
Fri May  3 13:28:50 2024,15.002,14.845,14.998,15.001,15.001,15.001
Fri May  3 13:29:09 2024,15.0,14.995,15.001,15.001,15.0,15.0
Fri May  3 13:29:28 2024,15.002,15.059,15.0,15.0,14.999,14.998
Fri May  3 13:29:47 2024,14.998,15.059,15.0,15.003,15.0,15.001
Fri May  3 13:30:05 2024,15.0,14.838,15.0,14.999,14.999,14.999
Fri May  3 13:30:24 2024,14.997,14.96,15.0,14.997,15.001,15.0
Fri May  3 13:30:43 2024,15.012,14.996,15.0,15.0,14.997,14.999
Fri May  3 13:31:02 2024,15.0,14.982,15.0,15.001,15.001,14.999
Fri May  3 13:31:21 2024,15.0,15.08,15.0,15.002,15.0,15.0
Fri May  3 13:31:40 2024,15.0,15.153,15.001,15.001,15.0,15.002
Fri May  3 13:31:59 2024,15.0,14.839,14.999,15.002,15.002,15.0
Fri May  3 13:33:24 2024,15.0,14.92,15.001,14.997,14.999,14.999
Fri May  3 13:33:38 2024,15.0,14.952,14.997,14.998,14.999,14.999
Fri May  3 13:33:53 2024,15.0,14.938,14.998,15.002,15.002,14.999
Fri May  3 13:34:08 2024,15.0,14.933,14.998,15.002,15.0,14.999
Fri May  3 13:34:23 2024,15.0,14.994,15.0,14.998,14.999,14.999
Fri May  3 13:34:38 2024,14.998,14.996,15.001,15.002,14.999,14.999
Fri May  3 13:34:53 2024,14.998,14.992,15.0,14.996,14.999,15.0
Fri May  3 13:35:08 2024,14.998,14.995,14.998,14.999,15.0,15.0
Fri May  3 13:35:23 2024,15.0,14.984,14.999,15.0,14.999,14.998
Fri May  3 13:35:38 2024,15.0,14.971,15.001,14.998,14.999,15.0
Fri May  3 13:35:53 2024,14.997,14.967,14.998,15.001,14.999,15.0
Fri May  3 13:36:08 2024,15.0,14.959,15.001,15.001,15.0,15.0
Fri May  3 13:36:23 2024,15.0,14.902,15.001,15.002,15.003,15.0
Fri May  3 13:36:38 2024,15.002,14.83,15.0,14.998,15.0,15.0
Fri May  3 13:36:52 2024,15.002,14.932,15.001,15.001,15.001,15.001
Fri May  3 13:37:07 2024,15.002,15.092,15.0,14.997,15.001,15.001
Fri May  3 13:37:22 2024,15.002,15.188,15.002,15.003,15.002,15.002
Fri May  3 13:37:37 2024,14.997,15.053,14.999,14.998,15.0,15.001
Fri May  3 13:37:52 2024,15.0,15.072,14.998,14.999,14.999,15.0
Fri May  3 13:38:07 2024,14.998,15.088,14.999,15.0,14.999,14.999
Fri May  3 13:38:22 2024,15.0,15.086,14.998,14.999,14.999,15.0
Fri May  3 13:38:37 2024,14.995,15.045,14.998,14.998,14.999,15.0
Fri May  3 13:38:52 2024,15.0,14.946,14.998,14.999,14.998,14.999
Fri May  3 13:39:07 2024,14.998,14.984,15.002,14.998,15.0,14.999
Fri May  3 13:39:21 2024,15.0,14.993,15.0,15.0,14.998,14.999
Fri May  3 13:39:36 2024,15.0,14.955,15.001,15.001,15.002,15.0
Fri May  3 13:39:51 2024,15.002,14.853,15.002,14.999,15.002,15.0
Fri May  3 13:40:06 2024,15.0,14.84,15.001,15.002,15.004,15.003
Fri May  3 13:40:21 2024,14.998,15.171,15.002,15.001,15.0,15.002
Fri May  3 13:40:36 2024,14.998,15.065,15.002,15.0,15.0,15.0
Fri May  3 13:40:51 2024,15.002,15.087,14.998,15.0,14.999,15.0
Fri May  3 13:41:05 2024,14.997,15.005,15.002,14.999,14.997,14.999
Fri May  3 13:41:20 2024,15.002,14.995,15.002,15.001,15.0,14.999
Fri May  3 13:41:35 2024,15.0,14.979,14.998,15.0,15.0,15.0
Fri May  3 13:41:50 2024,15.0,14.844,15.002,15.001,14.999,15.0
Fri May  3 13:42:05 2024,15.0,15.191,15.002,14.999,14.998,15.0
Fri May  3 13:42:20 2024,15.0,15.08,14.999,14.999,15.002,15.0
Fri May  3 13:42:35 2024,15.002,15.046,15.0,14.998,15.0,14.998
Fri May  3 13:42:49 2024,15.0,14.997,15.0,15.0,15.0,14.999
Fri May  3 13:43:04 2024,14.998,14.948,15.001,15.0,14.998,14.998
Fri May  3 13:43:19 2024,15.0,14.84,15.001,15.002,15.002,15.002
Fri May  3 13:43:42 2024,15.0,14.895,15.001,15.0,15.001,15.002
Fri May  3 13:43:57 2024,14.997,15.057,15.0,14.999,15.001,15.002
Fri May  3 13:44:12 2024,15.0,15.006,15.0,14.999,14.999,14.996
Fri May  3 13:44:27 2024,15.002,14.991,15.0,15.0,15.0,14.998
Fri May  3 13:44:41 2024,14.997,14.888,15.0,15.001,15.002,14.998
Fri May  3 13:44:56 2024,15.0,15.074,15.001,15.004,15.002,15.002
Fri May  3 13:45:11 2024,15.002,15.067,15.0,14.999,15.0,14.998
Fri May  3 13:45:26 2024,15.005,14.972,15.0,14.995,15.0,14.995
Fri May  3 13:45:41 2024,14.997,14.985,15.0,15.002,15.0,15.001
Fri May  3 13:45:56 2024,14.998,14.835,15.0,14.999,15.0,15.001
Fri May  3 13:46:11 2024,15.002,15.033,15.0,14.998,14.998,14.998
Fri May  3 13:46:26 2024,15.005,15.061,15.0,14.999,14.999,14.998
Fri May  3 13:46:40 2024,14.998,14.991,15.0,15.0,15.0,15.001
Fri May  3 13:46:55 2024,14.998,14.841,15.0,14.999,15.001,15.001
Fri May  3 13:47:10 2024,15.005,15.035,15.0,15.001,15.0,14.998
Fri May  3 13:47:25 2024,14.997,15.078,15.0,15.002,14.999,15.0
Fri May  3 13:47:40 2024,14.998,14.992,14.999,14.999,14.999,14.999
Fri May  3 13:47:55 2024,15.0,14.856,15.003,14.998,15.0,15.0
Fri May  3 13:48:10 2024,14.998,15.157,15.0,15.002,15.0,15.001
Fri May  3 13:48:25 2024,14.998,15.084,15.0,14.998,15.001,15.0
Fri May  3 13:48:40 2024,15.0,14.932,15.001,14.998,15.001,14.998
