Time,Current SP,R1,R2,R3,R4,R5,R6
Fri May  3 12:58:28 2024,324.8116509914398,365.1093444824219,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 12:58:34 2024,326.754062016805,366.4773254394531,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 12:58:40 2024,328.5998242696126,367.5261535644531,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 12:58:47 2024,331.13192049662274,369.0207824707031,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 12:58:53 2024,333.0543560187022,370.0733947753906,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 12:58:58 2024,334.9067947069804,371.2403259277344,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 12:59:06 2024,337.4421075979869,372.7318420410156,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 12:59:12 2024,339.37446133295697,373.9128112792969,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 12:59:17 2024,341.230136235555,374.9516906738281,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 12:59:25 2024,343.7388517856598,376.4465637207031,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 12:59:31 2024,345.6612027486165,377.6250305175781,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 12:59:36 2024,347.5268743832906,378.8800354003906,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 12:59:44 2024,350.0354793071747,380.2032775878906,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 12:59:50 2024,351.99793553352356,381.2040100097656,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 12:59:56 2024,353.920369386673,382.3502502441406,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:00:01 2024,355.84600313504535,383.4294738769531,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:00:07 2024,357.761736313502,384.4962463378906,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:00:13 2024,359.68748386700946,385.5132141113281,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:00:19 2024,361.61650284131366,386.4403381347656,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:00:24 2024,363.54547508557636,387.4920959472656,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:00:30 2024,365.46445258458454,388.5124206542969,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:00:36 2024,367.40021721522015,389.7507629394531,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:00:42 2024,369.3325123786926,390.8081359863281,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:00:48 2024,371.26824792226154,391.8674621582031,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:00:53 2024,373.1971338589986,392.8768005371094,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:00:59 2024,375.11952543258667,393.8172302246094,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:01:05 2024,377.052047808965,394.8594055175781,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:01:10 2024,378.894403219223,396.0012512207031,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:01:18 2024,381.44637139638263,397.2880554199219,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:01:24 2024,383.38200759887695,398.3833312988281,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:01:29 2024,385.231094678243,399.1800842285156,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:01:37 2024,387.78305673599243,400.5156555175781,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:01:43 2024,389.71203509966534,401.4530334472656,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:01:48 2024,391.5814501444499,402.3362121582031,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:01:56 2024,394.1434055169423,403.7121887207031,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:02:02 2024,396.0557275613149,404.6990051269531,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:02:08 2024,397.9413700898488,405.5447692871094,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:02:15 2024,400.4967170556386,406.8439025878906,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:02:21 2024,402.40902463595074,407.7285461425781,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri May  3 13:02:27 2024,404.3280007839203,408.6047058105469,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
