Time,Reaction Name,iC4H10 SP,O2 SP,N2 SP,N2O SP,H2 SP,Furnace Temp SP,Reactor Temp SP,Ramp Rate SP,Number of Samples SP,Delay Time SP,Injection Offset SP,gc_stream SP,Bulk SP SP,iC4H10 PV,O2 PV,N2 PV,N2O PV,H2 PV,Furnace Temp PV,Reactor Temp PV,Ramp Rate PV,Number of Samples PV,Delay Time PV,Injection Offset PV,gc_stream PV,Bulk SP PV
Fri May  3 12:38:21 2024,24-031,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.045,0.0,73.69874999999999,50.124290466308594,22.4473876953125,0.0,0,0,0,1,15.014666666666665
Fri May  3 12:38:29 2024,24-031,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.0175,50.11676025390625,22.353973388671875,0.0,0,0,0,1,15.014666666666665
Fri May  3 12:38:36 2024,24-031,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.07,50.12078094482422,22.397491455078125,0.0,0,0,0,1,14.996500000000003
Fri May  3 12:38:44 2024,24-031,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.0625,50.12690353393555,22.364288330078125,0.0,0,0,0,1,14.996500000000003
Fri May  3 12:38:51 2024,24-031,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.07375,50.12513732910156,22.314422607421875,0.0,0,0,0,1,14.9945
Fri May  3 12:38:59 2024,24-031,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.06625000000001,50.119564056396484,22.371124267578125,0.0,0,0,0,1,14.9945
Fri May  3 12:39:06 2024,24-031,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.08875,50.12162780761719,22.362335205078125,0.0,0,0,0,1,15.004
Fri May  3 12:39:14 2024,24-031,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.12625,50.12384796142578,22.31243896484375,0.0,0,0,0,1,15.004
Fri May  3 12:39:21 2024,24-031,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.13374999999999,50.12039566040039,22.4210205078125,0.0,0,0,0,1,14.994833333333332
Fri May  3 12:39:28 2024,24-031,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.115,50.12745666503906,22.38385009765625,0.0,0,0,0,1,14.994833333333332
Fri May  3 12:39:35 2024,24-031,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.05999999999999,0.0,74.11125000000001,50.13124465942383,22.34912109375,0.0,0,0,0,1,14.993333333333332
Fri May  3 12:39:43 2024,24-031,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.10374999999999,50.12744140625,22.37750244140625,0.0,0,0,0,1,14.993333333333332
Fri May  3 12:39:50 2024,24-031,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.10374999999999,50.12660217285156,22.29241943359375,0.0,0,0,0,1,15.001666666666667
Fri May  3 12:39:58 2024,24-031,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.10374999999999,50.12608337402344,22.32232666015625,0.0,0,0,0,1,15.001666666666667
Fri May  3 12:40:05 2024,24-031,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.1075,50.124290466308594,22.222076416015625,0.0,0,0,0,1,14.998
Fri May  3 12:40:13 2024,24-031,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.10000000000001,50.126583099365234,22.311553955078125,0.0,0,0,0,1,14.998
Fri May  3 12:40:20 2024,24-031,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.115,50.12688446044922,22.285614013671875,0.0,0,0,0,1,15.023333333333333
Fri May  3 12:40:28 2024,24-031,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.115,50.12449645996094,22.3966064453125,0.0,0,0,0,1,15.023333333333333
Fri May  3 12:40:35 2024,24-031,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.08875,50.12940216064453,22.31396484375,0.0,0,0,0,1,14.998166666666664
Fri May  3 12:40:42 2024,24-031,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.09625,50.12490463256836,22.377044677734375,0.0,0,0,0,1,14.998166666666664
