Time,Current SP,R1,R2,R3,R4,R5,R6
Fri Mar 15 11:16:19 2024,25.0,22.871826171875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:16:27 2024,25.0,22.87823486328125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:16:34 2024,25.0,22.891387939453125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:16:42 2024,25.0,22.777252197265625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:16:50 2024,25.0,22.782012939453125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:16:57 2024,27.54530970255534,23.01715087890625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:17:03 2024,29.507792234420776,22.958465576171875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:17:09 2024,31.433435360590618,23.01513671875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:17:15 2024,33.35583249727885,22.969635009765625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:17:21 2024,35.27148286501566,23.01751708984375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:17:26 2024,37.183876514434814,22.930511474609375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:17:32 2024,39.096302111943565,23.1456298828125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:17:38 2024,41.018803993860885,23.384246826171875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:17:44 2024,42.948096195856735,23.7552490234375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:17:49 2024,44.88041003545125,24.258880615234375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:17:55 2024,46.80273628234863,25.065887451171875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:18:01 2024,48.715063969294235,26.0115966796875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:18:07 2024,50.65076979001363,27.30242919921875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:18:13 2024,52.57648754119873,28.725860595703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:18:18 2024,54.492154121398926,30.32421875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:18:24 2024,56.39105439186096,32.008392333984375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:18:32 2024,58.94644149144491,34.554534912109375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:18:37 2024,60.86552802721659,36.628204345703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:18:43 2024,62.725006659825645,38.85760498046875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:18:51 2024,65.27364174524942,42.1976318359375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:18:56 2024,67.21262184778848,44.825347900390625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:19:02 2024,69.0682954788208,47.69635009765625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:19:10 2024,71.607128461202,51.659881591796875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:19:15 2024,73.52965545654297,54.676116943359375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:19:21 2024,75.39860367774963,57.687286376953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:19:29 2024,77.95084166526794,61.710906982421875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:19:34 2024,79.86334387461343,64.76150512695312,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:19:40 2024,81.74242154757181,67.73788452148438,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:19:48 2024,84.30805452664694,72.18328857421875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:19:53 2024,86.23364583651224,75.45529174804688,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:19:59 2024,88.08606799443564,78.87069702148438,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:20:07 2024,90.63814512888591,83.59243774414062,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:20:13 2024,92.57390054066975,87.37417602539062,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:20:18 2024,94.40624833106995,90.8602294921875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:20:26 2024,96.9451990922292,95.50198364257812,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:20:31 2024,98.87418897946675,99.12973022460938,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:20:37 2024,100.74326960245769,102.49435424804688,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:20:45 2024,103.28870526949565,107.11825561523438,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:20:50 2024,105.19761570294698,110.70968627929688,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:20:56 2024,107.08664655685425,114.14801025390625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:21:04 2024,109.62531646092732,119.0311279296875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:21:09 2024,111.54117409388225,122.5101318359375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:21:15 2024,113.39695326487224,125.93380737304688,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:21:23 2024,115.92564638455708,130.57424926757812,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:21:28 2024,117.85150218009949,134.21035766601562,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:21:34 2024,119.6906247138977,137.48770141601562,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:21:42 2024,122.23265353838603,142.15084838867188,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:21:47 2024,124.1518812974294,145.73880004882812,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:21:53 2024,125.98099613189697,148.9583740234375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:22:00 2024,128.5129524072011,153.44784545898438,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:22:06 2024,130.44192902247113,156.79989624023438,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:22:12 2024,132.28114016850787,160.03952026367188,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:22:19 2024,134.82653125127155,164.50900268554688,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:22:25 2024,136.75219027201337,167.69256591796875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:22:31 2024,138.6012013753255,170.8236083984375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:22:38 2024,141.13653365770978,175.14578247070312,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:22:44 2024,143.06565888722736,178.26068115234375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:22:50 2024,144.91472872098285,181.28671264648438,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:22:57 2024,147.44009502728778,185.37832641601562,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:23:03 2024,149.3657575448354,188.24722290039062,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:23:08 2024,151.20810723304749,191.14205932617188,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:23:16 2024,153.74341448148093,195.05520629882812,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:23:22 2024,155.66579858462015,198.00759887695312,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:23:27 2024,157.5315022468567,200.85595703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:23:35 2024,160.07680384318033,204.63528442382812,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:23:41 2024,161.99578722318014,207.43008422851562,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:23:46 2024,163.8582682609558,210.22964477539062,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:23:54 2024,166.3935777346293,213.99679565429688,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:24:00 2024,168.31255491574606,216.66098022460938,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:24:05 2024,170.16175413131714,219.33828735351562,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:24:13 2024,172.69704151153564,223.09738159179688,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:24:19 2024,174.62293243408203,225.69082641601562,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:24:24 2024,176.4553974469503,228.21646118164062,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:24:32 2024,178.98750535647073,231.81643676757812,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:24:38 2024,180.90324544906616,234.401611328125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:24:43 2024,182.77554814020792,236.85842895507812,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:24:51 2024,185.3176370461782,240.21902465820312,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:24:57 2024,187.24676942825317,242.68081665039062,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:25:02 2024,189.07600251833597,245.03652954101562,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:25:08 2024,190.9883135954539,247.40505981445312,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:25:14 2024,192.92084940274557,249.89376831054688,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:25:19 2024,194.84316047032675,252.40585327148438,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:25:25 2024,196.75209307670593,254.69815063476562,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:25:31 2024,198.67455943425497,256.8844299316406,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:25:37 2024,200.60032431284586,259.2877502441406,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:25:42 2024,202.52949206034342,261.5713195800781,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:25:48 2024,204.44230302174887,263.8141174316406,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:25:54 2024,206.368044535319,266.1615295410156,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:26:00 2024,208.28701861699423,268.5679016113281,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:26:05 2024,210.22598377863565,270.6821594238281,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:26:11 2024,212.14505473772684,272.9758605957031,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:26:17 2024,214.0674417813619,275.1802062988281,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:26:25 2024,216.85939780871072,278.3634948730469,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:26:31 2024,218.8017422358195,280.5822448730469,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:26:37 2024,220.64426668485007,282.5567932128906,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:26:44 2024,223.1930939356486,285.4364318847656,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:26:50 2024,225.11874628067017,287.4837951660156,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:26:56 2024,226.9944236278534,289.5868225097656,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:27:03 2024,229.51981123288473,292.3681945800781,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:27:09 2024,231.4521965185801,294.3872985839844,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:27:15 2024,233.30806016921997,296.3417663574219,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:27:22 2024,235.8401539325714,298.9621276855469,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:27:28 2024,237.7757852077484,300.6372375488281,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:27:34 2024,239.6115760008494,302.4654235839844,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:27:41 2024,242.15687187512717,304.9189758300781,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:27:47 2024,244.07264836629233,306.7197570800781,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:27:53 2024,245.9349880218506,308.3125915527344,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:28:00 2024,248.47724358240762,310.7154846191406,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:28:06 2024,250.40304350852966,312.4670104980469,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:28:12 2024,252.26537744204202,314.2580261230469,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:28:19 2024,254.79413628578186,316.4884948730469,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:28:25 2024,256.71309630076087,317.9960021972656,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:28:31 2024,258.57221698760986,319.8286437988281,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:28:38 2024,261.10098814964294,322.0971984863281,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:28:44 2024,263.02329309781396,323.9073791503906,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:28:49 2024,264.87908522288,325.5635070800781,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:28:57 2024,267.4178086916605,327.9233703613281,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:29:03 2024,269.34686263402307,329.6413879394531,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:29:08 2024,271.2124625841776,331.2597961425781,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:29:16 2024,273.761277516683,333.6679382324219,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:29:22 2024,275.6935507456461,335.2202453613281,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:29:27 2024,277.5358692804972,336.8913269042969,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:29:35 2024,280.05135782559717,339.0648498535156,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:29:41 2024,281.98373969395954,340.7875061035156,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:29:46 2024,283.8229088783264,342.2207336425781,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:29:54 2024,286.35152220726013,344.3751525878906,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:30:00 2024,288.2771918773651,345.8751525878906,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:30:05 2024,290.1162209510803,347.1655578613281,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:30:13 2024,292.6315698623657,348.8484802246094,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:30:18 2024,294.5409053166707,350.2588195800781,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:30:24 2024,296.4198293685913,351.7195129394531,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:30:32 2024,298.91857147216797,353.6813049316406,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:30:37 2024,300.8342052300771,355.0178527832031,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:30:43 2024,302.6865932941437,356.3812561035156,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:30:50 2024,305.21535507837933,358.2601623535156,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:30:56 2024,307.15100955963135,359.6961975097656,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:31:02 2024,309.0100169181824,361.1277160644531,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:31:09 2024,311.4986542860667,362.8653869628906,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:31:15 2024,313.4345422585805,364.0644836425781,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:31:21 2024,315.2869078318278,365.2760925292969,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:31:28 2024,317.82223121325177,367.0422668457031,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:31:34 2024,319.74473818143207,368.2452697753906,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:31:40 2024,321.5904061794281,369.5227355957031,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:31:47 2024,324.1026705106099,371.2522888183594,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:31:53 2024,326.02853178977966,372.4813537597656,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:31:58 2024,327.89102419217426,373.5621643066406,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:32:06 2024,330.40978050231934,375.2157287597656,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:32:12 2024,332.34538078308105,376.3774719238281,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:32:17 2024,334.18451460202533,377.5952453613281,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:32:25 2024,336.7031368414561,379.2146301269531,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:32:31 2024,338.62908069292706,380.5798034667969,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:32:36 2024,340.4849461714427,381.6053771972656,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:32:44 2024,342.96707304318744,382.9720153808594,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:32:49 2024,344.8929515679677,384.1095275878906,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:32:55 2024,346.7453143596649,385.1971740722656,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:33:03 2024,349.2674061457316,386.7978210449219,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:33:08 2024,351.216374874115,387.8995056152344,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:33:14 2024,353.1520384947459,389.1483459472656,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:33:20 2024,355.0644945303599,390.2202453613281,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:33:26 2024,356.9968249797821,391.3004455566406,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:33:32 2024,358.91923960049945,392.3734436035156,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:33:37 2024,360.86152752240497,393.4825744628906,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:33:43 2024,362.78403464953107,394.4645080566406,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:33:49 2024,364.6998663743337,395.5542297363281,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:33:55 2024,366.6389233271281,396.7229309082031,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:34:01 2024,368.5813497702281,397.8061218261719,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:34:06 2024,370.5069879690806,398.8745422363281,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:34:12 2024,372.4261571566264,399.9570007324219,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:34:18 2024,374.3650411764781,401.0876159667969,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:34:24 2024,376.29404735565186,402.2426452636719,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:34:29 2024,378.1164011955261,403.3518371582031,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:34:37 2024,380.6654022534688,404.8274230957031,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:34:42 2024,382.567875623703,405.9528503417969,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:34:48 2024,384.4769212404887,406.8147277832031,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:34:56 2024,387.02899384498596,407.9684143066406,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:35:02 2024,388.96162184079486,409.0308532714844,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:35:07 2024,390.8207407792409,409.8238830566406,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Mar 15 11:35:15 2024,393.39613405863446,411.1883239746094,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
