Reaction Name,inficon_gc,GC Run ID,GC Time Stamp,iC4H10,O2,N2,N2O,H2,Furnace Temp,Reactor Temp,Ramp Rate,Number of Samples,Delay Time,Injection Offset,gc_stream,Bulk SP
24-016,inficon_gc,54fa371a-d60f-4836-88c3-8cc81b4080db,1710519495.0521338,0.0,0,75.075,0,74.0925,53.072914123535156,-1.0,20.0,7,8,0,1,15
24-016,inficon_gc,a58338eb-2be8-4880-ab46-874b629bbbe8,1710519978.10582,0.0,0,75.075,0,74.0925,214.06744384765625,-1.0,20.0,7,8,0,1,15
24-016,inficon_gc,3a48bffa-584d-4e99-95d7-f635fddc7601,1710520460.1781826,0.0,0,75.075,0,74.0925,374.8648986816406,-1.0,20.0,7,8,0,1,15
24-016,inficon_gc,bdb6b62a-0d45-4c24-a3da-94f6a1d4da7b,1710520943.95901,0.0,0,75.075,0,74.0925,536.0518188476562,-1.0,20.0,7,8,0,1,15
24-016,inficon_gc,0c757f30-fe74-486d-8fd1-c47574f0c33f,1710521427.413304,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-016,inficon_gc,6306bcd0-3857-4eca-8f5a-39391704f08a,1710521909.7576404,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-016,inficon_gc,cf7425d2-7ab9-467a-9bcf-3e4ca037615a,1710522393.164709,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-016,inficon_gc,e79194d8-be5f-4af6-8cb6-b9ab6e063223,1710524681.9939868,0.0,0,119.119,0,0.0,550.0,1.0,0.0,9,0,0,1,15
24-016,inficon_gc,2848e128-f916-4725-aa2b-dc6e7e002694,1710525014.4064748,0.0,0,119.119,0,0.0,555.4293823242188,1.0,0.0,9,0,0,1,15
24-016,inficon_gc,5182daa4-beae-4d39-a772-0639d806e2a7,1710525347.0212417,0.0,0,119.119,0,0.0,555.4293823242188,1.0,0.0,9,0,0,1,15
24-016,inficon_gc,3c90afa1-4a71-4e45-aa92-2e6faf73923c,1710525679.5051818,0.0,0,119.119,0,0.0,555.4293823242188,1.0,0.0,9,0,0,1,15
24-016,inficon_gc,4be30906-0f26-4e7b-bd58-39626d97bb01,1710526012.0515306,0.0,0,119.119,0,0.0,555.4293823242188,1.0,0.0,9,0,0,1,15
24-016,inficon_gc,8b2dda52-2dda-402e-9400-9fc0db1c2621,1710526343.8552873,0.0,0,119.119,0,0.0,555.4293823242188,1.0,0.0,9,0,0,1,15
24-016,inficon_gc,ad1242a9-0110-4aca-b0ae-3e65bc0560bf,1710526675.3203611,0.0,0,119.119,0,0.0,555.4293823242188,1.0,0.0,9,0,0,1,15
24-016,inficon_gc,5298000a-4c71-440f-9198-7e11d257d7f4,1710527007.895531,0.0,0,119.119,0,0.0,555.4293823242188,1.0,0.0,9,0,0,1,15
24-016,inficon_gc,ce5aab81-f8f3-4f29-954a-85467051b2c8,1710527341.0009751,0.0,0,119.119,0,0.0,555.4293823242188,1.0,0.0,9,0,0,1,15
24-016,inficon_gc,8f92b7eb-cb06-4809-aeaf-0aebbcd7257f,1710527911.923804,57.2025,0,75.075,0,0.0,555.4293823242188,-1.0,0.0,2,0,3,1,15
