Time,1,2,3,4,5,6
Tue Jul 16 18:36:28 2024,14.997,15.001,14.998,14.994,15.0,15.0
Tue Jul 16 18:36:47 2024,15.0,14.998,14.999,15.001,14.999,15.0
Tue Jul 16 18:37:05 2024,15.002,14.999,15.0,15.0,15.0,15.0
Tue Jul 16 18:37:24 2024,15.002,15.001,15.001,15.005,15.004,15.0
Tue Jul 16 18:37:43 2024,14.998,15.002,15.0,14.994,15.003,15.001
Tue Jul 16 18:38:02 2024,15.002,15.001,15.0,15.009,15.001,15.0
Tue Jul 16 18:38:21 2024,14.998,15.002,15.004,14.998,15.001,14.999
Tue Jul 16 18:38:40 2024,15.0,15.001,15.0,14.999,15.001,15.001
Tue Jul 16 18:38:59 2024,14.998,15.0,15.0,15.001,15.0,14.999
Tue Jul 16 18:39:18 2024,14.998,14.999,15.004,15.001,14.999,14.999
Tue Jul 16 18:39:37 2024,15.0,15.0,15.001,15.0,15.0,15.0
Tue Jul 16 18:39:56 2024,15.0,15.0,14.999,15.0,15.0,15.001
Tue Jul 16 18:40:15 2024,15.002,14.999,14.999,15.001,15.0,14.998
Tue Jul 16 18:40:33 2024,15.002,15.0,15.001,15.0,15.0,14.999
Tue Jul 16 18:40:52 2024,14.998,14.997,15.001,15.003,15.0,14.999
Tue Jul 16 18:41:11 2024,14.998,14.997,15.0,14.999,15.0,15.0
Tue Jul 16 18:41:30 2024,14.994,15.002,14.997,15.0,15.001,14.999
Tue Jul 16 18:41:49 2024,14.997,15.001,14.998,14.997,15.001,15.0
Tue Jul 16 18:42:08 2024,15.0,14.999,14.998,14.998,15.001,15.001
Tue Jul 16 18:42:27 2024,14.998,15.003,14.995,15.014,15.0,15.0
Tue Jul 16 18:43:51 2024,15.002,14.998,15.001,14.998,14.998,14.999
Tue Jul 16 18:44:06 2024,14.998,14.998,15.002,15.002,14.999,15.0
Tue Jul 16 18:44:21 2024,15.0,14.999,15.0,14.998,14.999,15.0
Tue Jul 16 18:44:36 2024,15.0,15.0,15.002,15.014,15.0,15.0
Tue Jul 16 18:44:51 2024,15.002,14.999,15.002,15.016,14.999,14.999
Tue Jul 16 18:45:06 2024,14.998,14.999,14.997,15.006,15.001,15.001
Tue Jul 16 18:45:21 2024,14.998,15.0,15.001,14.993,15.0,15.0
Tue Jul 16 18:45:36 2024,15.0,15.0,15.0,15.003,15.0,15.0
Tue Jul 16 18:45:51 2024,15.002,15.0,15.001,14.996,15.0,14.999
Tue Jul 16 18:46:06 2024,14.998,14.999,15.002,14.993,15.0,15.001
Tue Jul 16 18:46:21 2024,15.0,14.999,14.999,15.001,15.0,15.0
Tue Jul 16 18:46:36 2024,15.0,14.998,14.998,15.001,15.0,15.002
Tue Jul 16 18:46:51 2024,15.002,14.999,14.999,15.0,15.0,15.001
Tue Jul 16 18:47:05 2024,14.997,15.003,15.0,15.001,15.0,15.0
Tue Jul 16 18:47:20 2024,15.002,14.999,15.001,15.0,14.999,15.0
Tue Jul 16 18:47:35 2024,15.0,14.998,15.001,15.0,15.0,15.0
Tue Jul 16 18:47:50 2024,15.002,15.003,15.001,15.0,14.999,15.0
Tue Jul 16 18:48:05 2024,15.002,15.001,15.001,15.0,15.0,14.999
Tue Jul 16 18:48:20 2024,14.998,14.998,15.0,15.0,15.0,15.0
Tue Jul 16 18:48:34 2024,15.002,15.002,15.0,15.0,15.0,15.0
Tue Jul 16 18:48:49 2024,15.002,15.003,15.0,14.997,15.0,15.0
Tue Jul 16 18:49:04 2024,14.998,15.002,15.0,15.0,14.999,14.999
Tue Jul 16 18:49:19 2024,14.998,15.002,15.0,15.001,15.0,15.0
Tue Jul 16 18:49:34 2024,15.0,14.998,15.002,15.0,15.0,14.999
Tue Jul 16 18:49:48 2024,15.002,15.0,15.0,15.0,15.0,15.0
Tue Jul 16 18:50:03 2024,14.997,15.004,15.0,15.0,15.0,15.0
Tue Jul 16 18:50:18 2024,14.998,15.001,15.0,15.0,15.0,14.999
Tue Jul 16 18:50:33 2024,15.003,15.001,14.998,15.0,15.003,15.0
Tue Jul 16 18:50:48 2024,15.0,15.001,15.0,15.001,15.0,15.0
Tue Jul 16 18:51:03 2024,14.998,15.001,15.001,15.0,14.999,14.999
Tue Jul 16 18:51:17 2024,15.0,15.001,14.999,15.0,15.001,15.002
Tue Jul 16 18:51:32 2024,15.002,15.002,15.0,14.999,14.999,14.999
Tue Jul 16 18:51:47 2024,15.002,15.002,15.002,15.0,15.001,15.001
Tue Jul 16 18:52:02 2024,14.997,14.998,14.999,15.005,15.002,15.0
Tue Jul 16 18:52:17 2024,15.002,14.999,15.001,14.999,15.004,14.998
Tue Jul 16 18:52:32 2024,15.0,15.0,15.0,14.999,14.999,14.998
Tue Jul 16 18:52:46 2024,15.002,15.001,14.999,15.0,14.999,14.998
Tue Jul 16 18:53:01 2024,14.998,15.001,15.001,15.0,14.999,14.998
Tue Jul 16 18:53:16 2024,14.998,15.001,14.999,15.001,14.999,15.0
Tue Jul 16 18:53:31 2024,15.0,15.001,14.999,15.0,15.0,14.998
Tue Jul 16 18:53:46 2024,14.998,15.001,15.0,15.0,14.999,15.0
Tue Jul 16 18:54:00 2024,15.0,15.0,14.998,15.002,15.002,15.001
Tue Jul 16 18:54:23 2024,15.0,15.0,15.0,15.001,15.002,15.0
Tue Jul 16 18:54:38 2024,14.998,15.0,14.998,15.001,15.002,15.0
Tue Jul 16 18:54:53 2024,15.002,15.0,14.999,14.999,15.001,14.997
Tue Jul 16 18:55:08 2024,15.0,14.999,14.999,14.999,14.998,15.002
Tue Jul 16 18:55:22 2024,15.002,15.0,15.0,15.0,14.998,15.001
Tue Jul 16 18:55:37 2024,15.002,15.001,14.999,14.999,15.0,15.002
Tue Jul 16 18:55:52 2024,15.002,15.001,15.002,14.999,14.998,14.999
Tue Jul 16 18:56:07 2024,15.0,15.0,15.0,15.001,14.999,15.0
Tue Jul 16 18:56:22 2024,15.0,15.0,14.999,15.0,15.002,15.002
Tue Jul 16 18:56:36 2024,15.002,15.0,14.998,15.001,14.999,15.001
Tue Jul 16 18:56:51 2024,15.002,15.0,14.999,15.0,14.998,14.999
Tue Jul 16 18:57:06 2024,14.998,15.001,14.998,15.0,14.999,15.003
Tue Jul 16 18:57:21 2024,14.998,15.0,14.999,14.999,14.997,15.0
Tue Jul 16 18:57:36 2024,15.0,15.0,15.002,14.999,14.999,15.001
Tue Jul 16 18:57:50 2024,15.0,15.0,14.999,15.0,14.999,14.999
Tue Jul 16 18:58:05 2024,15.002,14.998,15.002,15.0,14.999,15.0
Tue Jul 16 18:58:20 2024,14.998,15.0,15.001,15.001,15.001,15.0
Tue Jul 16 18:58:35 2024,14.998,15.001,15.002,15.0,15.002,14.999
Tue Jul 16 18:58:50 2024,14.998,15.001,15.002,15.0,15.004,15.001
Tue Jul 16 18:59:04 2024,15.0,15.001,14.999,15.0,15.002,15.0
Tue Jul 16 18:59:19 2024,15.002,15.002,15.002,15.0,14.998,14.999
Tue Jul 16 18:59:34 2024,14.998,15.001,14.999,14.999,14.998,15.002
Tue Jul 16 18:59:49 2024,15.0,15.001,15.002,15.0,14.999,14.998
Tue Jul 16 19:00:04 2024,15.002,15.001,15.0,15.0,14.998,15.0
Tue Jul 16 19:00:19 2024,15.0,15.001,15.001,15.001,14.998,14.999
Tue Jul 16 19:00:33 2024,15.0,15.0,15.002,15.0,14.999,15.0
Tue Jul 16 19:00:48 2024,15.0,14.999,15.003,15.0,15.001,14.998
Tue Jul 16 19:01:03 2024,14.998,15.0,15.001,14.999,14.998,14.999
Tue Jul 16 19:01:18 2024,15.0,15.0,14.999,15.002,15.002,15.002
Tue Jul 16 19:01:33 2024,14.998,15.001,15.001,15.0,15.002,15.002
Tue Jul 16 19:01:48 2024,15.002,14.999,15.002,15.0,15.002,15.002
Tue Jul 16 19:02:02 2024,14.998,15.0,15.002,15.0,15.002,15.003
Tue Jul 16 19:02:17 2024,15.002,15.001,15.0,14.999,14.998,15.001
Tue Jul 16 19:02:32 2024,15.002,15.0,15.002,15.0,15.002,14.999
Tue Jul 16 19:02:47 2024,15.0,15.0,15.001,15.0,15.001,14.997
Tue Jul 16 19:03:02 2024,14.997,15.0,14.998,14.999,15.001,15.001
Tue Jul 16 19:03:17 2024,14.998,15.0,14.999,15.0,15.0,14.998
Tue Jul 16 19:03:31 2024,14.998,15.0,15.002,14.999,15.001,14.998
Tue Jul 16 19:03:46 2024,15.0,15.0,15.002,14.999,15.0,15.002
Tue Jul 16 19:04:01 2024,14.998,15.0,15.0,15.0,14.999,15.001
Tue Jul 16 19:04:16 2024,14.998,15.0,15.001,15.0,15.0,15.001
Tue Jul 16 19:04:31 2024,15.0,14.999,15.001,15.0,15.0,15.001
Tue Jul 16 19:04:46 2024,15.003,15.0,14.997,15.0,15.0,15.001
Tue Jul 16 19:05:00 2024,14.998,15.0,14.998,14.999,15.0,15.001
Tue Jul 16 19:05:15 2024,14.997,15.0,15.001,15.001,15.0,15.001
Tue Jul 16 19:05:30 2024,15.0,15.0,15.001,15.0,15.0,15.001
Tue Jul 16 19:05:45 2024,15.0,15.0,15.0,15.0,15.0,15.001
Tue Jul 16 19:06:00 2024,15.002,15.0,14.996,15.0,15.0,14.998
Tue Jul 16 19:06:14 2024,15.002,14.999,15.002,14.999,15.0,15.0
Tue Jul 16 19:06:29 2024,15.0,15.0,15.001,15.0,15.0,15.001
Tue Jul 16 19:06:44 2024,15.0,15.0,14.999,14.999,15.001,15.001
Tue Jul 16 19:06:59 2024,15.003,14.999,14.997,14.999,15.0,15.0
Tue Jul 16 19:07:14 2024,15.0,14.999,15.001,14.999,15.0,14.999
Tue Jul 16 19:07:28 2024,14.997,14.999,15.0,15.002,15.0,15.001
Tue Jul 16 19:07:43 2024,15.0,14.999,14.998,15.003,15.0,15.0
Tue Jul 16 19:07:58 2024,15.0,15.002,15.001,15.0,15.0,15.0
Tue Jul 16 19:08:13 2024,14.998,14.999,15.0,14.998,15.0,15.001
Tue Jul 16 19:08:28 2024,15.0,14.999,14.999,15.001,15.0,15.0
Tue Jul 16 19:08:42 2024,15.002,14.998,15.0,14.998,15.0,15.0
Tue Jul 16 19:08:57 2024,15.0,15.0,15.0,15.001,15.0,15.0
Tue Jul 16 19:09:12 2024,15.002,15.0,15.002,14.999,15.0,15.0
Tue Jul 16 19:09:27 2024,14.998,15.001,14.997,14.999,15.0,15.001
Tue Jul 16 19:09:42 2024,15.002,15.002,15.0,14.999,15.0,15.0
Tue Jul 16 19:09:57 2024,14.995,14.998,15.001,15.002,15.0,15.0
Tue Jul 16 19:10:11 2024,14.998,14.998,15.001,14.998,15.0,15.0
Tue Jul 16 19:10:26 2024,15.002,14.998,15.0,15.002,15.0,15.0
Tue Jul 16 19:10:41 2024,14.997,14.999,15.0,15.003,15.0,15.0
Tue Jul 16 19:10:56 2024,14.998,15.002,15.002,15.0,14.999,15.0
Tue Jul 16 19:11:11 2024,14.998,15.001,15.002,14.999,15.0,15.001
Tue Jul 16 19:11:26 2024,14.998,15.001,14.999,15.0,15.0,15.0
Tue Jul 16 19:11:40 2024,15.0,15.001,15.001,15.002,15.0,15.0
Tue Jul 16 19:11:55 2024,15.0,14.999,15.002,15.002,15.0,15.0
Tue Jul 16 19:12:10 2024,15.002,15.0,15.0,14.998,15.0,15.0
Tue Jul 16 19:12:25 2024,14.998,15.001,14.998,15.001,15.001,15.0
Tue Jul 16 19:12:40 2024,14.998,14.999,15.001,15.002,14.999,14.996
Tue Jul 16 19:12:55 2024,14.998,14.998,15.0,15.0,15.0,15.001
Tue Jul 16 19:13:10 2024,15.0,15.001,14.998,14.998,15.0,15.001
Tue Jul 16 19:13:24 2024,15.0,15.001,15.0,15.002,15.0,15.0
Tue Jul 16 19:13:39 2024,15.002,15.0,15.002,15.001,14.999,14.999
Tue Jul 16 19:13:54 2024,15.0,15.001,15.0,14.999,15.0,15.0
Tue Jul 16 19:14:09 2024,15.0,15.0,14.998,14.999,15.0,15.0
Tue Jul 16 19:14:23 2024,15.002,14.999,15.005,15.001,14.999,14.999
Tue Jul 16 19:14:38 2024,14.998,14.998,14.995,14.998,15.001,15.001
Tue Jul 16 19:14:53 2024,15.0,15.001,15.0,15.002,15.0,15.001
Tue Jul 16 19:15:08 2024,15.0,15.002,15.001,14.999,15.0,15.0
Tue Jul 16 19:15:23 2024,15.002,15.001,15.0,14.998,14.999,15.0
Tue Jul 16 19:15:38 2024,15.0,15.002,15.002,14.998,14.999,14.998
Tue Jul 16 19:15:52 2024,15.0,14.998,15.0,14.997,15.001,15.0
Tue Jul 16 19:16:07 2024,15.0,15.001,14.999,14.999,15.0,15.0
Tue Jul 16 19:16:22 2024,14.998,15.001,15.001,15.002,14.999,15.0
Tue Jul 16 19:16:37 2024,15.0,15.001,14.998,15.001,14.999,15.0
Tue Jul 16 19:16:52 2024,14.998,15.0,15.0,15.0,15.0,15.001
Tue Jul 16 19:17:06 2024,14.998,15.001,15.0,14.998,15.0,15.0
Tue Jul 16 19:17:21 2024,15.002,15.0,15.002,14.999,14.999,15.0
Tue Jul 16 19:17:36 2024,15.0,15.001,15.002,14.999,14.999,15.0
Tue Jul 16 19:17:51 2024,15.0,15.001,14.999,15.003,14.999,15.0
Tue Jul 16 19:18:06 2024,15.002,15.001,14.996,15.0,14.998,15.0
Tue Jul 16 19:18:21 2024,14.998,15.0,15.002,15.0,15.002,15.0
Tue Jul 16 19:18:35 2024,15.0,15.001,15.002,15.001,15.001,15.0
Tue Jul 16 19:18:50 2024,15.0,15.001,14.998,14.999,15.001,15.0
Tue Jul 16 19:19:05 2024,14.997,15.0,15.002,15.0,15.0,15.0
Tue Jul 16 19:19:20 2024,15.002,15.0,15.001,14.998,15.0,15.0
Tue Jul 16 19:19:35 2024,15.002,15.001,14.998,15.001,15.0,15.0
Tue Jul 16 19:19:50 2024,15.002,15.0,15.001,15.002,15.001,15.0
Tue Jul 16 19:20:04 2024,14.998,15.0,15.001,14.997,14.998,15.0
Tue Jul 16 19:20:19 2024,15.0,15.0,15.001,14.998,14.997,15.0
Tue Jul 16 19:20:42 2024,14.981,14.99,14.982,14.988,14.988,14.996
Tue Jul 16 19:22:07 2024,14.998,15.0,15.0,15.001,14.999,15.0
Tue Jul 16 19:22:26 2024,14.998,14.998,15.0,15.003,15.001,15.0
Tue Jul 16 19:22:45 2024,15.0,15.002,15.0,15.0,14.999,15.0
Tue Jul 16 19:23:03 2024,15.002,14.997,15.0,15.004,15.0,15.002
Tue Jul 16 19:23:22 2024,15.0,15.002,15.001,15.001,15.0,14.999
Tue Jul 16 19:23:41 2024,15.002,15.001,15.0,14.991,15.0,14.999
Tue Jul 16 19:24:00 2024,15.0,15.001,15.0,14.997,15.0,15.0
Tue Jul 16 19:24:19 2024,15.002,15.001,15.0,15.001,15.001,15.004
Tue Jul 16 19:24:38 2024,15.0,15.002,15.0,14.999,15.0,14.998
Tue Jul 16 19:24:57 2024,15.002,14.999,15.0,14.999,15.0,14.998
Tue Jul 16 19:25:16 2024,15.002,15.0,15.0,15.0,15.0,15.002
Tue Jul 16 19:25:35 2024,15.0,15.0,15.0,14.999,14.999,15.0
Tue Jul 16 19:25:54 2024,15.0,14.999,15.0,14.999,15.002,15.0
Tue Jul 16 19:26:13 2024,15.0,15.002,15.0,15.0,15.001,15.0
Tue Jul 16 19:27:47 2024,15.002,15.0,15.001,15.002,15.0,15.001
Tue Jul 16 19:28:06 2024,14.998,15.001,15.0,15.002,15.0,15.001
Tue Jul 16 19:28:25 2024,14.997,15.002,15.0,14.999,14.999,14.999
Tue Jul 16 19:28:44 2024,15.0,15.0,15.001,14.998,15.0,14.999
Tue Jul 16 19:29:03 2024,14.997,15.002,14.998,15.0,15.001,14.999
Tue Jul 16 19:29:23 2024,14.998,15.002,14.999,14.999,15.001,14.999
Tue Jul 16 19:29:42 2024,15.0,15.0,14.998,15.0,14.999,15.0
Tue Jul 16 19:30:01 2024,15.0,15.003,14.997,15.0,15.001,15.001
Tue Jul 16 19:30:20 2024,14.997,14.998,15.0,15.001,15.0,15.0
Tue Jul 16 19:30:39 2024,14.998,15.002,15.002,15.001,15.001,14.999
Tue Jul 16 19:30:58 2024,14.998,14.998,14.998,14.999,15.001,15.0
Tue Jul 16 19:31:18 2024,14.998,15.0,14.995,15.0,15.0,15.0
Tue Jul 16 19:31:37 2024,15.002,15.002,14.998,15.002,15.002,15.001
Tue Jul 16 19:31:56 2024,14.998,14.999,14.998,15.002,15.002,15.001
Tue Jul 16 19:33:21 2024,15.0,15.003,14.998,15.0,14.998,15.0
