Time,Reaction Name,iC4H10 SP,O2 SP,N2 SP,N2O SP,H2 SP,Furnace Temp SP,Reactor Temp SP,Ramp Rate SP,Number of Samples SP,Delay Time SP,Injection Offset SP,gc_stream SP,Bulk SP SP,iC4H10 PV,O2 PV,N2 PV,N2O PV,H2 PV,Furnace Temp PV,Reactor Temp PV,Ramp Rate PV,Number of Samples PV,Delay Time PV,Injection Offset PV,gc_stream PV,Bulk SP PV
Tue Jul 16 17:49:00 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,73.65374999999999,52.212684631347656,24.679962158203125,0.0,0,0,0,1,14.962666666666665
Tue Jul 16 17:49:07 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.02875,52.20968246459961,24.59796142578125,0.0,0,0,0,1,14.962666666666665
Tue Jul 16 17:49:15 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.05125,52.2110595703125,24.776153564453125,0.0,0,0,0,1,14.988166666666666
Tue Jul 16 17:49:22 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.05874999999999,52.21063995361328,24.750274658203125,0.0,0,0,0,1,14.988166666666666
Tue Jul 16 17:49:29 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.07,52.21183776855469,24.711212158203125,0.0,0,0,0,1,14.997166666666667
Tue Jul 16 17:49:37 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08125,52.20922088623047,24.815216064453125,0.0,0,0,0,1,14.997166666666667
Tue Jul 16 17:49:44 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.0925,52.20965576171875,24.717559814453125,0.0,0,0,0,1,14.999166666666667
Tue Jul 16 17:49:52 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.08125,52.20818328857422,24.756622314453125,0.0,0,0,0,1,14.999166666666667
Tue Jul 16 17:49:59 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08500000000001,52.209625244140625,24.710723876953125,0.0,0,0,0,1,14.998833333333335
Tue Jul 16 17:50:07 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.0925,52.206382751464844,24.730255126953125,0.0,0,0,0,1,14.998833333333335
Tue Jul 16 17:50:14 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.10374999999999,52.20072555541992,24.740966796875,0.0,0,0,0,1,14.998
Tue Jul 16 17:50:22 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.10374999999999,52.203834533691406,24.749755859375,0.0,0,0,0,1,14.998
Tue Jul 16 17:50:29 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.10374999999999,52.20164489746094,24.791259765625,0.0,0,0,0,1,15.000333333333336
Tue Jul 16 17:50:36 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08875,52.20927810668945,24.68731689453125,0.0,0,0,0,1,15.000333333333336
Tue Jul 16 17:50:44 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.0775,52.20238494873047,24.672149658203125,0.0,0,0,0,1,14.9995
Tue Jul 16 17:50:51 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.09,0.0,74.0775,52.206504821777344,24.765411376953125,0.0,0,0,0,1,14.9995
Tue Jul 16 17:50:58 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.08125,52.205081939697266,24.784942626953125,0.0,0,0,0,1,15.000833333333333
Tue Jul 16 17:51:06 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.0775,52.20195007324219,24.789306640625,0.0,0,0,0,1,15.000833333333333
Tue Jul 16 17:51:13 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.08500000000001,52.208656311035156,24.847900390625,0.0,0,0,0,1,14.999833333333333
Tue Jul 16 17:51:21 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.07375,52.19743347167969,24.812744140625,0.0,0,0,0,1,14.999833333333333
Tue Jul 16 17:51:28 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0825,0.0,74.08125,52.20124816894531,24.693145751953125,0.0,0,0,0,1,14.998666666666667
Tue Jul 16 17:51:36 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08125,52.20048522949219,24.788818359375,0.0,0,0,0,1,14.998666666666667
Tue Jul 16 17:51:43 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.0775,52.200706481933594,24.775665283203125,0.0,0,0,0,1,14.999833333333333
Tue Jul 16 17:51:51 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.0925,52.20423889160156,24.728271484375,0.0,0,0,0,1,14.999833333333333
Tue Jul 16 17:51:58 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08500000000001,52.20326232910156,24.854248046875,0.0,0,0,0,1,14.998833333333335
Tue Jul 16 17:52:05 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08500000000001,52.201759338378906,24.897186279296875,0.0,0,0,0,1,14.998833333333335
Tue Jul 16 17:52:12 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08125,52.201332092285156,24.742919921875,0.0,0,0,0,1,14.998333333333335
Tue Jul 16 17:52:20 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.0925,52.202552795410156,24.862548828125,0.0,0,0,0,1,14.998333333333335
Tue Jul 16 17:52:27 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0825,0.0,74.08125,52.198509216308594,24.864959716796875,0.0,0,0,0,1,15.001333333333335
Tue Jul 16 17:52:35 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.06375,0.0,74.08500000000001,52.19904708862305,24.893280029296875,0.0,0,0,0,1,15.001333333333335
Tue Jul 16 17:52:42 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.08125,52.195716857910156,24.845428466796875,0.0,0,0,0,1,14.997666666666666
Tue Jul 16 17:52:50 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08125,52.196678161621094,24.706329345703125,0.0,0,0,0,1,14.997666666666666
Tue Jul 16 17:52:57 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0825,0.0,74.0925,52.19685363769531,24.841064453125,0.0,0,0,0,1,15.0
Tue Jul 16 17:53:05 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08875,52.19889831542969,24.802001953125,0.0,0,0,0,1,15.0
Tue Jul 16 17:53:12 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08875,52.19647979736328,24.832275390625,0.0,0,0,0,1,14.999833333333333
Tue Jul 16 17:53:19 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08500000000001,52.19780731201172,24.836181640625,0.0,0,0,0,1,14.999833333333333
Tue Jul 16 17:53:27 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08500000000001,52.19526290893555,24.90545654296875,0.0,0,0,0,1,15.000166666666665
Tue Jul 16 17:53:34 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.06375,0.0,74.0925,52.197914123535156,24.744903564453125,0.0,0,0,0,1,15.000166666666665
Tue Jul 16 17:53:41 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08875,52.19253921508789,24.701446533203125,0.0,0,0,0,1,14.998666666666667
Tue Jul 16 17:53:49 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.09625,52.19818878173828,24.779571533203125,0.0,0,0,0,1,14.998666666666667
Tue Jul 16 17:53:56 2024,24-059,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08875,52.189361572265625,24.836181640625,0.0,0,0,0,1,15.000333333333336
Tue Jul 16 17:54:12 2024,24-059,0.0,0,75.075,0,74.0925,26.565942764282227,-1.0,20.0,7,8,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08125,52.19084930419922,24.758087158203125,20.0,0,8,0,1,14.999166666666666
Tue Jul 16 17:55:37 2024,24-059,0.0,0,75.075,0,74.0925,54.78480911254883,-1.0,20.0,7,8,0,1,15,0.0,0.0,75.07875,0.0,74.0925,53.27313995361328,31.443756103515625,20.0,1,8,0,1,14.9995
Tue Jul 16 17:55:46 2024,24-059,0.0,0,75.075,0,74.0925,57.96977615356445,-1.0,20.0,7,8,0,1,15,0.0,0.0,75.0675,0.0,74.08500000000001,53.94538879394531,34.44512939453125,20.0,1,8,0,1,14.9995
Tue Jul 16 17:55:56 2024,24-059,0.0,0,75.075,0,74.0925,61.17474365234375,-1.0,20.0,7,8,0,1,15,0.0,0.0,75.075,0.0,74.10374999999999,54.712928771972656,37.592437744140625,20.0,1,8,0,1,15.000166666666667
Tue Jul 16 17:56:05 2024,24-059,0.0,0,75.075,0,74.0925,64.4365234375,-1.0,20.0,7,8,0,1,15,0.0,0.0,75.0825,0.0,74.08875,55.690677642822266,41.279510498046875,20.0,1,8,0,1,15.000166666666667
Tue Jul 16 17:56:15 2024,24-059,0.0,0,75.075,0,74.0925,67.48822784423828,-1.0,20.0,7,8,0,1,15,0.0,0.0,75.07875,0.0,74.08875,56.83837890625,45.17938232421875,20.0,1,8,0,1,14.9995
Tue Jul 16 17:56:24 2024,24-059,0.0,0,75.075,0,74.0925,70.75985717773438,-1.0,20.0,7,8,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08125,58.201133728027344,49.739990234375,20.0,1,8,0,1,14.9995
Tue Jul 16 17:56:34 2024,24-059,0.0,0,75.075,0,74.0925,73.79843139648438,-1.0,20.0,7,8,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08500000000001,59.59091567993164,54.117401123046875,20.0,1,8,0,1,14.999999999999998
Tue Jul 16 17:56:43 2024,24-059,0.0,0,75.075,0,74.0925,77.0989761352539,-1.0,20.0,7,8,0,1,15,0.0,0.0,75.07875,0.0,74.0925,61.241939544677734,58.96331787109375,20.0,1,8,0,1,14.999999999999998
Tue Jul 16 17:56:53 2024,24-059,0.0,0,75.075,0,74.0925,80.18896484375,-1.0,20.0,7,8,0,1,15,0.0,0.0,75.0675,0.0,74.0775,62.96919250488281,64.15255737304688,20.0,1,8,0,1,15.0
Tue Jul 16 17:57:02 2024,24-059,0.0,0,75.075,0,74.0925,83.30406188964844,-1.0,20.0,7,8,0,1,15,0.0,0.0,75.06375,0.0,74.0925,64.95578002929688,69.901611328125,20.0,1,8,0,1,15.0
Tue Jul 16 17:57:12 2024,24-059,0.0,0,75.075,0,74.0925,86.26241302490234,-1.0,20.0,7,8,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08875,66.91085815429688,75.1644287109375,20.0,1,8,0,1,15.000333333333332
Tue Jul 16 17:57:22 2024,24-059,0.0,0,75.075,0,74.0925,89.8899154663086,-1.0,20.0,7,8,0,1,15,0.0,0.0,75.06375,0.0,74.08875,69.10166931152344,80.91775512695312,20.0,1,8,0,1,15.000333333333332
Tue Jul 16 17:57:31 2024,24-059,0.0,0,75.075,0,74.0925,92.60525512695312,-1.0,20.0,7,8,0,1,15,0.0,0.0,75.075,0.0,74.09625,71.26985931396484,86.29678344726562,20.0,1,8,0,1,15.0005
