Time,1,2,3,4,5,6
Mon Feb 19 17:14:41 2024,15.267,14.683,14.938,14.963,14.978,14.933
Mon Feb 19 17:14:56 2024,15.106,14.873,14.998,15.0,15.002,14.983
Mon Feb 19 17:15:11 2024,14.988,14.984,14.995,15.0,14.996,14.996
Mon Feb 19 17:15:26 2024,15.05,14.997,15.004,15.014,15.01,15.016
Mon Feb 19 17:15:41 2024,14.991,14.984,15.005,15.004,15.005,15.002
Mon Feb 19 17:15:56 2024,14.998,14.991,15.0,14.995,14.995,14.994
Mon Feb 19 17:16:10 2024,14.984,15.002,14.998,14.998,14.999,14.999
Mon Feb 19 17:16:25 2024,15.008,15.0,15.0,14.999,14.998,15.0
Mon Feb 19 17:16:40 2024,14.995,15.0,14.998,15.0,14.998,14.999
Mon Feb 19 17:16:55 2024,14.998,14.991,15.001,14.999,15.0,14.994
Mon Feb 19 17:17:10 2024,14.998,14.998,15.0,14.997,15.0,14.998
Mon Feb 19 17:17:24 2024,15.0,14.999,14.998,14.995,15.0,15.0
Mon Feb 19 17:17:39 2024,14.981,15.0,15.001,15.0,15.0,14.999
Mon Feb 19 17:17:54 2024,15.0,14.994,15.0,14.997,15.004,14.991
Mon Feb 19 17:18:09 2024,15.0,15.002,14.999,14.998,14.998,15.002
Mon Feb 19 17:18:24 2024,14.998,14.999,14.998,14.999,15.002,15.0
Mon Feb 19 17:18:39 2024,14.998,14.995,14.998,15.0,15.001,15.003
Mon Feb 19 17:18:53 2024,14.998,15.0,14.999,15.001,15.0,14.999
Mon Feb 19 17:19:08 2024,15.005,15.001,15.002,14.992,14.999,14.999
Mon Feb 19 17:19:23 2024,15.0,14.996,15.0,15.001,15.0,15.0
Mon Feb 19 17:19:38 2024,14.997,15.001,14.999,14.998,15.001,14.999
Mon Feb 19 17:19:54 2024,14.998,15.002,14.998,15.002,15.001,15.0
Mon Feb 19 17:21:18 2024,15.0,14.998,14.999,14.997,14.995,14.999
Mon Feb 19 17:21:37 2024,14.997,14.998,15.0,14.999,14.999,15.0
Mon Feb 19 17:21:56 2024,15.002,14.998,15.0,14.998,14.997,14.999
Mon Feb 19 17:22:15 2024,14.998,14.998,15.002,14.999,14.999,15.0
Mon Feb 19 17:22:34 2024,15.0,14.999,15.002,15.0,15.001,15.001
Mon Feb 19 17:22:53 2024,15.002,14.98,15.001,15.0,15.01,15.003
Mon Feb 19 17:23:12 2024,15.002,14.998,14.999,15.002,15.0,14.999
Mon Feb 19 17:23:31 2024,14.997,14.998,14.998,15.001,14.997,15.0
Mon Feb 19 17:23:50 2024,15.0,14.999,15.001,15.001,15.0,14.998
Mon Feb 19 17:24:10 2024,15.006,14.999,14.999,15.001,15.002,15.003
Mon Feb 19 17:24:29 2024,15.0,14.999,15.002,15.001,15.001,15.001
Mon Feb 19 17:24:48 2024,14.998,15.001,15.002,15.001,15.0,15.0
Mon Feb 19 17:25:07 2024,14.994,14.998,15.0,15.0,15.002,15.0
Mon Feb 19 17:25:26 2024,15.0,14.998,15.0,15.0,14.999,15.0
Mon Feb 19 17:25:45 2024,15.002,15.001,15.0,15.0,14.998,15.002
Mon Feb 19 17:26:04 2024,15.0,15.0,15.0,15.0,15.001,15.0
Mon Feb 19 17:26:22 2024,15.0,15.002,15.001,14.999,15.0,14.999
Mon Feb 19 17:26:41 2024,15.0,15.001,15.0,15.003,14.998,14.999
Mon Feb 19 17:27:00 2024,15.002,14.998,15.0,14.998,14.998,15.009
Mon Feb 19 17:27:19 2024,15.0,14.998,15.003,14.999,14.997,15.002
Mon Feb 19 17:27:38 2024,14.998,14.995,15.0,15.002,15.002,14.999
Mon Feb 19 17:27:57 2024,15.005,14.996,15.0,15.0,15.001,15.001
Mon Feb 19 17:29:23 2024,14.998,14.998,14.998,15.001,15.0,15.0
Mon Feb 19 17:29:42 2024,15.002,14.998,15.0,14.998,15.003,15.0
Mon Feb 19 17:30:01 2024,14.997,15.002,15.0,15.0,14.999,14.999
Mon Feb 19 17:30:20 2024,15.0,15.0,15.0,15.0,15.0,15.0
Mon Feb 19 17:30:39 2024,15.002,15.005,14.998,14.998,14.999,14.999
Mon Feb 19 17:30:58 2024,14.998,14.996,15.001,15.001,14.999,15.0
Mon Feb 19 17:31:18 2024,14.998,15.002,15.0,15.002,15.0,15.0
Mon Feb 19 17:31:37 2024,15.002,14.998,14.998,14.999,15.001,15.0
Mon Feb 19 17:31:56 2024,15.0,15.002,15.0,15.0,15.0,15.002
Mon Feb 19 17:32:15 2024,15.0,15.002,15.003,15.0,15.002,15.0
Mon Feb 19 17:32:34 2024,15.0,14.999,15.001,14.999,14.998,15.0
Mon Feb 19 17:32:54 2024,15.0,14.998,14.998,14.999,15.002,15.0
Mon Feb 19 17:33:13 2024,15.0,15.0,14.999,14.998,15.002,15.0
Mon Feb 19 17:33:32 2024,15.0,15.002,15.001,14.999,15.0,15.0
Mon Feb 19 17:33:51 2024,15.0,15.001,15.0,14.997,15.002,15.0
Mon Feb 19 17:34:10 2024,15.002,15.002,14.997,15.0,15.0,15.001
Mon Feb 19 17:34:29 2024,15.006,15.002,14.998,14.998,14.991,14.998
Mon Feb 19 17:34:48 2024,15.0,14.998,14.998,14.998,15.0,14.999
Mon Feb 19 17:35:07 2024,15.0,15.002,15.0,15.0,14.996,15.001
Mon Feb 19 17:35:26 2024,15.0,14.998,14.998,15.0,15.0,15.002
Mon Feb 19 17:35:45 2024,14.998,14.998,15.0,15.002,15.0,15.0
Mon Feb 19 17:36:04 2024,15.003,15.005,14.998,14.996,14.995,14.997
Mon Feb 19 17:37:29 2024,15.0,15.002,15.0,15.0,14.999,15.0
Mon Feb 19 17:37:48 2024,14.994,14.991,15.001,15.002,15.004,15.002
Mon Feb 19 17:38:07 2024,15.0,15.002,15.0,14.997,14.998,14.999
Mon Feb 19 17:38:26 2024,15.0,14.995,15.002,15.001,15.001,15.0
Mon Feb 19 17:38:45 2024,15.002,15.002,15.0,14.999,14.999,15.0
Mon Feb 19 17:39:04 2024,15.0,14.997,15.002,15.002,15.0,15.0
Mon Feb 19 17:39:23 2024,14.998,15.003,15.001,14.999,14.998,15.0
Mon Feb 19 17:39:42 2024,15.0,14.999,15.0,15.0,14.999,14.999
Mon Feb 19 17:40:01 2024,15.0,14.998,15.0,15.001,15.001,14.998
Mon Feb 19 17:40:20 2024,15.002,14.999,15.003,15.0,15.001,15.001
Mon Feb 19 17:40:39 2024,15.0,15.003,15.0,14.997,14.998,15.0
Mon Feb 19 17:40:58 2024,14.997,15.002,15.0,14.999,14.999,15.001
Mon Feb 19 17:41:17 2024,15.002,14.998,15.001,15.002,15.001,15.0
Mon Feb 19 17:41:36 2024,15.0,14.999,15.0,14.998,15.0,15.0
Mon Feb 19 17:41:54 2024,15.0,15.0,15.002,15.0,14.998,14.998
Mon Feb 19 17:42:13 2024,14.997,14.998,15.001,15.0,15.002,14.999
Mon Feb 19 17:42:32 2024,15.0,14.997,15.0,15.001,15.001,15.0
Mon Feb 19 17:42:51 2024,15.0,14.997,15.0,15.001,15.0,15.0
Mon Feb 19 17:43:10 2024,15.0,14.998,15.001,15.001,15.0,15.001
Mon Feb 19 17:43:29 2024,15.0,14.999,15.0,15.0,15.002,15.0
Mon Feb 19 17:43:48 2024,14.998,14.996,15.0,15.001,14.999,15.0
Mon Feb 19 17:44:07 2024,15.0,14.996,14.998,14.999,14.999,15.001
Mon Feb 19 17:45:31 2024,15.002,15.001,15.0,14.999,15.0,15.001
