Reaction Name,inficon_gc,GC Run ID,GC Time Stamp,iC4H10,O2,N2,N2O,H2,Furnace Temp,Reactor Temp,Ramp Rate,Number of Samples,Delay Time,Injection Offset,gc_stream,Bulk SP
24-058,inficon_gc,bad8223d-4818-4f35-8d6c-31f03a6873f5,1721074156.3179686,0.0,0,75.075,0,74.0925,53.08231735229492,-1.0,20.0,7,8,0,1,15
24-058,inficon_gc,c39048fd-5670-4f27-8986-6d6ff3e32579,1721074640.1187246,0.0,0,75.075,0,74.0925,214.48922729492188,-1.0,20.0,7,8,0,1,15
24-058,inficon_gc,9c1d43b3-8572-49d1-835d-90216da6ea30,1721075123.5938845,0.0,0,75.075,0,74.0925,375.5177001953125,-1.0,20.0,7,8,0,1,15
24-058,inficon_gc,0acd692a-a2d6-474b-bfed-a64d966c819a,1721075607.8656092,0.0,0,75.075,0,74.0925,536.931640625,-1.0,20.0,7,8,0,1,15
24-058,inficon_gc,879bb8ef-d421-463f-a332-f20d2d175ae1,1721076090.253246,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-058,inficon_gc,c3dcd887-c3d7-4e1f-ae15-450b09bdd432,1721076573.9578917,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-058,inficon_gc,43376da3-3b88-4aeb-8c86-09b6873a8c37,1721077058.462948,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-058,inficon_gc,f3f5dbd1-44f1-4516-9284-bd63a97c36a5,1721079346.2990825,0.0,0,119.119,0,0.0,550.0,1.0,0.0,9,0,0,1,15
24-058,inficon_gc,9ac6dd7b-ea5a-4658-ae5d-f3c5a9093d35,1721079688.1312394,0.0,0,119.119,0,0.0,553.8319091796875,1.0,0.0,9,0,0,1,15
24-058,inficon_gc,74b61b27-5582-45cb-a6a1-508d7c83185b,1721080023.5152059,0.0,0,119.119,0,0.0,553.8319091796875,1.0,0.0,9,0,0,1,15
24-058,inficon_gc,deffaa16-121c-4138-8738-26b3f30d2ddc,1721080355.9185228,0.0,0,119.119,0,0.0,553.8319091796875,1.0,0.0,9,0,0,1,15
24-058,inficon_gc,91b9d4f5-ebe9-4f78-bdb7-13fe770c32ca,1721080688.920053,0.0,0,119.119,0,0.0,553.8319091796875,1.0,0.0,9,0,0,1,15
