Reaction Name,inficon_gc,GC Run ID,GC Time Stamp,iC4H10,O2,N2,N2O,H2,Furnace Temp,Reactor Temp,Ramp Rate,Number of Samples,Delay Time,Injection Offset,gc_stream,Bulk SP
24-035,inficon_gc,9820607c-3411-415e-8f6c-4d986630788b,1716743676.375912,0.0,0,75.075,0,74.0925,53.04085159301758,-1.0,20.0,7,8,0,1,15
24-035,inficon_gc,35580d3b-41cc-4f72-bb43-c89d2dcaffb1,1716744159.3683157,0.0,0,75.075,0,74.0925,214.05812072753906,-1.0,20.0,7,8,0,1,15
24-035,inficon_gc,0347dae7-1038-46d0-93c7-fef51a1f9ca9,1716744641.490516,0.0,0,75.075,0,74.0925,374.80889892578125,-1.0,20.0,7,8,0,1,15
24-035,inficon_gc,faa9a4dc-19ad-41cd-8683-b1d95957dc17,1716745124.8536217,0.0,0,75.075,0,74.0925,535.943359375,-1.0,20.0,7,8,0,1,15
24-035,inficon_gc,4bbf7a5a-bf97-4136-b5b8-7999dfd86fbe,1716745608.2441638,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-035,inficon_gc,1a61dd44-9c42-46a4-83a3-a4aafadcb874,1716746091.2249799,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-035,inficon_gc,145b4519-9d93-4c2e-8437-843e5cde0600,1716746574.9951165,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-035,inficon_gc,2853bc73-df67-4bed-b544-8b4f3d72df90,1716748865.3207223,0.0,0,119.119,0,0.0,550.0,1.0,0.0,9,0,0,1,15
24-035,inficon_gc,f4604de2-8903-4c9e-9ac4-69711c745a22,1716749196.9891834,0.0,0,119.119,0,0.0,554.6314697265625,1.0,0.0,9,0,0,1,15
24-035,inficon_gc,65a4a5d8-6997-4cdf-bc93-fbf15bd508c5,1716749529.9084072,0.0,0,119.119,0,0.0,554.6314697265625,1.0,0.0,9,0,0,1,15
24-035,inficon_gc,85d0ea39-aa66-4022-a7f9-03b533e9d92d,1716749870.6883712,0.0,0,119.119,0,0.0,554.6314697265625,1.0,0.0,9,0,0,1,15
24-035,inficon_gc,00bf66f1-7e37-4828-90c4-ba86f939359e,1716750206.3264387,0.0,0,119.119,0,0.0,554.6314697265625,1.0,0.0,9,0,0,1,15
24-035,inficon_gc,d74ebf86-b0fd-449e-b50c-e50a04df92d9,1716750540.992823,0.0,0,119.119,0,0.0,554.6314697265625,1.0,0.0,9,0,0,1,15
24-035,inficon_gc,29dc4587-0d5e-4610-9ad3-d157386ec56a,1716750876.311215,0.0,0,119.119,0,0.0,554.6314697265625,1.0,0.0,9,0,0,1,15
24-035,inficon_gc,76059467-f3f3-4c6b-be5e-207dcb8acf26,1716751211.8268256,0.0,0,119.119,0,0.0,554.6314697265625,1.0,0.0,9,0,0,1,15
24-035,inficon_gc,9fe4d56c-7f66-487f-b748-24f27edba7e7,1716751547.2861001,0.0,0,119.119,0,0.0,555.5479736328125,1.0,0.0,9,0,0,1,15
