Time,1,2,3,4,5,6
Mon Jul  1 12:03:24 2024,15.184,15.146,14.968,14.984,14.97,14.961
Mon Jul  1 12:03:39 2024,15.041,14.951,15.0,14.998,14.997,14.993
Mon Jul  1 12:03:54 2024,14.995,14.998,14.998,15.0,15.001,14.99
Mon Jul  1 12:04:09 2024,14.997,15.0,15.001,14.998,14.999,14.994
Mon Jul  1 12:04:23 2024,15.0,15.002,15.003,15.002,15.005,15.006
Mon Jul  1 12:04:38 2024,15.0,15.001,15.003,15.0,15.002,15.016
Mon Jul  1 12:04:53 2024,14.998,15.002,14.999,15.001,14.995,14.999
Mon Jul  1 12:05:08 2024,14.995,14.994,14.998,14.995,14.999,14.998
Mon Jul  1 12:05:23 2024,14.997,14.998,15.0,15.001,15.001,14.995
Mon Jul  1 12:05:38 2024,14.998,14.998,15.0,14.999,14.996,15.002
Mon Jul  1 12:05:52 2024,15.002,15.0,14.999,15.0,15.001,14.997
Mon Jul  1 12:06:07 2024,14.998,15.0,14.998,14.998,14.994,15.008
Mon Jul  1 12:06:22 2024,14.997,15.0,15.0,15.002,15.0,15.001
Mon Jul  1 12:06:37 2024,14.997,15.0,14.999,15.002,14.999,14.998
Mon Jul  1 12:06:52 2024,15.0,15.002,14.998,14.998,14.998,15.016
Mon Jul  1 12:07:07 2024,15.0,15.002,14.999,15.001,14.999,14.998
Mon Jul  1 12:07:21 2024,15.0,14.998,15.001,15.0,14.999,15.005
Mon Jul  1 12:07:36 2024,14.997,15.002,15.0,15.001,15.0,15.0
Mon Jul  1 12:07:51 2024,14.998,15.001,14.999,15.001,15.0,15.001
Mon Jul  1 12:08:06 2024,14.998,14.997,15.0,14.999,15.0,15.002
Mon Jul  1 12:08:21 2024,15.0,15.0,15.001,15.001,15.0,14.998
Mon Jul  1 12:08:36 2024,14.997,15.001,15.0,15.0,15.0,14.999
Mon Jul  1 12:10:01 2024,14.998,15.0,15.002,15.002,14.999,14.999
Mon Jul  1 12:10:20 2024,14.995,15.001,14.999,15.0,15.0,15.003
Mon Jul  1 12:10:39 2024,14.998,15.002,15.001,15.0,15.0,15.001
Mon Jul  1 12:10:58 2024,15.002,15.0,15.002,15.0,15.002,15.0
Mon Jul  1 12:11:17 2024,15.0,15.001,15.0,15.0,15.0,15.0
Mon Jul  1 12:11:36 2024,15.0,14.999,14.999,15.0,15.003,14.998
Mon Jul  1 12:11:55 2024,14.998,14.999,15.0,15.0,14.999,14.997
Mon Jul  1 12:12:14 2024,14.998,15.0,14.999,15.0,15.0,14.999
Mon Jul  1 12:12:33 2024,14.998,14.998,15.001,15.0,14.999,15.001
Mon Jul  1 12:12:52 2024,14.998,15.002,15.001,14.998,14.998,15.002
Mon Jul  1 12:13:11 2024,14.998,15.0,15.0,14.999,15.0,14.998
Mon Jul  1 12:13:30 2024,15.0,15.0,15.0,15.0,15.0,14.998
Mon Jul  1 12:13:49 2024,14.998,14.999,14.999,15.0,14.999,14.998
Mon Jul  1 12:14:08 2024,15.003,15.0,14.999,14.999,15.0,15.0
Mon Jul  1 12:14:27 2024,15.002,15.0,15.0,14.999,14.999,15.002
Mon Jul  1 12:14:46 2024,14.998,15.002,15.0,15.0,14.999,15.001
Mon Jul  1 12:15:05 2024,14.998,14.999,15.001,15.0,15.0,15.001
Mon Jul  1 12:15:23 2024,15.0,15.0,15.001,15.0,15.001,14.998
Mon Jul  1 12:15:42 2024,14.997,15.001,15.0,15.0,14.996,14.999
Mon Jul  1 12:16:01 2024,15.0,15.0,15.002,14.999,15.001,15.002
Mon Jul  1 12:16:20 2024,15.002,15.0,14.999,15.0,15.001,14.999
Mon Jul  1 12:16:39 2024,15.0,15.002,14.999,14.999,15.0,14.999
Mon Jul  1 12:18:04 2024,14.998,14.999,14.998,14.999,15.002,15.002
Mon Jul  1 12:18:23 2024,15.002,15.0,15.001,15.002,15.0,15.003
Mon Jul  1 12:18:42 2024,15.0,14.999,14.999,15.0,14.998,15.002
Mon Jul  1 12:19:01 2024,14.997,15.0,14.998,15.0,15.0,15.002
Mon Jul  1 12:19:20 2024,15.002,14.999,14.998,15.0,14.999,15.002
Mon Jul  1 12:19:39 2024,15.0,15.0,14.999,14.989,14.995,15.002
Mon Jul  1 12:19:58 2024,15.0,15.0,15.001,14.999,14.999,15.002
Mon Jul  1 12:20:17 2024,15.0,15.001,15.0,15.0,15.0,15.002
Mon Jul  1 12:20:36 2024,14.998,14.999,15.002,14.998,14.999,15.001
Mon Jul  1 12:20:55 2024,15.002,15.002,15.0,14.996,15.0,15.001
Mon Jul  1 12:21:14 2024,14.998,15.0,15.001,15.001,15.0,15.002
Mon Jul  1 12:21:33 2024,14.997,14.999,15.0,15.0,14.998,14.998
Mon Jul  1 12:21:51 2024,14.998,15.001,14.999,15.001,15.0,14.998
Mon Jul  1 12:22:10 2024,14.997,15.0,15.0,15.0,15.002,14.998
Mon Jul  1 12:22:29 2024,15.0,15.001,15.0,15.001,15.002,15.0
Mon Jul  1 12:22:48 2024,15.0,15.0,15.001,15.001,15.0,15.001
Mon Jul  1 12:23:07 2024,14.995,15.0,15.002,15.0,15.0,15.002
Mon Jul  1 12:23:26 2024,14.998,15.0,15.0,14.999,15.001,15.002
Mon Jul  1 12:23:45 2024,15.0,15.002,14.999,14.999,15.0,15.002
Mon Jul  1 12:24:04 2024,14.997,15.0,14.998,15.0,15.0,14.998
Mon Jul  1 12:24:22 2024,15.002,14.999,15.0,15.002,14.998,14.996
Mon Jul  1 12:24:41 2024,15.002,14.998,15.0,15.0,14.998,14.999
Mon Jul  1 12:26:06 2024,15.0,15.0,15.002,14.997,14.999,15.001
Mon Jul  1 12:26:25 2024,15.0,14.999,15.001,14.999,15.0,14.998
Mon Jul  1 12:26:45 2024,14.995,15.001,15.001,15.0,15.0,14.997
Mon Jul  1 12:27:04 2024,15.002,15.0,14.997,15.0,15.0,14.999
Mon Jul  1 12:27:23 2024,15.0,15.0,15.0,14.998,14.999,14.998
Mon Jul  1 12:27:42 2024,14.998,14.999,15.0,15.0,15.0,15.002
Mon Jul  1 12:28:01 2024,15.0,15.001,14.999,14.999,15.002,15.002
Mon Jul  1 12:28:20 2024,15.0,15.0,14.999,15.001,14.998,14.998
Mon Jul  1 12:28:39 2024,15.002,15.0,15.0,15.001,15.0,14.997
Mon Jul  1 12:28:58 2024,15.002,15.002,15.0,14.998,15.0,15.005
Mon Jul  1 12:29:17 2024,15.0,14.999,15.002,15.0,15.0,15.002
Mon Jul  1 12:29:36 2024,15.0,15.0,15.001,14.998,14.998,14.997
Mon Jul  1 12:29:55 2024,15.002,15.0,15.0,15.0,15.0,14.998
Mon Jul  1 12:30:14 2024,14.998,14.998,15.001,15.0,14.999,15.002
Mon Jul  1 12:30:33 2024,15.0,15.002,15.001,15.001,14.998,15.004
Mon Jul  1 12:30:52 2024,15.002,15.0,15.0,15.0,15.001,15.004
Mon Jul  1 12:31:11 2024,15.002,15.0,15.001,15.0,15.001,14.996
Mon Jul  1 12:31:30 2024,14.998,15.0,14.999,15.0,15.0,14.996
Mon Jul  1 12:31:49 2024,14.998,15.0,15.001,14.998,15.001,14.999
Mon Jul  1 12:32:07 2024,15.003,14.998,14.998,15.0,15.002,15.002
Mon Jul  1 12:32:26 2024,15.003,15.001,15.0,14.999,15.001,15.002
Mon Jul  1 12:32:45 2024,15.0,15.0,15.0,15.001,15.0,14.999
Mon Jul  1 12:34:10 2024,15.0,14.999,15.0,15.0,15.0,14.995
Mon Jul  1 12:34:29 2024,14.998,14.999,15.0,15.003,15.001,14.996
Mon Jul  1 12:34:48 2024,15.003,15.0,14.999,15.0,14.998,15.003
Mon Jul  1 12:35:07 2024,14.998,15.0,14.998,15.0,15.002,15.001
Mon Jul  1 12:35:26 2024,14.998,14.999,15.0,14.999,14.999,15.003
Mon Jul  1 12:35:45 2024,15.002,15.001,15.001,15.003,15.0,14.994
Mon Jul  1 12:36:04 2024,15.0,15.001,15.0,15.001,15.0,14.996
Mon Jul  1 12:36:24 2024,15.0,15.0,14.998,14.999,14.999,15.004
Mon Jul  1 12:36:43 2024,15.0,14.999,15.002,14.999,14.998,15.001
Mon Jul  1 12:37:02 2024,15.002,14.999,15.001,15.002,15.0,14.996
Mon Jul  1 12:37:21 2024,15.0,15.002,15.0,15.001,15.0,14.999
Mon Jul  1 12:37:40 2024,14.997,14.999,15.0,14.999,14.999,15.004
Mon Jul  1 12:37:59 2024,15.002,15.001,15.002,15.0,14.999,15.003
Mon Jul  1 12:38:18 2024,15.002,15.001,15.001,14.999,15.002,15.0
Mon Jul  1 12:38:37 2024,14.997,15.0,14.998,14.999,15.002,14.995
Mon Jul  1 12:38:56 2024,15.002,15.0,15.0,14.998,14.999,15.002
Mon Jul  1 12:39:14 2024,15.0,15.0,15.0,15.0,15.0,15.005
Mon Jul  1 12:39:33 2024,15.0,14.998,15.0,15.0,15.0,15.003
Mon Jul  1 12:39:52 2024,15.0,15.001,15.0,14.999,15.003,14.998
Mon Jul  1 12:40:11 2024,15.0,14.999,15.0,15.004,15.001,14.995
Mon Jul  1 12:40:30 2024,14.998,15.0,14.998,15.001,14.998,15.004
Mon Jul  1 12:40:49 2024,15.0,14.999,15.002,15.0,15.001,14.998
Mon Jul  1 12:42:14 2024,14.998,15.001,14.999,15.0,15.0,14.994
Mon Jul  1 12:42:33 2024,15.003,15.0,15.0,15.0,14.998,15.005
Mon Jul  1 12:42:52 2024,15.002,15.0,15.0,15.001,15.0,15.004
Mon Jul  1 12:43:11 2024,15.011,15.001,15.0,15.0,15.0,14.998
Mon Jul  1 12:43:30 2024,15.002,14.999,14.999,15.0,15.002,14.994
Mon Jul  1 12:43:49 2024,15.002,15.0,14.999,14.999,14.998,15.005
Mon Jul  1 12:44:08 2024,15.0,15.002,14.999,14.999,14.999,15.0
Mon Jul  1 12:44:27 2024,15.0,15.0,15.001,15.002,14.997,14.995
Mon Jul  1 12:44:46 2024,15.0,15.0,15.0,15.001,15.001,14.996
Mon Jul  1 12:45:05 2024,15.0,15.0,14.999,14.998,14.999,15.004
Mon Jul  1 12:45:24 2024,15.002,14.999,15.001,14.999,14.999,15.002
Mon Jul  1 12:45:43 2024,15.002,14.999,15.002,15.0,15.0,14.995
Mon Jul  1 12:46:02 2024,15.0,14.997,14.999,15.003,15.001,15.001
Mon Jul  1 12:46:21 2024,15.003,14.997,14.998,15.0,15.002,15.004
Mon Jul  1 12:46:40 2024,15.003,15.001,14.997,15.0,15.0,15.002
Mon Jul  1 12:46:59 2024,15.002,15.0,15.001,15.0,15.001,14.995
Mon Jul  1 12:47:18 2024,14.998,15.0,15.0,15.0,15.0,14.998
Mon Jul  1 12:47:37 2024,14.998,14.999,15.0,14.999,15.001,15.005
Mon Jul  1 12:47:56 2024,15.0,15.0,15.0,14.999,15.002,14.998
Mon Jul  1 12:48:15 2024,15.0,15.0,14.999,14.998,15.001,14.993
Mon Jul  1 12:48:34 2024,15.002,14.998,15.002,15.0,15.0,15.001
Mon Jul  1 12:48:53 2024,15.002,15.001,15.002,14.999,14.999,15.005
Mon Jul  1 12:50:18 2024,15.0,14.999,15.0,14.998,15.0,14.995
Mon Jul  1 12:50:37 2024,14.998,14.998,14.998,15.0,14.999,15.003
Mon Jul  1 12:50:55 2024,15.0,14.998,15.002,15.0,14.999,15.003
Mon Jul  1 12:51:14 2024,15.0,15.001,15.0,15.0,15.001,14.998
Mon Jul  1 12:51:33 2024,14.998,14.998,15.0,15.0,15.002,14.995
Mon Jul  1 12:51:52 2024,15.002,15.0,15.001,14.998,15.0,15.005
Mon Jul  1 12:52:11 2024,14.998,15.0,15.0,15.0,15.0,15.003
Mon Jul  1 12:52:30 2024,15.0,15.0,15.0,14.999,15.0,14.995
Mon Jul  1 12:52:49 2024,15.0,15.0,14.999,15.0,15.0,14.995
Mon Jul  1 12:53:08 2024,15.002,15.0,15.0,15.0,15.0,15.004
Mon Jul  1 12:53:27 2024,15.0,15.003,15.0,15.0,15.0,15.003
Mon Jul  1 12:53:46 2024,15.0,15.0,14.999,15.0,15.002,14.995
Mon Jul  1 12:54:05 2024,15.0,15.002,14.996,15.001,15.003,14.998
Mon Jul  1 12:54:24 2024,15.0,15.001,15.001,14.999,14.997,15.005
Mon Jul  1 12:54:43 2024,14.998,15.0,15.001,15.001,14.998,15.001
Mon Jul  1 12:55:02 2024,15.003,15.0,15.001,15.0,15.001,14.996
Mon Jul  1 12:55:21 2024,15.002,15.001,14.999,15.0,15.001,14.996
Mon Jul  1 12:55:40 2024,15.0,14.998,14.999,15.001,14.999,15.005
Mon Jul  1 12:55:59 2024,15.0,15.002,14.997,15.001,15.001,15.002
Mon Jul  1 12:56:17 2024,15.0,14.998,15.001,15.001,15.001,14.996
Mon Jul  1 12:56:36 2024,15.002,15.002,15.0,15.0,15.0,14.995
Mon Jul  1 12:56:55 2024,15.0,14.999,15.0,14.998,15.0,15.006
Mon Jul  1 12:58:20 2024,15.0,15.001,15.0,15.0,15.001,14.995
Mon Jul  1 12:58:35 2024,15.0,15.002,15.0,15.0,15.0,15.003
Mon Jul  1 12:58:50 2024,15.0,15.004,15.0,15.002,14.999,14.995
Mon Jul  1 12:59:05 2024,15.002,14.998,15.0,15.0,15.0,15.002
Mon Jul  1 12:59:20 2024,15.0,15.002,15.001,15.0,15.0,15.002
Mon Jul  1 12:59:35 2024,15.0,14.998,15.001,15.0,15.001,14.998
Mon Jul  1 12:59:50 2024,15.003,14.997,15.0,15.0,15.0,15.004
Mon Jul  1 13:00:05 2024,15.002,15.002,14.999,15.0,15.001,14.994
Mon Jul  1 13:00:20 2024,14.998,15.0,15.001,14.999,15.0,15.003
Mon Jul  1 13:00:35 2024,15.002,14.999,15.002,15.0,15.0,14.998
Mon Jul  1 13:00:50 2024,15.0,14.997,14.998,14.999,15.0,15.001
Mon Jul  1 13:01:05 2024,14.997,15.0,14.998,15.0,15.0,15.003
Mon Jul  1 13:01:20 2024,15.0,14.999,15.002,15.001,15.001,14.996
Mon Jul  1 13:01:35 2024,15.0,15.001,15.001,14.999,14.998,15.005
Mon Jul  1 13:01:50 2024,14.998,14.998,15.002,15.0,15.0,14.995
Mon Jul  1 13:02:04 2024,14.998,14.999,15.002,15.0,14.998,15.003
Mon Jul  1 13:02:19 2024,15.0,14.998,14.997,15.001,15.0,14.995
Mon Jul  1 13:02:34 2024,14.997,15.001,15.001,14.998,15.001,15.003
Mon Jul  1 13:02:49 2024,15.002,15.0,14.997,15.0,15.001,14.999
Mon Jul  1 13:03:04 2024,15.002,15.0,14.998,14.999,15.0,15.001
Mon Jul  1 13:03:19 2024,15.002,15.0,15.001,15.0,15.001,15.003
Mon Jul  1 13:03:33 2024,14.998,14.998,15.003,15.0,15.001,14.997
Mon Jul  1 13:03:48 2024,15.0,15.0,14.998,15.0,15.001,15.004
Mon Jul  1 13:04:03 2024,14.998,14.998,14.998,15.0,15.0,14.995
Mon Jul  1 13:04:18 2024,15.0,15.0,15.002,15.0,15.001,15.004
Mon Jul  1 13:04:33 2024,15.0,14.999,14.999,15.001,14.998,14.995
Mon Jul  1 13:04:48 2024,14.998,15.0,15.002,14.999,14.997,15.003
Mon Jul  1 13:05:03 2024,15.003,15.001,14.998,14.999,14.998,15.001
Mon Jul  1 13:05:17 2024,15.005,15.0,14.999,14.998,15.001,15.001
Mon Jul  1 13:05:32 2024,15.002,14.998,14.998,15.0,14.999,15.002
Mon Jul  1 13:05:47 2024,14.998,15.0,14.998,15.0,15.001,14.998
Mon Jul  1 13:06:02 2024,14.998,15.0,14.998,14.999,15.002,15.004
Mon Jul  1 13:06:17 2024,15.002,14.999,14.998,15.0,15.0,14.995
Mon Jul  1 13:06:32 2024,15.0,15.0,15.004,15.0,14.999,15.003
Mon Jul  1 13:06:47 2024,14.998,15.001,15.002,15.0,15.002,14.994
Mon Jul  1 13:07:02 2024,15.0,15.0,15.002,15.003,15.001,15.002
Mon Jul  1 13:07:16 2024,15.0,15.0,14.998,15.0,15.001,14.998
Mon Jul  1 13:07:31 2024,15.0,15.0,15.001,14.999,14.998,15.0
Mon Jul  1 13:07:46 2024,14.998,15.0,14.998,15.0,14.998,15.005
Mon Jul  1 13:08:01 2024,15.0,15.0,14.999,15.0,14.996,14.998
Mon Jul  1 13:08:16 2024,14.998,15.0,15.0,15.0,15.0,15.006
Mon Jul  1 13:08:31 2024,15.002,15.001,15.002,15.001,15.001,14.995
Mon Jul  1 13:08:46 2024,15.0,15.0,14.998,14.999,15.0,15.002
Mon Jul  1 13:09:01 2024,15.0,15.0,14.998,15.002,15.001,14.995
Mon Jul  1 13:09:16 2024,15.003,15.0,15.0,15.0,14.997,15.001
Mon Jul  1 13:09:31 2024,14.998,15.0,14.998,15.0,14.999,15.004
Mon Jul  1 13:09:45 2024,15.005,15.001,14.998,15.0,14.999,14.999
Mon Jul  1 13:10:00 2024,15.003,15.0,14.998,14.999,15.0,15.005
Mon Jul  1 13:10:15 2024,15.0,14.998,15.0,15.0,14.999,14.997
Mon Jul  1 13:10:30 2024,15.002,15.0,14.999,14.998,15.0,15.002
Mon Jul  1 13:10:45 2024,14.998,15.0,14.999,15.001,15.001,14.995
Mon Jul  1 13:11:00 2024,14.998,15.0,15.003,14.999,15.0,15.002
Mon Jul  1 13:11:14 2024,15.0,15.0,14.999,15.001,15.001,14.995
Mon Jul  1 13:11:29 2024,14.997,15.0,14.998,15.0,15.0,15.0
Mon Jul  1 13:11:44 2024,15.002,15.0,15.0,14.999,15.0,14.995
Mon Jul  1 13:11:59 2024,15.002,15.0,15.0,14.999,15.0,15.003
Mon Jul  1 13:12:14 2024,15.003,15.0,14.998,14.998,14.999,15.005
Mon Jul  1 13:12:29 2024,15.005,15.0,15.002,15.0,15.001,14.999
Mon Jul  1 13:12:43 2024,15.0,15.0,14.998,14.998,14.999,15.005
Mon Jul  1 13:12:58 2024,14.997,15.001,14.998,14.999,15.0,14.997
Mon Jul  1 13:13:13 2024,15.002,15.0,15.002,15.002,15.0,15.005
Mon Jul  1 13:13:28 2024,14.997,15.0,15.002,15.002,15.001,14.995
Mon Jul  1 13:13:43 2024,15.0,15.0,15.002,15.002,15.0,15.003
Mon Jul  1 13:13:58 2024,14.997,15.0,14.999,15.002,15.001,14.994
Mon Jul  1 13:14:13 2024,15.002,15.0,15.0,14.999,15.0,15.002
Mon Jul  1 13:14:28 2024,15.0,15.0,15.002,14.999,15.0,14.997
Mon Jul  1 13:14:42 2024,15.003,15.0,14.999,14.998,15.0,15.001
Mon Jul  1 13:14:57 2024,14.997,15.0,14.999,15.0,15.0,14.999
Mon Jul  1 13:15:12 2024,15.002,15.0,15.0,14.998,15.0,14.999
Mon Jul  1 13:15:27 2024,15.009,15.0,14.999,15.0,14.999,15.005
Mon Jul  1 13:15:42 2024,15.002,15.001,14.998,14.998,15.001,14.998
Mon Jul  1 13:15:57 2024,15.0,15.0,14.998,14.997,14.999,15.005
Mon Jul  1 13:16:11 2024,15.0,15.0,14.999,15.001,15.0,14.997
Mon Jul  1 13:16:26 2024,15.002,15.0,15.002,14.999,15.0,15.005
Mon Jul  1 13:16:41 2024,15.002,15.0,15.001,15.003,15.0,14.995
Mon Jul  1 13:16:56 2024,15.0,15.0,14.999,14.998,15.0,15.005
Mon Jul  1 13:17:11 2024,15.002,14.997,15.0,15.001,15.0,14.994
Mon Jul  1 13:17:26 2024,15.003,15.0,14.998,14.998,15.0,15.002
Mon Jul  1 13:17:41 2024,15.0,15.001,14.999,15.003,15.0,14.996
Mon Jul  1 13:17:55 2024,15.0,15.0,15.002,15.002,15.0,15.001
Mon Jul  1 13:18:10 2024,14.998,15.0,14.999,15.001,15.0,15.004
Mon Jul  1 13:18:25 2024,14.998,15.0,15.0,14.998,15.0,14.999
Mon Jul  1 13:18:40 2024,15.002,14.999,14.999,14.999,15.0,15.004
Mon Jul  1 13:18:55 2024,15.002,15.0,14.998,15.001,15.0,14.997
Mon Jul  1 13:19:10 2024,14.998,15.0,15.0,15.001,15.0,15.004
Mon Jul  1 13:19:25 2024,15.002,15.0,15.002,15.001,15.001,14.995
Mon Jul  1 13:19:40 2024,14.998,15.0,15.001,15.0,15.0,15.002
Mon Jul  1 13:19:55 2024,14.998,15.001,15.001,15.001,15.0,14.994
Mon Jul  1 13:20:09 2024,14.998,15.0,15.0,14.997,15.0,15.003
Mon Jul  1 13:20:24 2024,15.002,15.0,15.0,14.997,15.0,14.995
Mon Jul  1 13:20:39 2024,15.003,15.001,15.001,15.0,15.0,15.002
Mon Jul  1 13:20:54 2024,14.998,15.001,15.0,15.0,15.0,14.995
Mon Jul  1 13:21:09 2024,14.998,15.0,15.0,15.0,15.0,15.002
Mon Jul  1 13:21:24 2024,15.0,15.0,14.999,15.0,15.0,15.002
Mon Jul  1 13:21:39 2024,14.997,15.0,14.999,14.998,14.999,15.0
Mon Jul  1 13:21:54 2024,14.998,15.0,15.001,15.0,14.999,15.003
Mon Jul  1 13:22:08 2024,15.003,15.0,14.999,15.0,15.001,14.998
Mon Jul  1 13:22:23 2024,14.998,15.0,14.999,15.0,14.999,15.003
Mon Jul  1 13:22:38 2024,14.997,15.001,15.0,14.999,15.0,14.998
Mon Jul  1 13:22:53 2024,14.998,15.0,14.999,14.998,15.0,15.003
Mon Jul  1 13:23:08 2024,14.998,15.0,14.999,14.997,14.998,14.994
Mon Jul  1 13:23:23 2024,14.997,15.001,15.0,14.999,15.0,15.002
Mon Jul  1 13:23:38 2024,14.997,15.0,14.999,15.0,15.001,14.995
Mon Jul  1 13:23:53 2024,14.998,14.999,14.999,15.0,14.999,15.002
Mon Jul  1 13:24:08 2024,14.997,15.0,15.002,15.0,15.0,14.994
Mon Jul  1 13:24:22 2024,15.003,15.0,15.002,14.999,15.0,15.001
Mon Jul  1 13:24:37 2024,15.002,15.0,15.002,15.0,15.001,14.995
Mon Jul  1 13:24:52 2024,15.0,15.0,15.001,15.0,15.0,15.002
Mon Jul  1 13:25:07 2024,15.003,15.0,15.0,15.0,14.999,14.997
Mon Jul  1 13:25:22 2024,15.003,15.0,15.003,15.0,14.999,15.001
Mon Jul  1 13:25:37 2024,15.002,15.0,15.002,15.0,14.999,15.003
Mon Jul  1 13:25:52 2024,14.997,15.0,14.999,15.0,14.999,15.0
Mon Jul  1 13:26:07 2024,14.998,15.0,14.998,15.0,14.998,15.001
Mon Jul  1 13:26:21 2024,15.002,15.001,14.999,14.997,15.0,14.998
Mon Jul  1 13:26:36 2024,14.998,15.0,15.001,15.0,15.002,15.005
Mon Jul  1 13:26:51 2024,14.998,15.0,15.0,15.0,14.997,14.998
Mon Jul  1 13:27:06 2024,15.002,15.0,15.0,15.0,15.002,15.005
Mon Jul  1 13:27:21 2024,14.998,15.0,14.998,15.0,14.998,14.996
Mon Jul  1 13:27:36 2024,14.997,15.0,15.001,15.0,14.998,15.005
Mon Jul  1 13:27:51 2024,14.998,15.0,15.002,15.0,15.002,14.995
Mon Jul  1 13:28:06 2024,15.0,14.999,15.0,15.0,14.998,15.004
Mon Jul  1 13:28:20 2024,15.0,15.002,14.997,15.0,15.0,14.995
Mon Jul  1 13:28:35 2024,15.002,15.001,14.999,14.999,15.002,15.003
Mon Jul  1 13:28:50 2024,15.002,15.0,15.0,15.001,15.0,14.995
Mon Jul  1 13:29:05 2024,15.003,14.999,14.999,15.0,15.001,15.002
Mon Jul  1 13:29:20 2024,15.002,15.003,15.0,15.0,15.002,14.995
Mon Jul  1 13:29:35 2024,15.0,15.002,15.002,14.999,14.999,15.0
Mon Jul  1 13:29:50 2024,15.003,14.998,15.001,15.0,15.001,14.995
Mon Jul  1 13:30:05 2024,14.998,15.002,15.004,14.999,15.0,15.002
Mon Jul  1 13:30:19 2024,15.002,14.998,15.001,15.0,15.002,14.995
Mon Jul  1 13:30:34 2024,15.002,15.003,15.0,15.0,14.999,15.004
Mon Jul  1 13:30:49 2024,15.002,14.999,15.0,15.0,14.999,14.999
Mon Jul  1 13:31:04 2024,14.998,15.002,15.001,15.0,15.001,15.004
Mon Jul  1 13:31:19 2024,14.998,14.999,14.999,15.001,14.999,14.998
Mon Jul  1 13:31:34 2024,15.002,14.999,14.999,15.0,15.001,15.001
Mon Jul  1 13:31:49 2024,15.002,15.0,14.999,15.0,15.001,15.0
Mon Jul  1 13:32:04 2024,14.998,15.0,14.999,15.0,14.998,15.0
Mon Jul  1 13:32:19 2024,15.003,15.0,15.0,15.0,14.998,15.001
Mon Jul  1 13:32:34 2024,15.002,15.0,14.999,15.001,15.002,15.0
Mon Jul  1 13:32:48 2024,15.0,15.0,15.0,15.0,15.001,15.004
Mon Jul  1 13:33:03 2024,14.998,14.999,15.001,15.0,14.998,14.999
Mon Jul  1 13:33:18 2024,14.998,14.999,15.0,15.003,15.002,15.005
Mon Jul  1 13:33:33 2024,15.0,15.002,15.0,14.999,15.0,14.998
Mon Jul  1 13:33:48 2024,15.002,15.0,14.998,15.001,14.999,15.004
Mon Jul  1 13:34:03 2024,14.998,15.0,15.0,14.998,14.998,14.998
Mon Jul  1 13:34:18 2024,15.0,14.998,15.0,14.999,14.998,15.002
Mon Jul  1 13:34:33 2024,14.997,14.999,14.999,14.998,15.001,14.998
Mon Jul  1 13:34:48 2024,14.998,15.002,15.0,14.998,14.996,15.005
Mon Jul  1 13:35:10 2024,14.981,14.985,14.984,14.988,14.991,14.993
Mon Jul  1 13:36:35 2024,15.0,15.001,14.999,15.002,14.999,15.001
Mon Jul  1 13:36:54 2024,15.0,15.002,15.0,14.999,15.002,15.003
Mon Jul  1 13:37:13 2024,15.0,15.002,14.999,14.999,14.998,15.004
Mon Jul  1 13:37:32 2024,15.0,14.998,15.0,14.999,15.002,14.995
Mon Jul  1 13:37:51 2024,15.003,15.001,15.001,15.0,15.001,15.0
Mon Jul  1 13:38:10 2024,15.0,14.998,15.001,15.005,15.002,15.003
Mon Jul  1 13:38:29 2024,15.0,14.999,14.999,15.005,15.001,15.004
Mon Jul  1 13:38:48 2024,15.003,15.002,14.999,15.001,14.998,14.998
Mon Jul  1 13:39:07 2024,14.998,15.0,15.0,15.0,15.0,14.992
Mon Jul  1 13:39:26 2024,15.0,14.998,14.999,14.999,14.998,15.003
Mon Jul  1 13:39:45 2024,15.0,15.001,14.998,15.002,15.0,15.003
