Reaction Name,inficon_gc,GC Run ID,GC Time Stamp,iC4H10,O2,N2,N2O,H2,Furnace Temp,Reactor Temp,Ramp Rate,Number of Samples,Delay Time,Injection Offset,gc_stream,Bulk SP
24-054,inficon_gc,f56a3ade-bf85-4ee1-9d96-48f52dc8118e,1720046892.1318998,0.0,0,75.075,0,74.0925,53.042362213134766,-1.0,20.0,7,8,0,1,15
24-054,inficon_gc,b84a9a6d-9913-40ac-a4c8-a629f43be68e,1720047374.8993406,0.0,0,75.075,0,74.0925,213.98812866210938,-1.0,20.0,7,8,0,1,15
24-054,inficon_gc,25bcb893-f978-473d-939a-9299fc976728,1720047856.8035624,0.0,0,75.075,0,74.0925,374.6595153808594,-1.0,20.0,7,8,0,1,15
24-054,inficon_gc,fd5edb27-79a9-41c8-9b7d-7c21057582fc,1720048340.3077931,0.0,0,75.075,0,74.0925,535.8309326171875,-1.0,20.0,7,8,0,1,15
24-054,inficon_gc,e7b77dd4-e455-4c7c-9c27-990e188f608e,1720048823.1444774,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-054,inficon_gc,cf2a5e32-47dc-4176-81ea-02030bf2e85e,1720049305.1104524,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-054,inficon_gc,80947cf1-5f36-411e-93f6-a22212056bfb,1720049788.6143823,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-054,inficon_gc,a9be5651-d51e-4129-ba45-b230961ce068,1720052084.0823982,0.0,0,119.119,0,0.0,550.0,1.0,0.0,9,0,0,1,15
24-054,inficon_gc,25240d49-8699-45dd-b2f5-9562ccc44940,1720052415.5341852,0.0,0,119.119,0,0.0,554.3323974609375,1.0,0.0,9,0,0,1,15
24-054,inficon_gc,1a16cb2f-5802-43e6-a09f-2e7356db3e7b,1720052748.128483,0.0,0,119.119,0,0.0,554.3323974609375,1.0,0.0,9,0,0,1,15
24-054,inficon_gc,693214be-5e07-4a40-9520-6489265de920,1720053080.9548295,0.0,0,119.119,0,0.0,554.3323974609375,1.0,0.0,9,0,0,1,15
24-054,inficon_gc,ea2edd9e-5ff9-4d72-86fe-329263f8ae44,1720053412.847882,0.0,0,119.119,0,0.0,554.3323974609375,1.0,0.0,9,0,0,1,15
24-054,inficon_gc,e77930d4-a5ad-4e22-ae70-66afb03c37c9,1720053744.7422848,0.0,0,119.119,0,0.0,554.3323974609375,1.0,0.0,9,0,0,1,15
24-054,inficon_gc,a80eb40b-74b1-4f01-8f4f-584a9514f654,1720054078.8143592,0.0,0,119.119,0,0.0,554.3323974609375,1.0,0.0,9,0,0,1,15
24-054,inficon_gc,6a7f00ab-e6a5-4773-901f-6f4409acf3a4,1720054414.4545379,0.0,0,119.119,0,0.0,555.239013671875,1.0,0.0,9,0,0,1,15
24-054,inficon_gc,dc5f7cba-9812-4f40-aa6f-a487903c082e,1720054750.4551988,0.0,0,119.119,0,0.0,555.239013671875,1.0,0.0,9,0,0,1,15
24-054,inficon_gc,922476f6-8515-4d83-b467-e681bbf706d6,1720055320.6350741,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,2,0,3,1,15
24-054,inficon_gc,70da4d9b-eb41-4e86-8f54-74ebb9b79eea,1720055654.3054798,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,2,0,3,1,15
24-054,inficon_gc,43c5874b-112e-4b91-9947-f61848239b79,1720055985.8792481,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,2,15
24-054,inficon_gc,473a2769-e3a3-42a7-b8bd-10583b79f0cf,1720056325.1372235,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,3,15
24-054,inficon_gc,59964b1c-59f9-4fb5-a44c-c617bc317929,1720056663.5972738,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,4,15
24-054,inficon_gc,1da61261-3470-45b8-8baa-006b8b3fe079,1720057002.6055348,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,5,15
24-054,inficon_gc,dde4c47d-737f-49e4-9da5-8befd2818111,1720057342.3811097,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,6,15
24-054,inficon_gc,b5ebb95d-3ff5-470f-9fe1-b9c389ffd80f,1720057681.6576157,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,1,15
24-054,inficon_gc,e945dcd0-65a0-4ab6-8f5b-d6866adcf558,1720058019.2989688,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,2,15
24-054,inficon_gc,e0d85999-12f6-40e9-91ae-5ac9728d10bf,1720058357.1059725,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,3,15
24-054,inficon_gc,edaef085-3405-442b-aadd-37e4471cfb6d,1720058694.3965116,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,4,15
24-054,inficon_gc,d7d3b946-b7de-496d-a32b-c9ced4f192a7,1720059032.0146682,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,5,15
24-054,inficon_gc,d5c92419-a8cf-49cb-b21b-af163ba602ef,1720059369.7517724,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,6,15
24-054,inficon_gc,d097aaec-7ed2-4f70-81df-d95414ac8679,1720059707.420456,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,1,15
24-054,inficon_gc,c44cdc6c-5016-4e6f-8748-bf88e656c9f7,1720060044.9105105,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,2,15
24-054,inficon_gc,1f68d40d-96fd-4491-9dc4-f3e09ea88c8d,1720060382.4424186,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,3,15
24-054,inficon_gc,065e8622-5697-4a6f-972c-44340b959c84,1720060720.130141,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,4,15
24-054,inficon_gc,6dd0b2e5-d041-4da7-bbd0-b8013cab4d7b,1720061057.8778114,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,5,15
24-054,inficon_gc,e24b479d-8f84-42d6-89f3-b39744f8f328,1720061396.0025492,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,6,15
24-054,inficon_gc,90f104fb-a7f1-4699-9881-58267faeb4c4,1720061735.96943,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,1,15
24-054,inficon_gc,0622a882-59a8-475b-8dd8-c7ba658f8d5f,1720062073.7538927,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,2,15
24-054,inficon_gc,78e2215d-ebba-47e5-bafe-965297408cc8,1720062413.281563,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,3,15
24-054,inficon_gc,e9d45eaf-7ca2-45e4-8135-a79f748fb7b0,1720062750.858376,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,4,15
24-054,inficon_gc,180da1e5-e762-4fe9-9b48-08c398fb3289,1720063088.594607,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,5,15
24-054,inficon_gc,726ff5ff-07e3-41d1-ae75-9c0ffaf2f757,1720063426.2658267,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,6,15
24-054,inficon_gc,34f60417-5bf7-494c-98d5-88b00fceb3fd,1720063763.9146514,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,1,15
24-054,inficon_gc,ff2484a4-1f88-4fb8-ae39-4b2e9ee15f24,1720064101.3241253,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,2,15
24-054,inficon_gc,df0ca58a-48b9-406f-b61e-0af189ab4b39,1720064438.9519682,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,3,0,3,3,15
24-054,inficon_gc,8056c439-0a8c-4b8d-b0df-6ee4921b1942,1720064771.3252451,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,3,0,3,3,15
24-054,inficon_gc,207e58c9-9d31-4116-b03b-898cc3d96b3a,1720065102.8577316,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,3,0,3,3,15
24-054,inficon_gc,c8e65b99-0a69-44fd-931f-8b5da2f7a3d0,1720065442.6869838,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,4,15
24-054,inficon_gc,ae1d2d9d-e006-4ddd-880c-529585af7a46,1720065773.7566965,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,5,15
24-054,inficon_gc,0a307ae7-7d1f-43be-bf53-5c5e3c81d035,1720066111.5557706,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,6,15
24-054,inficon_gc,c8452485-bb12-415a-b0ad-9bdc61f2a108,1720066449.1633308,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,1,15
24-054,inficon_gc,281c263e-e598-4c4b-a6ae-d93c4e306f80,1720066786.593861,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,2,15
24-054,inficon_gc,a83f4be0-ca39-4e09-b745-135e2d87e526,1720067124.2515025,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,3,15
24-054,inficon_gc,365ca84d-8df6-43ca-983e-6ff673295694,1720067461.9995537,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,4,15
24-054,inficon_gc,0602c3cf-e6aa-4959-b1b2-760ed0c37000,1720067799.615329,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,5,15
24-054,inficon_gc,256c2aec-aa31-437a-bc26-91dea0714e4f,1720068137.3442597,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,6,15
24-054,inficon_gc,88b7201b-6f77-44a9-b304-2c319ea4da9a,1720068474.8151577,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,1,15
24-054,inficon_gc,1449c7f9-4d7e-450d-9777-c3cdbd6ffba1,1720068812.461357,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,2,15
24-054,inficon_gc,2647a11c-b2f9-4c51-b58e-e4d559f5508b,1720069149.95629,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,3,15
24-054,inficon_gc,28f715fb-68c2-48d6-a82b-043afa13c830,1720069487.5125902,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,4,15
24-054,inficon_gc,c8d26b17-88f6-49c5-b116-4ee7004dfa83,1720069825.251551,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,5,15
24-054,inficon_gc,377648f9-fc9c-47bd-b606-5542496be5ce,1720070163.1260307,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,6,15
24-054,inficon_gc,1f67fa9e-87cc-46a4-a31a-cae89a5aa899,1720070500.7258742,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,1,15
24-054,inficon_gc,dd812382-3c7f-4dd4-b7bc-cba14ac222b6,1720070838.5225906,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,2,15
24-054,inficon_gc,0d41a36b-554d-4925-b71b-1bcdeb20c58a,1720071176.2405696,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,3,15
24-054,inficon_gc,441a9478-931a-4a58-8720-29dc2758bed5,1720071513.93658,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,4,15
24-054,inficon_gc,217d59bc-496e-4cd9-ad94-a3c19e273dad,1720071851.533449,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,5,15
24-054,inficon_gc,e056bf7a-44d9-4bef-94e6-f49293f0fb6b,1720072189.5297701,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,6,15
24-054,inficon_gc,bf5ac635-3b5b-4e4d-bf2f-52664039d0ca,1720072527.1972282,57.2025,0,75.075,0,0.0,555.239013671875,-1.0,0.0,1,0,3,1,15
