Time,Reaction Name,iC4H10 SP,O2 SP,N2 SP,N2O SP,H2 SP,Furnace Temp SP,Reactor Temp SP,Ramp Rate SP,Number of Samples SP,Delay Time SP,Injection Offset SP,gc_stream SP,Bulk SP SP,iC4H10 PV,O2 PV,N2 PV,N2O PV,H2 PV,Furnace Temp PV,Reactor Temp PV,Ramp Rate PV,Number of Samples PV,Delay Time PV,Injection Offset PV,gc_stream PV,Bulk SP PV
Wed Jul  3 17:41:40 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.06375,0.0,73.69500000000001,52.409332275390625,25.189056396484375,0.0,0,0,0,1,14.936333333333332
Wed Jul  3 17:41:48 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.01374999999999,52.40747833251953,25.117340087890625,0.0,0,0,0,1,14.936333333333332
Wed Jul  3 17:41:55 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.04375,52.41857147216797,25.004608154296875,0.0,0,0,0,1,14.988166666666666
Wed Jul  3 17:42:02 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.0625,52.407508850097656,25.23004150390625,0.0,0,0,0,1,14.988166666666666
Wed Jul  3 17:42:10 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.05874999999999,52.406986236572266,25.197845458984375,0.0,0,0,0,1,14.995333333333333
Wed Jul  3 17:42:17 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.0775,52.40728759765625,25.1827392578125,0.0,0,0,0,1,14.995333333333333
Wed Jul  3 17:42:25 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.06375,0.0,74.10000000000001,52.411231994628906,25.1544189453125,0.0,0,0,0,1,14.998999999999997
Wed Jul  3 17:42:32 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.12625,52.408199310302734,25.110504150390625,0.0,0,0,0,1,14.998999999999997
Wed Jul  3 17:42:39 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.1525,52.40237808227539,25.06268310546875,0.0,0,0,0,1,15.001833333333332
Wed Jul  3 17:42:47 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.16749999999999,52.407711029052734,24.985076904296875,0.0,0,0,0,1,15.001833333333332
Wed Jul  3 17:42:54 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.14125,52.404624938964844,25.07440185546875,0.0,0,0,0,1,14.9995
Wed Jul  3 17:43:02 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.10374999999999,52.39521026611328,24.976806640625,0.0,0,0,0,1,14.9995
Wed Jul  3 17:43:09 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.10374999999999,52.40105438232422,25.07635498046875,0.0,0,0,0,1,14.997333333333332
Wed Jul  3 17:43:17 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.11125000000001,52.40507125854492,25.013397216796875,0.0,0,0,0,1,14.997333333333332
Wed Jul  3 17:43:24 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.09625,52.4050407409668,25.046112060546875,0.0,0,0,0,1,14.998500000000002
Wed Jul  3 17:43:31 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.08500000000001,52.40742492675781,25.07000732421875,0.0,0,0,0,1,14.998500000000002
Wed Jul  3 17:43:39 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.0775,52.41162872314453,25.068084716796875,0.0,0,0,0,1,15.000666666666666
Wed Jul  3 17:43:46 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.08624999999999,0.0,74.08875,52.401588439941406,25.06512451171875,0.0,0,0,0,1,15.000666666666666
Wed Jul  3 17:43:53 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08500000000001,52.40195083618164,24.924560546875,0.0,0,0,0,1,15.0005
Wed Jul  3 17:44:01 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0825,0.0,74.08500000000001,52.39558029174805,25.06756591796875,0.0,0,0,0,1,15.0005
Wed Jul  3 17:44:08 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.07375,52.398582458496094,25.07830810546875,0.0,0,0,0,1,15.000499999999997
Wed Jul  3 17:44:16 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.06375,0.0,74.0925,52.400352478027344,25.102203369140625,0.0,0,0,0,1,15.000499999999997
Wed Jul  3 17:44:23 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08875,52.39669418334961,25.221771240234375,0.0,0,0,0,1,15.0
Wed Jul  3 17:44:31 2024,24-054,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.06375,0.0,74.09625,52.40008544921875,25.037322998046875,0.0,0,0,0,1,15.0
