Time,Reaction Name,iC4H10 SP,O2 SP,N2 SP,N2O SP,H2 SP,Furnace Temp SP,Reactor Temp SP,Ramp Rate SP,Number of Samples SP,Delay Time SP,Injection Offset SP,gc_stream SP,Bulk SP SP,iC4H10 PV,O2 PV,N2 PV,N2O PV,H2 PV,Furnace Temp PV,Reactor Temp PV,Ramp Rate PV,Number of Samples PV,Delay Time PV,Injection Offset PV,gc_stream PV,Bulk SP PV
Tue Jul 30 12:54:20 2024,24-061,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.05625,0.0,73.79625,51.35084533691406,24.341705322265625,0.0,0,0,0,1,14.966833333333334
Tue Jul 30 12:54:28 2024,24-061,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.03999999999999,51.34961700439453,24.287506103515625,0.0,0,0,0,1,14.966833333333334
Tue Jul 30 12:54:35 2024,24-061,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.0625,51.35205841064453,24.4095458984375,0.0,0,0,0,1,14.984
Tue Jul 30 12:54:43 2024,24-061,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.0775,51.349647521972656,24.366546630859375,0.0,0,0,0,1,14.984
Tue Jul 30 12:54:50 2024,24-061,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08500000000001,51.34663391113281,24.3880615234375,0.0,0,0,0,1,14.9985
Tue Jul 30 12:54:57 2024,24-061,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.10000000000001,51.34972381591797,24.4031982421875,0.0,0,0,0,1,14.9985
Tue Jul 30 12:55:05 2024,24-061,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0825,0.0,74.13374999999999,51.34782409667969,24.3006591796875,0.0,0,0,0,1,15.001166666666668
Tue Jul 30 12:55:12 2024,24-061,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.16,51.35016632080078,24.326080322265625,0.0,0,0,0,1,15.001166666666668
Tue Jul 30 12:55:19 2024,24-061,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.15625,51.34512710571289,24.334381103515625,0.0,0,0,0,1,14.958166666666665
Tue Jul 30 12:55:27 2024,24-061,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.145,51.350929260253906,24.31683349609375,0.0,0,0,0,1,14.958166666666665
Tue Jul 30 12:55:34 2024,24-061,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.11875,51.35435485839844,24.3197021484375,0.0,0,0,0,1,14.999666666666668
Tue Jul 30 12:55:42 2024,24-061,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0825,0.0,74.08875,51.34619903564453,24.4071044921875,0.0,0,0,0,1,14.999666666666668
Tue Jul 30 12:55:49 2024,24-061,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.0925,51.34442138671875,24.402740478515625,0.0,0,0,0,1,14.996166666666667
Tue Jul 30 12:55:56 2024,24-061,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.10000000000001,51.34873580932617,24.402252197265625,0.0,0,0,0,1,14.996166666666667
Tue Jul 30 12:56:04 2024,24-061,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.0775,51.34244918823242,24.4764404296875,0.0,0,0,0,1,14.998
Tue Jul 30 12:56:11 2024,24-061,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.0775,51.35026550292969,24.691741943359375,0.0,0,0,0,1,14.998
Tue Jul 30 12:56:18 2024,24-061,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.08500000000001,51.346397399902344,24.84796142578125,0.0,0,0,0,1,14.998333333333335
Tue Jul 30 12:56:26 2024,24-061,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.08875,51.34241485595703,25.045623779296875,0.0,0,0,0,1,14.998333333333335
Tue Jul 30 12:56:33 2024,24-061,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.09625,51.349029541015625,25.225677490234375,0.0,0,0,0,1,14.9995
Tue Jul 30 12:56:41 2024,24-061,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08875,51.34837341308594,25.284210205078125,0.0,0,0,0,1,14.9995
Tue Jul 30 12:56:48 2024,24-061,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0825,0.0,74.07375,51.3506965637207,25.303741455078125,0.0,0,0,0,1,14.9995
