Time,Current SP,R1,R2,R3,R4,R5,R6
Mon Apr  8 16:24:38 2024,25.0,25.3773193359375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:24:45 2024,25.0,25.301727294921875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:24:53 2024,25.0,25.384185791015625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:25:00 2024,25.0,25.32952880859375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:25:08 2024,25.0,25.24462890625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:25:15 2024,25.0,25.229522705078125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:25:23 2024,25.0,25.259735107421875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:25:30 2024,25.0,25.23193359375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:25:37 2024,25.0,25.2548828125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:25:45 2024,25.0,25.213897705078125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:25:52 2024,25.0,25.225128173828125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:25:59 2024,25.0,25.16217041015625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:26:07 2024,25.0,25.181671142578125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:26:14 2024,25.0,25.151458740234375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:26:22 2024,25.0,25.184112548828125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:26:29 2024,25.0,25.123138427734375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:26:37 2024,25.0,25.16705322265625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:26:44 2024,25.0,25.121185302734375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:26:52 2024,25.0,25.18853759765625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:26:59 2024,25.0,25.012847900390625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:27:07 2024,25.0,25.119232177734375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:27:14 2024,25.0,25.0802001953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:27:22 2024,25.0,25.181671142578125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:27:29 2024,25.0,25.16851806640625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:27:37 2024,25.0,25.131927490234375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:27:44 2024,25.0,25.16412353515625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:27:52 2024,25.0,25.136322021484375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:27:59 2024,25.0,25.16656494140625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:28:07 2024,25.0,25.097259521484375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:28:14 2024,25.0,25.131927490234375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:28:22 2024,25.0,25.129486083984375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:28:29 2024,25.0,25.033843994140625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:28:37 2024,25.0,24.986480712890625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:28:44 2024,25.0,25.14312744140625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:28:52 2024,25.0,25.097747802734375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:28:59 2024,25.0,25.147552490234375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:29:07 2024,25.0,25.1016845703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:29:14 2024,25.0,25.0885009765625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:29:21 2024,25.0,25.136322021484375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:29:29 2024,25.0,25.032379150390625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:29:36 2024,25.0,25.195343017578125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:29:44 2024,25.0,25.136810302734375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:29:51 2024,25.0,25.181671142578125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:29:59 2024,25.0,25.17095947265625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:30:06 2024,25.0,25.203643798828125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:30:14 2024,25.0,25.151947021484375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:30:21 2024,25.0,25.234405517578125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:30:28 2024,25.0,25.24267578125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:30:36 2024,25.0,25.260223388671875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Mon Apr  8 16:30:43 2024,25.0,25.205596923828125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
