Reaction Name,inficon_gc,GC Run ID,GC Time Stamp,iC4H10,O2,N2,N2O,H2,Furnace Temp,Reactor Temp,Ramp Rate,Number of Samples,Delay Time,Injection Offset,gc_stream,Bulk SP
24-025,inficon_gc,7a182540-356e-4289-b6d5-2a914da8f2c1,1712613363.7570846,0.0,0,75.075,0,74.0925,52.92744445800781,-1.0,20.0,7,8,0,1,15
24-025,inficon_gc,f513d0a9-dbe2-4bda-bd08-a454f0fe548a,1712613850.1910906,0.0,0,75.075,0,74.0925,215.0859375,-1.0,20.0,7,8,0,1,15
24-025,inficon_gc,3beadcff-0896-4b36-9dd5-be1d8060de29,1712614336.9153948,0.0,0,75.075,0,74.0925,377.35400390625,-1.0,20.0,7,8,0,1,15
24-025,inficon_gc,ac89a47e-76c3-4ff3-8c53-264dd25bd775,1712614824.9050808,0.0,0,75.075,0,74.0925,540.1568603515625,-1.0,20.0,7,8,0,1,15
24-025,inficon_gc,c52e8b9d-902c-4a0f-abec-b7d11f4fec16,1712615310.3574865,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-025,inficon_gc,8e3b0921-6d47-4e66-ac7c-94a8c85ceab4,1712615796.054582,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-025,inficon_gc,edc3a9a5-f027-4999-bb3f-b872e8f36a5d,1712616281.3578641,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-025,inficon_gc,ae484191-3fab-44a5-acf6-eaf576cc1cf9,1712618546.241231,0.0,0,119.119,0,0.0,550.0,1.0,0.0,9,0,0,1,15
24-025,inficon_gc,c3ef3448-90a0-4aeb-95b8-d1db4758969d,1712618882.8773358,0.0,0,119.119,0,0.0,555.759765625,1.0,0.0,9,0,0,1,15
24-025,inficon_gc,c92220ae-2155-4c55-bdcf-f9512f4e1895,1712619225.825264,0.0,0,119.119,0,0.0,555.759765625,1.0,0.0,9,0,0,1,15
24-025,inficon_gc,c5d061e1-02a3-4ebb-9c2b-2a274427b8c4,1712619569.724124,0.0,0,119.119,0,0.0,555.759765625,1.0,0.0,9,0,0,1,15
24-025,inficon_gc,8aefce31-076c-4c34-896d-bf6e919e124a,1712619912.3256104,0.0,0,119.119,0,0.0,555.759765625,1.0,0.0,9,0,0,1,15
