Time,1,2,3,4,5,6
Tue Jun 25 14:55:45 2024,15.878,14.632,14.966,14.98,14.976,14.556
Tue Jun 25 14:55:59 2024,15.075,14.965,14.998,15.019,15.001,14.998
Tue Jun 25 14:56:14 2024,14.988,15.036,14.999,14.997,14.999,15.002
Tue Jun 25 14:56:29 2024,14.991,15.354,15.002,15.005,15.002,15.005
Tue Jun 25 14:56:44 2024,14.997,15.01,14.998,14.998,14.998,15.014
Tue Jun 25 14:56:59 2024,14.997,14.997,14.998,14.998,14.999,14.999
Tue Jun 25 14:57:14 2024,14.991,15.001,14.999,14.995,15.001,14.996
Tue Jun 25 14:57:28 2024,14.998,14.998,15.0,15.0,15.001,14.998
Tue Jun 25 14:57:43 2024,14.995,14.999,15.0,15.0,15.002,15.002
Tue Jun 25 14:57:58 2024,14.997,14.998,14.998,14.999,15.001,14.999
Tue Jun 25 14:58:13 2024,14.991,14.999,14.999,14.997,15.0,14.997
Tue Jun 25 14:58:28 2024,14.997,14.999,15.0,15.002,14.999,14.994
Tue Jun 25 14:58:43 2024,15.0,15.0,15.0,15.0,15.001,15.0
Tue Jun 25 14:58:57 2024,15.0,15.004,14.997,15.0,15.001,14.996
Tue Jun 25 14:59:12 2024,15.0,15.0,15.002,15.0,15.0,14.999
Tue Jun 25 14:59:27 2024,14.998,15.0,14.999,15.0,15.001,15.0
Tue Jun 25 14:59:42 2024,14.997,15.0,15.002,14.999,14.997,14.997
Tue Jun 25 14:59:57 2024,15.002,15.0,14.998,15.0,15.0,14.998
Tue Jun 25 15:00:11 2024,14.998,15.002,15.001,15.0,15.0,15.0
Tue Jun 25 15:00:26 2024,14.997,15.0,15.001,15.001,14.999,15.0
Tue Jun 25 15:00:41 2024,14.997,15.002,15.002,15.0,14.996,15.002
Tue Jun 25 15:00:57 2024,14.998,15.0,14.995,15.0,15.001,15.0
Tue Jun 25 15:02:21 2024,15.003,14.999,15.001,14.999,15.002,15.005
Tue Jun 25 15:02:41 2024,15.0,15.0,15.0,15.001,15.001,15.002
Tue Jun 25 15:03:00 2024,14.998,15.003,14.999,15.0,15.001,14.995
Tue Jun 25 15:03:19 2024,15.0,15.0,15.0,14.999,15.003,15.005
Tue Jun 25 15:03:37 2024,15.002,15.002,15.001,14.998,14.999,15.003
Tue Jun 25 15:03:56 2024,15.0,15.0,15.0,15.0,15.0,14.993
Tue Jun 25 15:04:15 2024,15.0,15.0,14.999,14.999,14.999,15.005
Tue Jun 25 15:04:34 2024,15.002,15.002,15.001,15.001,14.999,14.994
Tue Jun 25 15:04:53 2024,15.0,15.001,15.001,14.998,14.998,15.001
Tue Jun 25 15:05:12 2024,15.0,15.0,14.999,15.001,14.999,14.998
Tue Jun 25 15:05:31 2024,15.0,15.0,15.001,14.997,15.0,15.002
Tue Jun 25 15:05:50 2024,15.002,15.002,14.999,15.0,15.002,15.002
Tue Jun 25 15:06:09 2024,14.998,14.999,14.998,14.999,14.999,15.002
Tue Jun 25 15:06:29 2024,15.0,14.999,14.999,15.0,15.0,14.998
Tue Jun 25 15:06:47 2024,15.0,15.0,15.0,14.998,14.999,15.001
Tue Jun 25 15:07:06 2024,15.0,15.001,15.002,15.0,15.0,15.002
Tue Jun 25 15:07:25 2024,15.0,15.0,15.001,14.999,14.998,14.997
Tue Jun 25 15:07:44 2024,15.002,14.998,15.007,15.001,15.0,14.998
Tue Jun 25 15:08:03 2024,14.998,15.002,14.999,15.001,14.998,15.002
Tue Jun 25 15:08:22 2024,14.998,15.0,14.998,15.001,15.001,14.998
Tue Jun 25 15:08:41 2024,15.0,15.003,15.0,15.001,15.0,15.001
Tue Jun 25 15:09:00 2024,14.998,15.0,15.001,14.999,15.001,15.002
Tue Jun 25 15:10:24 2024,15.003,14.999,14.999,15.001,15.0,15.001
Tue Jun 25 15:10:43 2024,15.0,15.002,15.0,14.999,15.002,15.002
Tue Jun 25 15:11:02 2024,15.0,15.0,14.998,15.0,15.0,14.999
Tue Jun 25 15:11:21 2024,15.002,15.002,15.0,15.002,15.002,15.001
Tue Jun 25 15:11:40 2024,15.0,14.998,15.001,14.999,15.0,14.998
Tue Jun 25 15:11:59 2024,15.002,15.0,15.001,15.002,14.998,14.999
Tue Jun 25 15:12:18 2024,14.994,14.999,14.999,14.998,15.0,15.002
Tue Jun 25 15:12:37 2024,15.0,15.0,15.0,14.999,15.0,14.998
Tue Jun 25 15:12:56 2024,15.002,15.0,15.0,14.998,14.998,14.999
Tue Jun 25 15:13:15 2024,15.0,14.999,15.0,14.999,15.003,14.998
Tue Jun 25 15:13:34 2024,15.0,15.0,15.0,15.0,15.0,15.001
Tue Jun 25 15:13:53 2024,15.0,14.999,15.0,15.0,15.0,15.0
Tue Jun 25 15:14:12 2024,15.0,14.999,15.001,15.001,14.998,14.998
Tue Jun 25 15:14:31 2024,15.0,15.001,15.002,15.0,15.0,14.997
Tue Jun 25 15:14:49 2024,15.0,15.0,14.998,14.998,14.999,14.999
Tue Jun 25 15:15:08 2024,15.0,15.001,15.003,15.0,15.0,14.998
Tue Jun 25 15:15:27 2024,14.998,15.0,15.0,15.0,14.999,15.002
Tue Jun 25 15:15:46 2024,15.0,15.0,15.0,15.002,15.001,15.0
Tue Jun 25 15:16:05 2024,14.998,14.999,14.998,15.0,15.0,15.002
Tue Jun 25 15:16:24 2024,14.998,15.001,15.002,15.0,14.999,14.998
Tue Jun 25 15:16:43 2024,14.998,15.0,15.0,15.002,15.0,15.0
Tue Jun 25 15:17:02 2024,15.0,15.0,14.999,15.001,15.0,15.0
Tue Jun 25 15:18:26 2024,14.998,14.998,14.998,15.0,15.0,14.998
Tue Jun 25 15:18:45 2024,14.998,15.0,14.999,14.999,15.0,14.999
Tue Jun 25 15:19:04 2024,15.002,15.0,15.0,15.0,15.002,14.997
