Time,Reaction Name,iC4H10 SP,O2 SP,N2 SP,N2O SP,H2 SP,Furnace Temp SP,Reactor Temp SP,Ramp Rate SP,Number of Samples SP,Delay Time SP,Injection Offset SP,gc_stream SP,Bulk SP SP,iC4H10 PV,O2 PV,N2 PV,N2O PV,H2 PV,Furnace Temp PV,Reactor Temp PV,Ramp Rate PV,Number of Samples PV,Delay Time PV,Injection Offset PV,gc_stream PV,Bulk SP PV
Tue Jun 25 14:55:42 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0525,0.0,73.66875,52.3209228515625,25.085723876953125,0.0,0,0,0,1,14.998
Tue Jun 25 14:55:50 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0825,0.0,74.02125000000001,52.317840576171875,25.072540283203125,0.0,0,0,0,1,14.998
Tue Jun 25 14:55:57 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.05125,52.3181037902832,25.03350830078125,0.0,0,0,0,1,15.009333333333332
Tue Jun 25 14:56:05 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.07,52.316490173339844,25.115966796875,0.0,0,0,0,1,15.009333333333332
Tue Jun 25 14:56:12 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.09625,52.31779098510742,25.124755859375,0.0,0,0,0,1,15.0035
Tue Jun 25 14:56:20 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.12249999999999,52.315589904785156,25.03155517578125,0.0,0,0,0,1,15.0035
Tue Jun 25 14:56:27 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.14125,52.318397521972656,25.163787841796875,0.0,0,0,0,1,15.059833333333332
Tue Jun 25 14:56:35 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.14125,52.31073760986328,24.98321533203125,0.0,0,0,0,1,15.059833333333332
Tue Jun 25 14:56:42 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.12249999999999,52.31636428833008,25.045684814453125,0.0,0,0,0,1,15.002499999999998
Tue Jun 25 14:56:50 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.10374999999999,52.31910705566406,25.089599609375,0.0,0,0,0,1,15.002499999999998
Tue Jun 25 14:56:57 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08500000000001,52.318687438964844,25.122283935546875,0.0,0,0,0,1,14.997999999999998
Tue Jun 25 14:57:04 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.08875,52.316810607910156,25.163787841796875,0.0,0,0,0,1,14.997999999999998
Tue Jun 25 14:57:11 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.10000000000001,52.319854736328125,25.01593017578125,0.0,0,0,0,1,14.997166666666665
Tue Jun 25 14:57:19 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08500000000001,52.314109802246094,25.01397705078125,0.0,0,0,0,1,14.997166666666665
Tue Jun 25 14:57:26 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08875,52.31501770019531,25.076934814453125,0.0,0,0,0,1,14.999166666666667
Tue Jun 25 14:57:34 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.0775,52.31302261352539,25.00958251953125,0.0,0,0,0,1,14.999166666666667
Tue Jun 25 14:57:41 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.06375,0.0,74.08500000000001,52.32012176513672,25.22869873046875,0.0,0,0,0,1,14.999666666666664
Tue Jun 25 14:57:49 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08500000000001,52.31475830078125,25.139892578125,0.0,0,0,0,1,14.999666666666664
Tue Jun 25 14:57:56 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.0775,52.315147399902344,24.99884033203125,0.0,0,0,0,1,14.998666666666665
Tue Jun 25 14:58:04 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.08500000000001,52.317588806152344,25.114013671875,0.0,0,0,0,1,14.998666666666665
Tue Jun 25 14:58:11 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0825,0.0,74.08125,52.31343078613281,25.115966796875,0.0,0,0,0,1,14.997166666666667
Tue Jun 25 14:58:18 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.08500000000001,52.31598663330078,25.18280029296875,0.0,0,0,0,1,14.997166666666667
Tue Jun 25 14:58:26 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08500000000001,52.31829071044922,25.028594970703125,0.0,0,0,0,1,14.9985
Tue Jun 25 14:58:33 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.09625,52.31780242919922,25.093505859375,0.0,0,0,0,1,14.9985
Tue Jun 25 14:58:40 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08875,52.31698226928711,25.19989013671875,0.0,0,0,0,1,15.000166666666667
Tue Jun 25 14:58:48 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.0925,52.31763458251953,25.02911376953125,0.0,0,0,0,1,15.000166666666667
Tue Jun 25 14:58:55 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08125,52.31940460205078,25.102783203125,0.0,0,0,0,1,14.999666666666664
Tue Jun 25 14:59:03 2024,24-052,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08875,52.32136535644531,25.161346435546875,0.0,0,0,0,1,14.999666666666664
