Reaction Name,inficon_gc,GC Run ID,GC Time Stamp,iC4H10,O2,N2,N2O,H2,Furnace Temp,Reactor Temp,Ramp Rate,Number of Samples,Delay Time,Injection Offset,gc_stream,Bulk SP
24-052,inficon_gc,fadf508a-889e-46c5-985f-67490fd04050,1719345734.846678,0.0,0,75.075,0,74.0925,53.072410583496094,-1.0,20.0,7,8,0,1,15
24-052,inficon_gc,1700e05c-36a8-4dd7-9e78-cd98897d2316,1719346217.7735186,0.0,0,75.075,0,74.0925,214.08795166015625,-1.0,20.0,7,8,0,1,15
24-052,inficon_gc,c4b622f7-89c0-428b-8794-f3d8e0fa345d,1719346699.6973684,0.0,0,75.075,0,74.0925,374.705810546875,-1.0,20.0,7,8,0,1,15
24-052,inficon_gc,ee7eea84-1d86-4839-a35a-5bdc7ada1066,1719347184.2404504,0.0,0,75.075,0,74.0925,536.2335815429688,-1.0,20.0,7,8,0,1,15
24-052,inficon_gc,f2b928be-d098-4496-aae8-92279f203e9e,1719347666.377508,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-052,inficon_gc,f1c89a59-c582-42cc-b2ad-3970fd567302,1719348149.8225224,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-052,inficon_gc,82fab778-f4a7-4532-9b67-a84bace69bd0,1719348635.203256,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-052,inficon_gc,b7c55a6f-7283-4875-a9da-dafcdff032a0,1719350917.644693,0.0,0,119.119,0,0.0,550.0,1.0,0.0,9,0,0,1,15
24-052,inficon_gc,e6a342e6-a9f2-46d5-b61c-ddba3c7c1634,1719351250.3306832,0.0,0,119.119,0,0.0,554.0681762695312,1.0,0.0,9,0,0,1,15
24-052,inficon_gc,b00f69e2-df5d-423f-aede-0c099d405716,1719351582.8856802,0.0,0,119.119,0,0.0,554.0681762695312,1.0,0.0,9,0,0,1,15
