Time,Reaction Name,iC4H10 SP,O2 SP,N2 SP,N2O SP,H2 SP,Furnace Temp SP,Reactor Temp SP,Ramp Rate SP,Number of Samples SP,Delay Time SP,Injection Offset SP,gc_stream SP,Bulk SP SP,iC4H10 PV,O2 PV,N2 PV,N2O PV,H2 PV,Furnace Temp PV,Reactor Temp PV,Ramp Rate PV,Number of Samples PV,Delay Time PV,Injection Offset PV,gc_stream PV,Bulk SP PV
Fri Feb 16 11:35:38 2024,24-009,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,73.66125,48.31617736816406,20.29443359375,0.0,0,0,0,1,14.657333333333334
Fri Feb 16 11:35:46 2024,24-009,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.0325,48.31646728515625,20.310333251953125,0.0,0,0,0,1,14.657333333333334
Fri Feb 16 11:35:53 2024,24-009,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.0625,48.311256408691406,20.269134521484375,0.0,0,0,0,1,15.114333333333335
Fri Feb 16 11:36:00 2024,24-009,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08125,48.31774139404297,20.253204345703125,0.0,0,0,0,1,15.114333333333335
Fri Feb 16 11:36:08 2024,24-009,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.12249999999999,48.313926696777344,20.3299560546875,0.0,0,0,0,1,14.987499999999999
Fri Feb 16 11:36:15 2024,24-009,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.17125,48.3123779296875,20.39990234375,0.0,0,0,0,1,14.987499999999999
Fri Feb 16 11:36:22 2024,24-009,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.17125,48.3144645690918,20.367462158203125,0.0,0,0,0,1,14.9945
Fri Feb 16 11:36:30 2024,24-009,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.14125,48.32129669189453,20.2147216796875,0.0,0,0,0,1,14.9945
Fri Feb 16 11:36:37 2024,24-009,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.11125000000001,48.31450653076172,20.4090576171875,0.0,0,0,0,1,14.983166666666667
Fri Feb 16 11:36:45 2024,24-009,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.10000000000001,48.31184387207031,20.410736083984375,0.0,0,0,0,1,14.983166666666667
Fri Feb 16 11:36:52 2024,24-009,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.08624999999999,0.0,74.08500000000001,48.31206512451172,20.626678466796875,0.0,0,0,0,1,14.978000000000002
Fri Feb 16 11:37:00 2024,24-009,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08500000000001,48.32000732421875,20.7918701171875,0.0,0,0,0,1,14.978000000000002
