Reaction Name,inficon_gc,GC Run ID,GC Time Stamp,iC4H10,O2,N2,N2O,H2,Furnace Temp,Reactor Temp,Ramp Rate,Number of Samples,Delay Time,Injection Offset,gc_stream,Bulk SP
24-015,inficon_gc,750f9ff7-b663-4c9c-a676-1965266b4e5a,1710436248.2187917,0.0,0,75.075,0,74.0925,52.9938850402832,-1.0,20.0,7,8,0,1,15
24-015,inficon_gc,ced71f4f-c867-48ad-82a2-90eb055af452,1710436732.0064847,0.0,0,75.075,0,74.0925,214.370849609375,-1.0,20.0,7,8,0,1,15
24-015,inficon_gc,8619a0ef-7d63-48fe-a40b-615f72a8a806,1710437214.784543,0.0,0,75.075,0,74.0925,375.33685302734375,-1.0,20.0,7,8,0,1,15
24-015,inficon_gc,59ca7b0a-d93b-4959-9883-3847328da689,1710437696.9123502,0.0,0,75.075,0,74.0925,536.0394287109375,-1.0,20.0,7,8,0,1,15
24-015,inficon_gc,1c92dc8a-60ce-4e7d-9885-8a06109d03a3,1710438180.5304627,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-015,inficon_gc,770aa522-f79a-4a13-8c64-766b81eedd31,1710438664.9318924,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-015,inficon_gc,34c356f4-afeb-4944-a797-e26a4c2b0929,1710439148.6973176,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-015,inficon_gc,29494db9-28d3-473c-8712-b2e77e4bd964,1710441429.9287028,0.0,0,119.119,0,0.0,550.0,1.0,0.0,9,0,0,1,15
24-015,inficon_gc,b8814505-dce3-4fcf-af4b-ecdc4da073b6,1710441771.96997,0.0,0,119.119,0,0.0,555.40283203125,1.0,0.0,9,0,0,1,15
24-015,inficon_gc,9c15497b-7a36-482f-b601-ce0f6969797d,1710442113.272987,0.0,0,119.119,0,0.0,555.40283203125,1.0,0.0,9,0,0,1,15
24-015,inficon_gc,80e12fde-fc2d-45d9-9f34-4ff8ed48320e,1710442454.754981,0.0,0,119.119,0,0.0,555.40283203125,1.0,0.0,9,0,0,1,15
24-015,inficon_gc,9f869848-8f03-4ef4-8529-1a8a797deb40,1710442796.5746176,0.0,0,119.119,0,0.0,555.40283203125,1.0,0.0,9,0,0,1,15
24-015,inficon_gc,46d2d0c6-591f-483e-8b1c-7777493c786d,1710443129.1818717,0.0,0,119.119,0,0.0,555.40283203125,1.0,0.0,9,0,0,1,15
24-015,inficon_gc,881e8592-ce0c-4a6f-b2ce-5030fba6c6a0,1710443462.0213957,0.0,0,119.119,0,0.0,555.40283203125,1.0,0.0,9,0,0,1,15
24-015,inficon_gc,d0e33108-cb8d-47af-8de6-cd311cfa95ad,1710443803.7610781,0.0,0,119.119,0,0.0,555.40283203125,1.0,0.0,9,0,0,1,15
