Time,Reaction Name,iC4H10 SP,O2 SP,N2 SP,N2O SP,H2 SP,Furnace Temp SP,Reactor Temp SP,Ramp Rate SP,Number of Samples SP,Delay Time SP,Injection Offset SP,gc_stream SP,Bulk SP SP,iC4H10 PV,O2 PV,N2 PV,N2O PV,H2 PV,Furnace Temp PV,Reactor Temp PV,Ramp Rate PV,Number of Samples PV,Delay Time PV,Injection Offset PV,gc_stream PV,Bulk SP PV
Wed Jun 19 09:32:18 2024,24-049,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.05625,0.0,73.7325,51.22501754760742,24.222930908203125,0.0,0,0,0,1,15.026166666666667
Wed Jun 19 09:32:26 2024,24-049,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.01374999999999,51.230308532714844,24.129180908203125,0.0,0,0,0,1,15.026166666666667
Wed Jun 19 09:32:33 2024,24-049,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.055,51.229400634765625,24.148223876953125,0.0,0,0,0,1,15.001166666666668
Wed Jun 19 09:32:41 2024,24-049,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.05874999999999,51.22511291503906,24.19171142578125,0.0,0,0,0,1,15.001166666666668
Wed Jun 19 09:32:48 2024,24-049,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.06625000000001,51.226959228515625,24.21807861328125,0.0,0,0,0,1,14.998666666666667
Wed Jun 19 09:32:56 2024,24-049,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.07,51.22325134277344,24.21807861328125,0.0,0,0,0,1,14.998666666666667
Wed Jun 19 09:33:03 2024,24-049,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.06625000000001,51.229000091552734,24.25762939453125,0.0,0,0,0,1,14.999833333333335
Wed Jun 19 09:33:10 2024,24-049,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.08875,51.222145080566406,24.177032470703125,0.0,0,0,0,1,14.999833333333335
Wed Jun 19 09:33:18 2024,24-049,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08125,51.222896575927734,24.23321533203125,0.0,0,0,0,1,14.9995
Wed Jun 19 09:33:25 2024,24-049,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.0925,51.224365234375,24.081329345703125,0.0,0,0,0,1,14.9995
Wed Jun 19 09:33:32 2024,24-049,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.0775,51.22605895996094,24.166290283203125,0.0,0,0,0,1,15.000333333333332
Wed Jun 19 09:33:40 2024,24-049,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0675,0.0,74.08125,51.22362518310547,24.29229736328125,0.0,0,0,0,1,15.000333333333332
Wed Jun 19 09:33:47 2024,24-049,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.0825,0.0,74.08500000000001,51.224029541015625,24.233673095703125,0.0,0,0,0,1,15.0
Wed Jun 19 09:33:55 2024,24-049,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.08125,51.22029113769531,24.28790283203125,0.0,0,0,0,1,15.0
Wed Jun 19 09:34:02 2024,24-049,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.0925,51.221981048583984,24.159454345703125,0.0,0,0,0,1,14.999833333333335
Wed Jun 19 09:34:10 2024,24-049,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08125,51.227230072021484,24.084747314453125,0.0,0,0,0,1,14.999833333333335
Wed Jun 19 09:34:17 2024,24-049,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.075,0.0,74.08125,51.226165771484375,24.128692626953125,0.0,0,0,0,1,15.000833333333333
Wed Jun 19 09:34:25 2024,24-049,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08125,51.22659683227539,24.30499267578125,0.0,0,0,0,1,15.000833333333333
Wed Jun 19 09:34:32 2024,24-049,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07124999999999,0.0,74.08500000000001,51.22585678100586,24.30743408203125,0.0,0,0,0,1,15.000666666666666
Wed Jun 19 09:34:39 2024,24-049,0.0,0,75.075,0,74.0925,25.0,-1.0,0.0,0,0,0,1,15,0.0,0.0,75.07875,0.0,74.08500000000001,51.21989059448242,24.289398193359375,0.0,0,0,0,1,15.000666666666666
