Reaction Name,inficon_gc,GC Run ID,GC Time Stamp,iC4H10,O2,N2,N2O,H2,Furnace Temp,Reactor Temp,Ramp Rate,Number of Samples,Delay Time,Injection Offset,gc_stream,Bulk SP
24-049,inficon_gc,1b1b6d23-ad1b-41a2-b882-e5385c35f04e,1718810333.3637938,0.0,0,75.075,0,74.0925,53.02081298828125,-1.0,20.0,7,8,0,1,15
24-049,inficon_gc,e6e5e1c2-6081-4768-9b52-3a9a23f5ddc4,1718810818.536318,0.0,0,75.075,0,74.0925,214.7122039794922,-1.0,20.0,7,8,0,1,15
24-049,inficon_gc,b95e8803-47ca-4663-a09c-9a5dae19ca41,1718811306.4066126,0.0,0,75.075,0,74.0925,377.476318359375,-1.0,20.0,7,8,0,1,15
24-049,inficon_gc,0d539335-66ad-46ac-902e-d236a28f87b3,1718811791.853785,0.0,0,75.075,0,74.0925,539.1515502929688,-1.0,20.0,7,8,0,1,15
24-049,inficon_gc,62b15eb3-37ce-488f-807e-edca00bcd695,1718812279.576857,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-049,inficon_gc,9c51325c-88cf-4875-bc11-4cd3caca606b,1718812765.6450958,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-049,inficon_gc,59d7e460-a62a-459d-b704-fa1f9cdaef4f,1718813251.323805,0.0,0,75.075,0,74.0925,550.0,-1.0,20.0,7,8,0,1,15
24-049,inficon_gc,33992767-a8e5-4898-9489-0f61a5582390,1718815522.5771134,0.0,0,119.119,0,0.0,550.0,1.0,0.0,9,0,0,1,15
24-049,inficon_gc,dfbebc73-9b08-4f5b-a88d-30d84e694f09,1718815862.130354,0.0,0,119.119,0,0.0,553.0018310546875,1.0,0.0,9,0,0,1,15
24-049,inficon_gc,a0b3afce-e7af-41c8-838a-44747da92f2d,1718816196.581599,0.0,0,119.119,0,0.0,553.0018310546875,1.0,0.0,9,0,0,1,15
24-049,inficon_gc,118dc0ac-15dc-4b57-95f5-25d4f98d3482,1718816536.2037563,0.0,0,119.119,0,0.0,553.0018310546875,1.0,0.0,9,0,0,1,15
24-049,inficon_gc,a34a848c-b791-4dcb-bb43-37467171522e,1718816871.2973194,0.0,0,119.119,0,0.0,553.0018310546875,1.0,0.0,9,0,0,1,15
24-049,inficon_gc,acfd7e7a-06dd-4613-9f1d-43eaca3a79c6,1718817210.6355524,0.0,0,119.119,0,0.0,553.0018310546875,1.0,0.0,9,0,0,1,15
24-049,inficon_gc,11954d5b-59a4-4551-97c2-1c85334e895a,1718817545.8287477,0.0,0,119.119,0,0.0,553.9293212890625,1.0,0.0,9,0,0,1,15
24-049,inficon_gc,783c7572-04e1-409b-88c4-e1de4501d987,1718817884.8730223,0.0,0,119.119,0,0.0,553.9293212890625,1.0,0.0,9,0,0,1,15
24-049,inficon_gc,a4067899-783c-45f3-b389-1427be2bcd06,1718818222.8815978,0.0,0,119.119,0,0.0,553.9293212890625,1.0,0.0,9,0,0,1,15
24-049,inficon_gc,57fa27e6-51e7-4da4-afd1-6571c799020d,1718818793.9881663,57.2025,0,75.075,0,0.0,553.9293212890625,-1.0,0.0,2,0,3,1,15
24-049,inficon_gc,2e2496d1-a47f-4f05-bed8-dbd2e931b357,1718819126.141889,57.2025,0,75.075,0,0.0,553.9293212890625,-1.0,0.0,2,0,3,1,15
24-049,inficon_gc,89a83cd7-0960-41f3-a5e4-119dbd829bc5,1718819463.643072,57.2025,0,75.075,0,0.0,553.9293212890625,-1.0,0.0,1,0,3,2,15
24-049,inficon_gc,ab842658-2023-406b-bdf6-7bf6e9ba650f,1718819801.190203,57.2025,0,75.075,0,0.0,553.9293212890625,-1.0,0.0,1,0,3,3,15
