Time,Current SP,R1,R2,R3,R4,R5,R6
Wed Jun 19 09:32:21 2024,25.0,24.205352783203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:32:28 2024,25.0,24.23760986328125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:32:36 2024,25.0,24.14385986328125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:32:43 2024,25.0,24.19610595703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:32:51 2024,25.0,24.21807861328125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:32:58 2024,25.0,24.14434814453125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:33:05 2024,25.0,24.081787109375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:33:13 2024,25.0,24.20098876953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:33:20 2024,25.0,24.150665283203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:33:27 2024,25.0,24.187774658203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:33:35 2024,25.0,24.20977783203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:33:42 2024,25.0,24.179473876953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:33:50 2024,25.0,24.25958251953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:33:57 2024,25.0,24.20098876953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:34:05 2024,25.0,24.052978515625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:34:12 2024,25.0,24.08917236328125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:34:20 2024,25.0,24.24395751953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:34:27 2024,25.0,24.23565673828125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:34:34 2024,25.0,24.376800537109375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:34:42 2024,25.0,24.29376220703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:34:49 2024,25.0,24.22247314453125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:34:56 2024,25.0,24.40899658203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:35:04 2024,25.0,24.31134033203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:35:11 2024,25.0,24.24639892578125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:35:19 2024,25.0,24.20245361328125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:35:26 2024,25.0,24.25714111328125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:35:34 2024,25.0,24.37237548828125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:35:41 2024,25.0,24.403167724609375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:35:49 2024,25.0,24.39874267578125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:35:56 2024,25.0,24.37921142578125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:36:03 2024,25.0,24.318695068359375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:36:11 2024,25.0,24.394378662109375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:36:18 2024,25.0,24.37237548828125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:36:25 2024,25.0,24.30499267578125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:36:33 2024,25.0,24.385589599609375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:36:40 2024,25.0,24.32452392578125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:36:48 2024,25.0,24.31573486328125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:36:55 2024,25.0,24.27667236328125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:37:03 2024,25.0,24.289886474609375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:37:10 2024,25.0,24.28546142578125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:37:18 2024,25.0,24.32257080078125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:37:25 2024,25.0,24.33331298828125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:37:32 2024,25.0,24.26348876953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:37:40 2024,25.0,24.424163818359375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:37:47 2024,25.0,24.20733642578125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:37:54 2024,25.0,24.29229736328125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:38:02 2024,25.0,24.261993408203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:38:09 2024,25.0,24.36407470703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:38:17 2024,25.0,24.29473876953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:38:24 2024,25.0,24.142364501953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:38:32 2024,25.0,24.32257080078125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:38:39 2024,25.0,24.34210205078125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:38:47 2024,25.0,24.26397705078125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:38:54 2024,25.0,24.25958251953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:39:02 2024,25.0,24.19024658203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:39:09 2024,25.0,24.19903564453125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:39:16 2024,25.0,24.159942626953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:39:23 2024,25.0,24.139923095703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:39:31 2024,25.0,24.25958251953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:39:38 2024,25.0,24.32061767578125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:39:46 2024,25.0,24.34259033203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:39:53 2024,25.0,24.44024658203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:40:01 2024,25.0,24.307891845703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:40:08 2024,25.0,24.205352783203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:40:16 2024,25.0,24.214141845703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Wed Jun 19 09:40:23 2024,25.0,24.21124267578125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
