Time,Current SP,R1,R2,R3,R4,R5,R6
Fri Apr 26 13:31:29 2024,25.0,23.53253173828125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:31:36 2024,25.0,23.489471435546875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:31:44 2024,25.0,23.40643310546875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:31:51 2024,25.0,23.574005126953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:31:59 2024,25.0,23.480682373046875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:32:06 2024,25.0,23.4615478515625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:32:14 2024,25.0,23.611114501953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:32:21 2024,25.0,23.521728515625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:32:29 2024,25.0,23.595550537109375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:32:36 2024,25.0,23.821319580078125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:32:44 2024,25.0,24.088470458984375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:32:51 2024,25.0,24.297027587890625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:32:59 2024,25.0,24.62664794921875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:33:06 2024,25.0,24.704345703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:33:13 2024,25.0,24.842987060546875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:33:21 2024,25.0,25.077667236328125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:33:28 2024,25.0,25.179229736328125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:33:35 2024,25.0,25.12701416015625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:33:43 2024,25.0,25.19677734375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:33:50 2024,25.0,25.277252197265625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:33:58 2024,25.0,25.262115478515625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:34:05 2024,25.0,25.182037353515625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:34:13 2024,25.0,25.277679443359375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:34:20 2024,25.0,25.118682861328125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:34:28 2024,25.0,25.175262451171875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:34:35 2024,25.0,25.138641357421875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:34:43 2024,25.0,25.108367919921875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:34:50 2024,25.0,25.04345703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:34:58 2024,25.0,24.93267822265625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:35:05 2024,25.0,24.87652587890625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:35:13 2024,25.0,24.99603271484375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:35:20 2024,25.0,24.88287353515625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:35:28 2024,25.0,24.72430419921875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:35:35 2024,25.0,24.68084716796875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:35:43 2024,25.0,24.565216064453125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:35:50 2024,25.0,24.556884765625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:35:57 2024,25.0,24.535369873046875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:36:05 2024,25.0,24.474365234375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:36:12 2024,25.0,24.37432861328125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:36:19 2024,25.0,24.381103515625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:36:27 2024,25.0,24.374725341796875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:36:34 2024,25.0,24.363525390625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:36:42 2024,25.0,24.322509765625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:36:49 2024,25.0,24.32928466796875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:36:57 2024,25.0,24.22283935546875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:37:04 2024,25.0,24.227203369140625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:37:12 2024,25.0,24.2056884765625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:37:19 2024,25.0,24.19696044921875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:37:27 2024,25.0,24.157867431640625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:37:34 2024,25.0,24.1168212890625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:37:42 2024,25.0,24.1470947265625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:37:49 2024,25.0,24.04022216796875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:37:57 2024,25.0,24.033843994140625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:38:04 2024,25.0,24.08807373046875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:38:11 2024,25.0,23.970855712890625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:38:19 2024,25.0,23.983978271484375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:38:26 2024,25.0,24.0230712890625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:38:34 2024,25.0,23.929779052734375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:38:41 2024,25.0,23.949310302734375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:38:49 2024,25.0,23.923431396484375,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:38:56 2024,25.0,23.893096923828125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:39:03 2024,25.0,23.888702392578125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:39:11 2024,25.0,23.921417236328125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Fri Apr 26 13:39:18 2024,25.0,24.0079345703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
