Time,1,2,3,4,5,6
Fri Apr 26 13:31:28 2024,14.905,14.947,14.946,14.939,14.966,14.966
Fri Apr 26 13:31:43 2024,14.995,14.995,14.998,14.996,14.996,15.002
Fri Apr 26 13:31:58 2024,15.003,14.999,15.001,15.007,15.004,14.997
Fri Apr 26 13:32:13 2024,14.997,15.002,15.001,15.002,15.001,15.0
Fri Apr 26 13:32:28 2024,15.014,15.002,14.999,15.0,15.001,14.998
Fri Apr 26 13:32:43 2024,14.994,15.0,15.0,15.0,14.999,14.997
Fri Apr 26 13:32:58 2024,14.997,14.999,14.999,15.003,15.0,14.998
Fri Apr 26 13:33:13 2024,15.002,14.999,15.0,14.995,14.998,15.005
Fri Apr 26 13:33:28 2024,15.002,14.998,15.0,14.994,15.0,15.0
Fri Apr 26 13:33:43 2024,14.998,14.999,15.001,14.995,15.0,15.001
Fri Apr 26 13:33:57 2024,14.998,15.0,14.998,14.993,15.0,15.001
Fri Apr 26 13:34:12 2024,15.0,15.001,15.002,15.002,15.001,14.996
Fri Apr 26 13:34:27 2024,15.002,15.0,15.001,15.005,14.999,14.999
Fri Apr 26 13:34:42 2024,15.016,15.001,15.003,15.004,15.0,14.998
Fri Apr 26 13:34:57 2024,14.998,15.0,14.999,14.998,15.0,15.001
Fri Apr 26 13:35:12 2024,15.002,15.001,14.998,14.996,15.001,14.998
Fri Apr 26 13:35:27 2024,14.995,15.0,15.0,14.998,14.998,14.998
Fri Apr 26 13:35:42 2024,14.997,15.001,15.002,15.005,14.999,15.001
Fri Apr 26 13:35:57 2024,15.003,14.999,15.004,14.998,14.997,15.0
Fri Apr 26 13:36:12 2024,15.002,14.999,14.999,14.999,14.999,15.0
Fri Apr 26 13:36:27 2024,15.0,15.0,15.002,14.992,15.001,14.999
Fri Apr 26 13:36:41 2024,15.0,15.002,15.001,15.002,15.0,15.0
Fri Apr 26 13:36:56 2024,14.997,15.002,15.002,14.999,15.0,14.999
Fri Apr 26 13:37:11 2024,15.0,14.998,15.0,15.0,14.999,15.001
Fri Apr 26 13:37:26 2024,14.997,14.999,15.002,14.998,14.999,15.002
Fri Apr 26 13:37:41 2024,14.997,15.004,15.002,14.995,15.0,15.001
Fri Apr 26 13:37:56 2024,14.998,14.998,15.001,15.0,15.002,15.001
Fri Apr 26 13:38:11 2024,14.997,14.999,15.001,15.004,14.999,15.001
Fri Apr 26 13:38:26 2024,15.002,15.001,14.999,14.999,15.0,14.997
Fri Apr 26 13:38:41 2024,14.995,14.999,14.998,15.002,15.006,15.001
Fri Apr 26 13:38:56 2024,15.009,15.002,14.997,14.995,15.002,15.001
Fri Apr 26 13:39:10 2024,15.003,14.996,15.0,14.998,15.001,15.001
Fri Apr 26 13:39:25 2024,14.997,14.997,15.0,15.002,14.998,15.0
Fri Apr 26 13:39:40 2024,14.994,15.003,15.0,15.002,15.002,15.0
Fri Apr 26 13:39:55 2024,15.0,15.0,15.0,14.995,15.002,14.999
